CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.894;0.941;0.009;638;1.000;0.894;0.941;0.009;638
SVM_Poly[3,2.0,0.5];0.997;0.972;0.981;0.009;638;0.997;0.972;0.981;0.009;638
PART;0.850;0.718;0.759;0.009;638;0.930;0.785;0.831;0.009;583
REPTree;0.596;0.423;0.470;0.009;638;0.935;0.663;0.736;0.013;407
RandomForest;0.999;0.939;0.966;0.009;638;0.999;0.939;0.966;0.009;638
RandomCommittee;0.984;0.941;0.959;0.009;638;0.984;0.941;0.959;0.009;638
JRip;0.689;0.601;0.617;0.009;638;0.869;0.757;0.778;0.010;506
J48;0.416;0.395;0.401;0.009;638;0.929;0.881;0.894;0.017;286


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.816;0.735;0.762;0.009;5104;0.961;0.866;0.897;0.010;4334

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.655;0.552;0.578;0.001;88;0.873;0.736;0.771;0.001;66
Visit Indonesia Apps;0.951;0.905;0.923;0.010;88;0.951;0.905;0.923;0.010;88
Smart Queue;0.750;0.750;0.750;0.000;88;1.000;1.000;1.000;0.000;66
Cell-Phone-SPL-2014-Part2;0.860;0.679;0.725;0.004;88;0.982;0.776;0.828;0.004;77
MobilePhone;0.838;0.594;0.681;0.002;88;0.958;0.679;0.779;0.002;77
MoviesApp PL;0.496;0.464;0.479;0.003;88;0.993;0.927;0.958;0.003;44
Alarm System;0.670;0.533;0.576;0.005;88;0.894;0.710;0.768;0.005;66
Video On Demand SPL FM;0.830;0.555;0.643;0.002;88;0.948;0.634;0.735;0.002;77
depresija;0.997;0.999;0.998;0.016;88;0.997;0.999;0.998;0.016;88
Windows .NET;1.000;1.000;1.000;0.002;88;1.000;1.000;1.000;0.002;88
Veículo;0.947;0.895;0.912;0.010;88;0.947;0.895;0.912;0.010;88
CFDP Library;0.999;0.992;0.996;0.058;176;0.999;0.992;0.996;0.058;176
Cell-Phone-SPL-2014-Mined;0.713;0.573;0.622;0.004;88;0.951;0.763;0.830;0.004;66
PortafolioLopez;0.944;0.878;0.890;0.010;88;0.944;0.878;0.890;0.010;88
KIModel;0.750;0.698;0.721;0.001;88;1.000;0.931;0.961;0.001;66
Homepage based on wiki;0.949;0.781;0.846;0.003;88;0.949;0.781;0.846;0.003;88
FMConfig;0.924;0.769;0.826;0.016;88;0.924;0.769;0.826;0.016;88
Ligne de produits de Eshop;0.603;0.531;0.561;0.002;88;0.964;0.850;0.898;0.002;55
smartPhone;0.991;0.991;0.990;0.011;88;0.991;0.991;0.990;0.011;88
Online shopping software;0.589;0.563;0.560;0.000;88;0.942;0.900;0.896;0.000;55
i18n;0.500;0.444;0.469;0.002;88;1.000;0.889;0.938;0.002;44
SPL Studies;0.872;0.703;0.755;0.005;88;0.997;0.803;0.863;0.005;77
RE;1.000;0.995;0.997;0.012;88;1.000;0.995;0.997;0.012;88
Magister 2014-ROLOG;0.958;0.882;0.896;0.012;88;0.958;0.882;0.896;0.012;88
Car;0.972;0.830;0.881;0.005;88;0.972;0.830;0.881;0.005;88
Content;0.987;0.992;0.990;0.028;88;0.987;0.992;0.990;0.028;88
Video On Demand FM;0.720;0.563;0.620;0.002;88;0.960;0.750;0.826;0.002;66
Aircraft PL;0.980;0.964;0.971;0.038;88;0.980;0.964;0.971;0.038;88
MarketPlace-Sample;0.653;0.667;0.656;0.000;88;0.871;0.889;0.874;0.000;66
Mobile Media;0.745;0.552;0.609;0.003;88;0.994;0.736;0.812;0.003;66
search-engine;0.919;0.820;0.850;0.011;176;0.919;0.820;0.850;0.011;176
FM1;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Stamppy;0.973;0.973;0.971;0.003;88;0.973;0.973;0.971;0.003;88
Analisis;0.640;0.484;0.538;0.001;88;0.854;0.646;0.717;0.001;66
Phone;0.987;0.959;0.971;0.009;88;0.987;0.959;0.971;0.009;88
