CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.569;0.293;0.367;0.015;495;0.731;0.377;0.472;0.019;385
SVM_Poly[3,2.0,0.5];0.655;0.404;0.471;0.015;495;0.776;0.479;0.558;0.018;418
PART;0.425;0.350;0.366;0.015;495;0.831;0.685;0.716;0.026;253
REPTree;0.180;0.140;0.153;0.015;495;0.898;0.702;0.763;0.041;99
RandomForest;0.748;0.251;0.331;0.015;495;0.935;0.314;0.413;0.018;396
RandomCommittee;0.685;0.316;0.396;0.015;495;0.833;0.384;0.482;0.018;407
JRip;0.420;0.322;0.347;0.015;495;0.755;0.579;0.624;0.024;275
J48;0.170;0.126;0.141;0.015;495;0.955;0.710;0.793;0.048;88


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.481;0.275;0.321;0.015;3960;0.821;0.470;0.548;0.022;2321

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.837;0.785;0.808;0.016;88;0.956;0.897;0.923;0.016;77
This is a test;0.756;0.383;0.469;0.032;88;0.864;0.437;0.536;0.032;77
eLearning ways;0.962;0.807;0.877;0.097;88;0.962;0.807;0.877;0.097;88
CCCMS;0.974;0.927;0.947;0.059;88;0.974;0.927;0.947;0.059;88
WB2;0.742;0.416;0.523;0.049;88;0.848;0.475;0.598;0.049;77
Online Shop Feature Model;0.550;0.143;0.211;0.010;88;0.733;0.190;0.281;0.010;66
MyDental;0.686;0.402;0.482;0.010;88;0.914;0.536;0.642;0.010;66
Dummy Car;0.226;0.042;0.067;0.002;88;0.603;0.111;0.180;0.002;33
Final model;0.374;0.125;0.178;0.003;88;0.748;0.250;0.356;0.003;44
FM with optional XOR;0.357;0.095;0.147;0.005;88;0.713;0.190;0.293;0.005;44
Adams Car;0.432;0.152;0.211;0.007;88;0.864;0.304;0.421;0.007;44
Reservation;0.318;0.125;0.144;0.002;88;0.635;0.250;0.287;0.002;44
tab;0.275;0.070;0.105;0.004;88;0.734;0.188;0.279;0.004;33
Congress Assistant;0.407;0.198;0.233;0.012;88;0.651;0.317;0.372;0.012;55
mon model;0.488;0.219;0.282;0.006;88;0.781;0.350;0.451;0.006;55
ABMS;0.938;0.774;0.846;0.060;88;0.938;0.774;0.846;0.060;88
Text Editor;0.199;0.034;0.055;0.003;88;0.795;0.136;0.221;0.003;22
IntelligentTutoringSystem;0.892;0.564;0.668;0.021;88;0.892;0.564;0.668;0.021;88
ID;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Ooredoo;0.337;0.097;0.115;0.004;88;0.540;0.156;0.185;0.004;55
Multiplicador de n matrices;0.265;0.069;0.100;0.004;88;0.530;0.139;0.200;0.004;44
Telecommunication_System;0.388;0.097;0.146;0.004;88;0.776;0.194;0.292;0.004;44
a;0.559;0.164;0.242;0.010;88;0.894;0.262;0.387;0.010;55
Content model;0.758;0.516;0.567;0.022;88;0.867;0.590;0.648;0.022;77
test_fm;0.081;0.031;0.045;0.002;88;0.648;0.250;0.357;0.002;11
search engine;0.504;0.313;0.335;0.008;88;0.672;0.417;0.447;0.008;66
Attempt of mine;0.929;0.800;0.846;0.032;88;0.929;0.800;0.846;0.032;88
Movil;0.408;0.138;0.190;0.007;88;0.816;0.277;0.379;0.007;44
rotation;0.100;0.083;0.090;0.001;88;0.803;0.667;0.719;0.001;11
Address Book;0.717;0.405;0.448;0.018;88;0.957;0.539;0.597;0.018;66
aaaaaa;0.549;0.305;0.355;0.008;88;0.878;0.488;0.569;0.008;55
Topology;0.218;0.023;0.041;0.004;88;0.581;0.063;0.110;0.004;33
FeatureModelName;0.367;0.156;0.208;0.002;88;0.735;0.313;0.417;0.002;44
gs;0.667;0.347;0.437;0.041;88;0.762;0.397;0.499;0.041;77
HDMR-Paper;0.134;0.071;0.084;0.002;88;0.537;0.286;0.336;0.002;22
TW SPL Hard Choices;0.114;0.094;0.102;0.001;88;0.909;0.750;0.818;0.001;11
Jogo;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Sylvain Example;0.381;0.159;0.199;0.003;88;0.761;0.318;0.398;0.003;44
Content;0.690;0.391;0.464;0.017;176;0.849;0.482;0.571;0.017;143
M-learning Requirements Catalog;0.840;0.736;0.778;0.034;88;0.960;0.841;0.889;0.034;77
Pruebas;0.352;0.071;0.115;0.002;88;0.939;0.190;0.307;0.002;33
JCS;0.612;0.320;0.414;0.023;88;0.816;0.427;0.552;0.023;66
E-commerce system1;0.097;0.083;0.088;0.001;88;0.773;0.667;0.706;0.001;11
Eshop-ufrj;0.491;0.271;0.339;0.012;88;0.786;0.433;0.542;0.012;55
