CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.703;0.443;0.524;0.009;638;0.755;0.476;0.562;0.009;594
SVM_Poly[3,2.0,0.5];0.728;0.717;0.713;0.009;638;0.754;0.743;0.738;0.009;616
PART;0.579;0.524;0.533;0.009;638;0.700;0.634;0.644;0.010;528
REPTree;0.385;0.304;0.316;0.009;638;0.797;0.631;0.655;0.016;308
RandomForest;0.916;0.467;0.584;0.009;638;0.966;0.493;0.616;0.009;605
RandomCommittee;0.752;0.539;0.599;0.009;638;0.793;0.568;0.632;0.009;605
JRip;0.461;0.463;0.443;0.009;638;0.668;0.671;0.643;0.012;440
J48;0.232;0.248;0.239;0.009;638;0.896;0.959;0.923;0.023;165


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.594;0.463;0.494;0.009;5104;0.786;0.612;0.653;0.011;3861

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.519;0.240;0.297;0.001;88;0.691;0.319;0.395;0.001;66
Visit Indonesia Apps;0.711;0.652;0.659;0.010;88;0.812;0.745;0.753;0.010;77
Smart Queue;0.420;0.313;0.346;0.000;88;0.839;0.625;0.692;0.000;44
Cell-Phone-SPL-2014-Part2;0.550;0.396;0.446;0.004;88;0.734;0.528;0.594;0.004;66
MobilePhone;0.503;0.266;0.328;0.002;88;0.670;0.354;0.437;0.002;66
MoviesApp PL;0.367;0.167;0.208;0.003;88;0.587;0.267;0.333;0.003;55
Alarm System;0.580;0.298;0.363;0.005;88;0.663;0.340;0.415;0.005;77
