CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.649;0.288;0.378;0.016;1914;0.889;0.394;0.518;0.020;1397
SVM_Poly[3,2.0,0.5];0.678;0.313;0.399;0.016;1914;0.922;0.425;0.543;0.020;1408
PART;0.378;0.222;0.262;0.016;1914;0.914;0.537;0.633;0.027;792
REPTree;0.103;0.075;0.083;0.016;1914;0.944;0.684;0.757;0.040;209
RandomForest;0.736;0.210;0.293;0.016;1914;0.970;0.276;0.386;0.020;1452
RandomCommittee;0.705;0.301;0.389;0.016;1914;0.929;0.397;0.513;0.020;1452
JRip;0.366;0.228;0.265;0.016;1914;0.909;0.567;0.660;0.026;770
J48;0.084;0.068;0.074;0.016;1914;0.977;0.785;0.853;0.049;165


VALIDITY RATIO;(F)
min;0.000244
avg;0.016294
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.462;0.213;0.268;0.016;15312;0.926;0.427;0.536;0.022;7645

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.360;0.213;0.265;0.020;88;0.960;0.567;0.707;0.020;33
Mobile phone;0.225;0.088;0.107;0.010;88;0.902;0.350;0.430;0.010;22
CCCMS;0.990;0.927;0.955;0.059;88;0.990;0.927;0.955;0.059;88
MyDental;0.737;0.402;0.500;0.010;88;0.983;0.536;0.667;0.010;66
Bicis_Feature_Model;0.235;0.063;0.096;0.006;88;0.939;0.250;0.384;0.006;22
Maquina de Cae;0.708;0.233;0.332;0.035;88;0.945;0.310;0.443;0.035;66
test gv;0.693;0.387;0.474;0.031;88;0.924;0.516;0.632;0.031;66
E-Shop, magister2014;0.448;0.174;0.234;0.018;88;0.896;0.347;0.468;0.018;44
E-shop;0.597;0.177;0.262;0.014;88;0.956;0.283;0.418;0.014;55
UPL;0.584;0.264;0.343;0.009;88;0.935;0.422;0.548;0.009;55
Hello World;0.602;0.196;0.269;0.034;88;0.963;0.314;0.430;0.034;55
Weather Station;0.561;0.170;0.258;0.021;88;0.897;0.273;0.413;0.021;55
LXEP;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
Xor Example;0.590;0.153;0.234;0.020;88;0.944;0.245;0.374;0.020;55
Implementacion;0.331;0.054;0.091;0.003;88;0.884;0.143;0.243;0.003;33
ordem;0.649;0.219;0.322;0.027;88;0.865;0.292;0.430;0.027;66
ID;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Observatorio;0.324;0.219;0.250;0.004;88;0.865;0.583;0.667;0.004;33
eshop;0.337;0.139;0.176;0.009;88;0.900;0.370;0.469;0.009;33
AA;0.360;0.117;0.165;0.016;88;0.960;0.313;0.440;0.016;33
E-SHOP;0.345;0.078;0.123;0.008;88;0.919;0.208;0.328;0.008;33
Example Product Line Course Using SPLOT;0.439;0.125;0.186;0.014;88;0.878;0.250;0.371;0.014;44
AvionFEatures;0.111;0.031;0.049;0.012;88;0.886;0.250;0.389;0.012;11
search engine;0.677;0.313;0.381;0.008;88;0.903;0.417;0.508;0.008;66
NovoSiga;0.465;0.194;0.262;0.010;88;0.931;0.388;0.524;0.010;44
Disenio;0.125;0.031;0.050;0.004;88;1.000;0.250;0.400;0.004;11
CIMS PL;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
Address Book;0.729;0.405;0.452;0.018;88;0.972;0.539;0.602;0.018;66
VODPlayer;0.772;0.333;0.429;0.047;88;0.882;0.381;0.491;0.047;77
isolation;0.000;0.000;0.000;0.003;88;0.000;0.000;0.000;0.000;0
Jogo;0.063;0.031;0.042;0.001;176;1.000;0.500;0.667;0.002;11
desordem;0.566;0.221;0.307;0.027;88;0.906;0.354;0.490;0.027;55
1;0.233;0.080;0.107;0.007;88;0.932;0.321;0.429;0.007;22
Mobile Phone GF;0.219;0.134;0.148;0.014;88;0.875;0.536;0.594;0.014;22
rtrt;0.468;0.244;0.307;0.020;88;0.936;0.488;0.615;0.020;44
Sylvain Example;0.480;0.142;0.210;0.004;176;0.959;0.284;0.421;0.004;88
MK Andes;0.227;0.156;0.181;0.004;88;0.909;0.625;0.725;0.004;22
Computer Selection;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
HandlingSystem;0.091;0.125;0.102;0.000;88;0.727;1.000;0.818;0.000;11
Modelo;0.227;0.094;0.129;0.004;88;0.909;0.375;0.514;0.004;22
JCS;0.705;0.320;0.437;0.023;88;0.940;0.427;0.583;0.023;66
MyFeatureModel;0.447;0.129;0.181;0.017;88;0.893;0.257;0.363;0.017;44
Mobile Game;0.839;0.667;0.740;0.132;88;0.959;0.762;0.846;0.132;77
votacao eletronica;0.369;0.196;0.255;0.007;88;0.984;0.524;0.680;0.007;33
Online Shop Feature Model;0.684;0.143;0.226;0.010;88;0.911;0.190;0.301;0.010;66
Website;0.870;0.732;0.774;0.031;88;0.994;0.837;0.884;0.031;77
Mobile Tourist Planner;0.693;0.277;0.358;0.027;88;0.924;0.369;0.477;0.027;66
VOD feature model;0.619;0.379;0.453;0.016;88;0.990;0.606;0.724;0.016;55
Mauricio Alférez;0.603;0.288;0.343;0.005;88;0.964;0.460;0.549;0.005;55
Asghar;0.678;0.242;0.312;0.016;88;0.904;0.323;0.416;0.016;66
Minimalistic PC Feature Model;0.114;0.031;0.048;0.004;88;0.909;0.250;0.388;0.004;11
MobileMedia;0.541;0.270;0.318;0.028;176;0.962;0.480;0.566;0.028;99
Rotary_Element;0.232;0.073;0.098;0.012;88;0.927;0.292;0.391;0.012;22
IntelligentTutoringSystem;0.961;0.564;0.690;0.021;88;0.961;0.564;0.690;0.021;88
Multiplicador de n matrices;0.426;0.069;0.114;0.004;88;0.853;0.139;0.227;0.004;44
ETRobocon;0.984;0.905;0.935;0.059;88;0.984;0.905;0.935;0.059;88
Telecommunication_System;0.437;0.097;0.153;0.004;88;0.874;0.194;0.307;0.004;44
a;0.594;0.164;0.246;0.010;88;0.950;0.262;0.394;0.010;55
Content model;0.823;0.516;0.591;0.022;88;0.940;0.590;0.676;0.022;77
AllSports Feature Model;0.470;0.208;0.264;0.023;88;0.941;0.417;0.529;0.023;44
Movil;0.476;0.138;0.200;0.007;88;0.951;0.277;0.399;0.007;44
asdsfa ewtwwe;0.125;0.010;0.019;0.006;88;1.000;0.083;0.154;0.006;11
ZMUConcernExample;0.348;0.141;0.189;0.004;88;0.928;0.375;0.505;0.004;33
aaaaaa;0.593;0.305;0.369;0.008;88;0.949;0.488;0.591;0.008;55
Feature Tree Example;0.233;0.125;0.162;0.008;88;0.932;0.500;0.646;0.008;22
FeatureModelName;0.436;0.156;0.223;0.002;88;0.871;0.313;0.446;0.002;44
Dental Surgery;0.222;0.125;0.157;0.002;88;0.886;0.500;0.629;0.002;22
E-portal;0.459;0.172;0.228;0.008;88;0.919;0.344;0.455;0.008;44
disenio II;0.603;0.383;0.442;0.029;88;0.965;0.613;0.707;0.029;55
Mobile Phone UPT;0.452;0.134;0.196;0.014;88;0.904;0.268;0.393;0.014;44
Test1;0.217;0.078;0.109;0.008;88;0.868;0.313;0.435;0.008;22
carpl;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
r;0.567;0.180;0.261;0.041;88;0.907;0.288;0.417;0.041;55
FeatureModel1;0.661;0.313;0.415;0.016;88;0.882;0.417;0.553;0.016;66
poker spl;0.442;0.155;0.216;0.010;88;0.884;0.310;0.431;0.010;44
Simnumero;0.099;0.078;0.085;0.008;88;0.792;0.625;0.681;0.008;11
abcdefg;0.314;0.146;0.193;0.006;88;0.838;0.389;0.514;0.006;33
Mobile-Phone;0.473;0.161;0.225;0.014;88;0.947;0.321;0.450;0.014;44
Loja Virtual;0.846;0.632;0.704;0.027;88;0.967;0.722;0.805;0.027;77
This is a test;0.800;0.383;0.475;0.032;88;0.914;0.437;0.543;0.032;77
hhhhhhh;0.117;0.063;0.081;0.004;88;0.939;0.500;0.649;0.004;11
eLearning ways;0.979;0.807;0.883;0.097;88;0.979;0.807;0.883;0.097;88
Matrix chain multiplication;0.434;0.092;0.147;0.007;88;0.869;0.183;0.293;0.007;44
Phone sple;0.730;0.324;0.425;0.026;88;0.973;0.432;0.566;0.026;66
Final model;0.486;0.125;0.195;0.003;88;0.973;0.250;0.390;0.003;44
Manuel;0.456;0.125;0.182;0.009;88;0.913;0.250;0.364;0.009;44
FM with optional XOR;0.435;0.095;0.152;0.005;88;0.869;0.190;0.303;0.005;44
SmartHome- Simplified Sample;0.474;0.263;0.321;0.005;88;0.949;0.525;0.643;0.005;44
Mobile phone (lenita);0.232;0.036;0.062;0.014;88;0.927;0.143;0.246;0.014;22
SmartHome_vConejero_r1;0.108;0.063;0.078;0.001;88;0.864;0.500;0.621;0.001;11
Reservation;0.370;0.125;0.166;0.002;88;0.740;0.250;0.333;0.002;44
test 3;0.689;0.199;0.298;0.031;88;0.919;0.266;0.397;0.031;66
27-5-207 test;0.815;0.381;0.480;0.021;88;0.932;0.435;0.548;0.021;77
tab;0.343;0.070;0.111;0.004;88;0.914;0.188;0.297;0.004;33
Congress Assistant;0.583;0.198;0.271;0.012;88;0.933;0.317;0.434;0.012;55
Test;0.281;0.063;0.096;0.010;176;0.898;0.202;0.308;0.011;55
mon model;0.579;0.219;0.303;0.006;88;0.927;0.350;0.485;0.006;55
Xor Example 2;0.719;0.286;0.401;0.035;88;0.959;0.382;0.534;0.035;66
TEST_NAme;0.707;0.295;0.405;0.035;88;0.943;0.394;0.540;0.035;66
ABMS;0.964;0.774;0.857;0.060;88;0.964;0.774;0.857;0.060;88
Text Editor;0.223;0.034;0.058;0.003;88;0.894;0.136;0.230;0.003;22
XOR NEW;0.851;0.469;0.590;0.043;88;0.973;0.536;0.674;0.043;77
SimpleModel;0.554;0.151;0.227;0.012;88;0.887;0.242;0.364;0.012;55
Ubuntu;0.170;0.104;0.119;0.006;88;0.682;0.417;0.474;0.006;22
Prontuário Eletrônico de Pacientes;0.228;0.063;0.091;0.010;88;0.914;0.250;0.364;0.010;22
mo;0.844;0.546;0.642;0.029;88;0.965;0.624;0.733;0.029;77
test_fm;0.110;0.031;0.048;0.002;88;0.879;0.250;0.387;0.002;11
JDFM;0.319;0.063;0.102;0.010;88;0.851;0.167;0.273;0.010;33
Bandymas;0.587;0.285;0.352;0.018;88;0.939;0.456;0.563;0.018;55
Attempt of mine;0.970;0.800;0.862;0.032;88;0.970;0.800;0.862;0.032;88
ubuntu;0.463;0.188;0.229;0.009;88;0.925;0.375;0.458;0.009;44
Rotation1;0.367;0.238;0.267;0.005;88;0.979;0.633;0.712;0.005;33
Imolementacion II;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
Topology;0.343;0.023;0.044;0.004;88;0.914;0.063;0.116;0.004;33
Cellphone;0.469;0.125;0.185;0.007;88;0.938;0.250;0.370;0.007;44
TW SPL Hard Choices;0.125;0.094;0.107;0.001;88;1.000;0.750;0.857;0.001;11
