CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.903;0.947;0.014;605;1.000;0.903;0.947;0.014;605
SVM_Poly[3,2.0,0.5];0.997;0.973;0.982;0.014;605;0.997;0.973;0.982;0.014;605
PART;0.843;0.737;0.767;0.014;605;0.946;0.827;0.861;0.016;539
REPTree;0.560;0.436;0.474;0.014;605;0.963;0.749;0.815;0.021;352
RandomForest;0.999;0.943;0.969;0.014;605;0.999;0.943;0.969;0.014;605
RandomCommittee;0.994;0.940;0.962;0.014;605;0.994;0.940;0.962;0.014;605
JRip;0.797;0.723;0.742;0.014;605;0.932;0.846;0.868;0.016;517
J48;0.429;0.378;0.395;0.014;605;0.984;0.865;0.904;0.026;264


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.828;0.754;0.780;0.014;4840;0.979;0.892;0.922;0.016;4092

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.984;0.987;0.985;0.027;88;0.984;0.987;0.985;0.027;88
Matrix chain multiplication;0.494;0.450;0.471;0.007;88;0.989;0.900;0.941;0.007;44
SmartHome- Simplified Sample;0.853;0.838;0.843;0.005;88;0.975;0.957;0.963;0.005;77
E-shop;0.993;0.970;0.980;0.014;88;0.993;0.970;0.980;0.014;88
UPL;0.986;0.868;0.921;0.009;88;0.986;0.868;0.921;0.009;88
SmartHome_vConejero_r1;0.750;0.750;0.750;0.001;88;1.000;1.000;1.000;0.001;66
Weather Station;0.953;0.773;0.827;0.021;88;0.953;0.773;0.827;0.021;88
27-5-207 test;0.992;0.949;0.967;0.021;88;0.992;0.949;0.967;0.021;88
Test;0.589;0.429;0.471;0.003;88;0.942;0.686;0.753;0.003;55
Xor Example;0.979;0.869;0.914;0.020;88;0.979;0.869;0.914;0.020;88
Implementacion;0.604;0.482;0.522;0.003;88;0.966;0.771;0.835;0.003;55
Xor Example 2;1.000;0.981;0.990;0.035;88;1.000;0.981;0.990;0.035;88
ordem;0.978;0.844;0.887;0.027;88;0.978;0.844;0.887;0.027;88
Observatorio;0.611;0.547;0.570;0.004;88;0.978;0.875;0.912;0.004;55
XOR NEW;1.000;0.999;0.999;0.043;88;1.000;0.999;0.999;0.043;88
SimpleModel;0.720;0.594;0.641;0.012;88;0.960;0.792;0.854;0.012;66
Ubuntu;0.717;0.490;0.538;0.006;88;0.956;0.653;0.718;0.006;66
mo;0.998;0.994;0.996;0.029;88;0.998;0.994;0.996;0.029;88
JDFM;0.708;0.538;0.592;0.010;88;0.944;0.717;0.789;0.010;66
NovoSiga;0.750;0.719;0.733;0.010;88;1.000;0.958;0.978;0.010;66
ubuntu;0.710;0.604;0.644;0.009;88;0.947;0.806;0.859;0.009;66
Rotation1;0.866;0.788;0.822;0.005;88;0.989;0.900;0.939;0.005;77
Imolementacion II;0.608;0.583;0.592;0.001;88;0.973;0.933;0.948;0.001;55
Cellphone;0.593;0.491;0.526;0.007;88;0.949;0.786;0.841;0.007;55
