CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.982;0.691;0.801;0.014;3080;0.989;0.696;0.806;0.014;3058
SVM_Poly[3,2.0,0.5];0.914;0.862;0.879;0.014;3080;0.931;0.878;0.895;0.014;3025
PART;0.739;0.651;0.674;0.014;3080;0.862;0.760;0.787;0.015;2640
REPTree;0.447;0.363;0.385;0.014;3080;0.864;0.702;0.743;0.020;1595
RandomForest;0.967;0.758;0.836;0.014;3080;0.985;0.771;0.851;0.014;3025
RandomCommittee;0.917;0.803;0.845;0.014;3080;0.930;0.815;0.858;0.014;3036
JRip;0.634;0.601;0.599;0.014;3080;0.811;0.768;0.766;0.016;2409
J48;0.360;0.337;0.345;0.014;3080;0.943;0.881;0.903;0.026;1177


VALIDITY RATIO;(F)
min;0.000061
avg;0.013534
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.745;0.633;0.670;0.014;24640;0.920;0.782;0.827;0.015;19965

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.554;0.488;0.511;0.010;88;0.739;0.650;0.681;0.010;66
Visit Indonesia Apps;0.950;0.856;0.893;0.010;88;0.950;0.856;0.893;0.010;88
Buzzard Radio play DB;1.000;0.991;0.995;0.027;88;1.000;0.991;0.995;0.027;88
MyDental;0.930;0.952;0.936;0.010;88;0.930;0.952;0.936;0.010;88
Bicis_Feature_Model;0.539;0.375;0.436;0.006;88;0.862;0.600;0.697;0.006;55
test gv;1.000;0.973;0.985;0.031;88;1.000;0.973;0.985;0.031;88
E-Shop, magister2014;0.723;0.632;0.647;0.018;88;0.827;0.722;0.739;0.018;77
pruebapalabras;0.822;0.611;0.685;0.004;88;0.940;0.698;0.783;0.004;77
Alarm System;0.586;0.470;0.514;0.005;88;0.938;0.752;0.822;0.005;55
Hello World;0.939;0.839;0.874;0.034;88;0.939;0.839;0.874;0.034;88
Weather Station;0.867;0.699;0.753;0.021;88;0.867;0.699;0.753;0.021;88
Video On Demand SPL FM;0.649;0.344;0.438;0.002;88;0.865;0.458;0.584;0.002;66
depresija;0.995;0.991;0.993;0.016;88;0.995;0.991;0.993;0.016;88
User Model;0.957;0.857;0.901;0.009;88;0.957;0.857;0.901;0.009;88
KIModel;0.821;0.802;0.804;0.001;88;0.939;0.917;0.919;0.001;77
AA;0.641;0.594;0.613;0.016;88;0.855;0.792;0.817;0.016;66
Example Product Line Course Using SPLOT;0.529;0.384;0.437;0.014;88;0.847;0.614;0.700;0.014;55
Disenio;0.445;0.344;0.383;0.004;88;0.891;0.688;0.765;0.004;44
Address Book;1.000;0.965;0.981;0.018;88;1.000;0.965;0.981;0.018;88
VODPlayer;0.819;0.820;0.811;0.047;88;0.936;0.938;0.927;0.047;77
Virtual_Office_of_the_Future;0.855;0.747;0.791;0.003;88;0.977;0.854;0.904;0.003;77
i18n;0.446;0.368;0.396;0.002;88;0.893;0.736;0.792;0.002;44
1;0.846;0.804;0.820;0.007;88;0.967;0.918;0.938;0.007;77
rtrt;0.990;0.938;0.960;0.020;88;0.990;0.938;0.960;0.020;88
Sylvain Example;0.620;0.424;0.496;0.004;176;0.827;0.565;0.661;0.004;132
RE;1.000;0.970;0.983;0.012;88;1.000;0.970;0.983;0.012;88
Car PL;0.698;0.477;0.555;0.005;88;0.931;0.636;0.740;0.005;66
PhysEval;0.987;0.891;0.932;0.003;88;0.987;0.891;0.932;0.003;88
JCS;0.931;0.859;0.880;0.023;88;0.931;0.859;0.880;0.023;88
MarketPlace-Sample;0.500;0.333;0.388;0.000;88;1.000;0.667;0.775;0.000;44
Mobile Media;0.577;0.422;0.475;0.002;176;0.840;0.614;0.691;0.002;121
Clinica Medica;0.674;0.490;0.546;0.001;88;0.899;0.653;0.728;0.001;66
search-engine;0.897;0.729;0.793;0.011;176;0.897;0.729;0.793;0.011;176
Website;1.000;1.000;1.000;0.031;88;1.000;1.000;1.000;0.031;88
FM1;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Mauricio Alférez;0.823;0.775;0.791;0.005;88;0.941;0.886;0.903;0.005;77
Mobile Media JULIO;0.841;0.755;0.783;0.001;88;0.961;0.863;0.895;0.001;77
SA;0.968;0.938;0.949;0.011;88;0.968;0.938;0.949;0.011;88
MobileMedia;0.889;0.845;0.861;0.028;176;0.949;0.901;0.918;0.028;165
Carro Model;0.641;0.483;0.545;0.002;88;0.855;0.644;0.726;0.002;66
cell phones SPL;0.534;0.344;0.402;0.002;88;0.854;0.550;0.643;0.002;55
MiniTV;0.991;0.991;0.991;0.015;88;0.991;0.991;0.991;0.015;88
IntelligentTutoringSystem;0.992;0.955;0.972;0.021;88;0.992;0.955;0.972;0.021;88
IDE4OCL;1.000;0.955;0.973;0.004;88;1.000;0.955;0.973;0.004;88
Multiplicador de n matrices;0.513;0.264;0.338;0.004;88;0.820;0.422;0.540;0.004;55
Cell-Phone-SPL-2014;0.642;0.398;0.475;0.002;88;0.856;0.531;0.633;0.002;66
HADAS-security;0.550;0.361;0.419;0.001;88;0.733;0.481;0.559;0.001;66
Tripeo;0.855;0.760;0.789;0.001;88;0.977;0.869;0.902;0.001;77
Wewq;0.460;0.500;0.473;0.000;88;0.920;1.000;0.947;0.000;44
a;0.977;0.756;0.823;0.010;88;0.977;0.756;0.823;0.010;88
Content model;0.939;0.885;0.907;0.022;88;0.939;0.885;0.907;0.022;88
SmartHotel;0.817;0.619;0.697;0.012;88;0.934;0.707;0.796;0.012;77
G10-music player;0.990;0.968;0.978;0.008;88;0.990;0.968;0.978;0.008;88
asdsfa ewtwwe;0.720;0.583;0.630;0.006;88;0.960;0.778;0.839;0.006;66
Farnaz koohestani;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Feature Tree Example;0.716;0.438;0.536;0.008;88;0.955;0.583;0.715;0.008;66
Dental Surgery;0.500;0.500;0.500;0.002;88;1.000;1.000;1.000;0.002;44
disenio II;0.955;0.917;0.932;0.029;88;0.955;0.917;0.932;0.029;88
r;0.958;0.710;0.777;0.041;88;0.958;0.710;0.777;0.041;88
FeatureModel1;1.000;0.953;0.971;0.016;88;1.000;0.953;0.971;0.016;88
poker spl;0.632;0.506;0.550;0.010;88;0.842;0.675;0.733;0.010;66
Simnumero;0.482;0.453;0.462;0.008;88;0.772;0.725;0.740;0.008;55
abcdefg;0.439;0.375;0.400;0.006;88;0.878;0.750;0.799;0.006;44
MPES2016-2.Reuso2;0.508;0.354;0.379;0.001;88;0.813;0.567;0.606;0.001;55
Mobile-Phone;0.630;0.491;0.542;0.014;88;0.840;0.655;0.723;0.014;66
Simple Drawing Tools;0.997;0.999;0.998;0.116;88;0.997;0.999;0.998;0.116;88
teste;0.619;0.458;0.518;0.001;88;0.826;0.611;0.690;0.001;66
Smart Queue;0.500;0.313;0.365;0.000;88;1.000;0.625;0.731;0.000;44
Cell-Phone-SPL-2014-Part2;0.697;0.558;0.612;0.004;88;0.930;0.744;0.816;0.004;66
Matrix chain multiplication;0.532;0.383;0.421;0.007;88;0.851;0.613;0.674;0.007;55
Phone sple;0.789;0.708;0.740;0.026;88;0.902;0.810;0.845;0.026;77
Manuel;0.685;0.542;0.591;0.009;88;0.783;0.619;0.676;0.009;77
Mobile phone (lenita);0.537;0.402;0.448;0.014;88;0.860;0.643;0.717;0.014;55
27-5-207 test;0.808;0.770;0.784;0.021;88;0.923;0.880;0.896;0.021;77
Congress Assistant;0.921;0.844;0.875;0.012;88;0.921;0.844;0.875;0.012;88
Test;0.600;0.453;0.501;0.010;176;0.799;0.603;0.668;0.011;132
mon model;0.739;0.510;0.582;0.006;88;0.844;0.583;0.665;0.006;77
Veículo;0.767;0.563;0.636;0.010;88;0.877;0.643;0.727;0.010;77
Xor Example 2;0.969;0.918;0.939;0.035;88;0.969;0.918;0.939;0.035;88
Cell-Phone-SPL-2014-Mined;0.785;0.609;0.677;0.004;88;0.897;0.696;0.774;0.004;77
XOR NEW;0.984;0.923;0.951;0.043;88;0.984;0.923;0.951;0.043;88
Homepage based on wiki;0.924;0.763;0.819;0.003;88;0.924;0.763;0.819;0.003;88
test_fm;0.750;0.672;0.703;0.002;88;1.000;0.896;0.938;0.002;66
Bandymas;0.843;0.785;0.807;0.018;88;0.963;0.897;0.922;0.018;77
Attempt of mine;0.977;0.990;0.983;0.032;88;0.977;0.990;0.983;0.032;88
smartPhone;0.989;0.962;0.973;0.011;88;0.989;0.962;0.973;0.011;88
