CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.999;0.829;0.899;0.015;495;0.999;0.829;0.899;0.015;495
SVM_Poly[3,2.0,0.5];0.979;0.980;0.978;0.015;495;0.979;0.980;0.978;0.015;495
PART;0.873;0.714;0.758;0.015;495;0.935;0.765;0.813;0.016;462
REPTree;0.584;0.483;0.513;0.015;495;0.907;0.749;0.797;0.022;319
RandomForest;1.000;0.922;0.957;0.015;495;1.000;0.922;0.957;0.015;495
RandomCommittee;0.983;0.913;0.942;0.015;495;0.983;0.913;0.942;0.015;495
JRip;0.671;0.601;0.614;0.015;495;0.915;0.820;0.838;0.019;363
J48;0.454;0.429;0.438;0.015;495;0.974;0.920;0.939;0.028;231


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.818;0.734;0.763;0.015;3960;0.965;0.866;0.900;0.017;3355

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.986;0.993;0.016;88;1.000;0.986;0.993;0.016;88
This is a test;0.981;0.955;0.966;0.032;88;0.981;0.955;0.966;0.032;88
eLearning ways;0.993;0.991;0.992;0.097;88;0.993;0.991;0.992;0.097;88
CCCMS;0.994;1.000;0.997;0.059;88;0.994;1.000;0.997;0.059;88
WB2;0.977;0.939;0.956;0.049;88;0.977;0.939;0.956;0.049;88
Online Shop Feature Model;0.721;0.565;0.622;0.010;88;0.961;0.754;0.829;0.010;66
MyDental;0.975;0.985;0.979;0.010;88;0.975;0.985;0.979;0.010;88
Dummy Car;0.568;0.444;0.493;0.002;88;0.908;0.711;0.788;0.002;55
Final model;0.602;0.443;0.503;0.003;88;0.964;0.709;0.805;0.003;55
FM with optional XOR;0.983;0.821;0.892;0.005;88;0.983;0.821;0.892;0.005;88
Adams Car;0.820;0.732;0.764;0.007;88;0.937;0.837;0.873;0.007;77
Reservation;0.662;0.417;0.495;0.002;88;0.883;0.556;0.660;0.002;66
tab;0.828;0.664;0.719;0.004;88;0.946;0.759;0.822;0.004;77
Congress Assistant;0.803;0.740;0.762;0.012;88;0.918;0.845;0.871;0.012;77
mon model;0.709;0.536;0.596;0.006;88;0.945;0.715;0.794;0.006;66
ABMS;1.000;0.988;0.994;0.060;88;1.000;0.988;0.994;0.060;88
Text Editor;0.713;0.602;0.648;0.003;88;0.951;0.803;0.864;0.003;66
IntelligentTutoringSystem;0.994;0.987;0.990;0.021;88;0.994;0.987;0.990;0.021;88
ID;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Ooredoo;0.563;0.493;0.522;0.004;88;0.900;0.789;0.836;0.004;55
Multiplicador de n matrices;0.587;0.465;0.499;0.004;88;0.939;0.744;0.798;0.004;55
Telecommunication_System;0.710;0.514;0.588;0.004;88;0.947;0.685;0.783;0.004;66
a;0.976;0.938;0.952;0.010;88;0.976;0.938;0.952;0.010;88
Content model;0.976;0.923;0.946;0.022;88;0.976;0.923;0.946;0.022;88
test_fm;0.750;0.750;0.750;0.002;88;1.000;1.000;1.000;0.002;66
search engine;0.974;0.824;0.885;0.008;88;0.974;0.824;0.885;0.008;88
Attempt of mine;0.985;0.979;0.981;0.032;88;0.985;0.979;0.981;0.032;88
Movil;0.726;0.585;0.638;0.007;88;0.968;0.780;0.851;0.007;66
rotation;0.468;0.458;0.455;0.001;88;0.936;0.917;0.910;0.001;44
Address Book;1.000;0.990;0.995;0.018;88;1.000;0.990;0.995;0.018;88
aaaaaa;1.000;0.988;0.994;0.008;88;1.000;0.988;0.994;0.008;88
Topology;0.644;0.500;0.542;0.004;88;0.859;0.667;0.723;0.004;66
FeatureModelName;0.733;0.750;0.739;0.002;88;0.977;1.000;0.985;0.002;66
gs;0.934;0.864;0.895;0.041;88;0.934;0.864;0.895;0.041;88
HDMR-Paper;0.670;0.482;0.539;0.002;88;0.894;0.643;0.719;0.002;66
TW SPL Hard Choices;0.841;0.813;0.811;0.001;88;0.961;0.929;0.926;0.001;77
Jogo;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Sylvain Example;0.843;0.477;0.567;0.003;88;0.963;0.545;0.649;0.003;77
Content;0.965;0.873;0.902;0.017;176;0.965;0.873;0.902;0.017;176
M-learning Requirements Catalog;0.998;0.988;0.993;0.034;88;0.998;0.988;0.993;0.034;88
Pruebas;0.595;0.536;0.560;0.002;88;0.952;0.857;0.896;0.002;55
JCS;0.974;0.914;0.940;0.023;88;0.974;0.914;0.940;0.023;88
E-commerce system1;0.622;0.500;0.536;0.001;88;0.995;0.800;0.857;0.001;55
Eshop-ufrj;0.979;0.755;0.822;0.012;88;0.979;0.755;0.822;0.012;88
