CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.523;0.394;0.431;0.014;605;0.575;0.434;0.474;0.016;550
SVM_Poly[3,2.0,0.5];0.633;0.538;0.549;0.014;605;0.682;0.580;0.592;0.016;561
PART;0.473;0.419;0.415;0.014;605;0.704;0.622;0.617;0.019;407
REPTree;0.202;0.205;0.196;0.014;605;0.740;0.752;0.717;0.031;165
RandomForest;0.791;0.329;0.423;0.014;605;0.945;0.393;0.506;0.017;506
RandomCommittee;0.629;0.409;0.476;0.014;605;0.736;0.479;0.556;0.016;517
JRip;0.427;0.383;0.378;0.014;605;0.671;0.602;0.594;0.020;385
J48;0.148;0.140;0.143;0.014;605;0.907;0.858;0.874;0.038;99


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.478;0.352;0.376;0.014;4840;0.726;0.534;0.571;0.018;3190

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.850;0.759;0.789;0.027;88;0.850;0.759;0.789;0.027;88
Matrix chain multiplication;0.254;0.108;0.123;0.007;88;0.509;0.217;0.247;0.007;44
SmartHome- Simplified Sample;0.427;0.375;0.357;0.005;88;0.683;0.600;0.571;0.005;55
E-shop;0.581;0.323;0.399;0.014;88;0.775;0.431;0.532;0.014;66
UPL;0.565;0.313;0.380;0.009;88;0.753;0.417;0.507;0.009;66
SmartHome_vConejero_r1;0.072;0.125;0.091;0.001;88;0.576;1.000;0.727;0.001;11
Weather Station;0.528;0.347;0.399;0.021;88;0.704;0.462;0.532;0.021;66
27-5-207 test;0.625;0.474;0.505;0.021;88;0.833;0.633;0.674;0.021;66
Test;0.123;0.036;0.054;0.003;88;0.492;0.143;0.215;0.003;22
Xor Example;0.566;0.278;0.348;0.020;88;0.755;0.371;0.464;0.020;66
Implementacion;0.194;0.143;0.158;0.003;88;0.518;0.381;0.421;0.003;33
Xor Example 2;0.846;0.679;0.744;0.035;88;0.846;0.679;0.744;0.035;88
ordem;0.584;0.344;0.413;0.027;88;0.668;0.393;0.472;0.027;77
Observatorio;0.331;0.172;0.190;0.004;88;0.530;0.275;0.303;0.004;55
XOR NEW;0.917;0.662;0.759;0.043;88;0.917;0.662;0.759;0.043;88
SimpleModel;0.333;0.125;0.165;0.012;88;0.534;0.200;0.264;0.012;55
Ubuntu;0.131;0.042;0.062;0.006;88;0.522;0.167;0.246;0.006;22
mo;0.849;0.783;0.803;0.029;88;0.849;0.783;0.803;0.029;88
JDFM;0.392;0.131;0.184;0.010;88;0.523;0.175;0.245;0.010;66
NovoSiga;0.447;0.213;0.239;0.010;88;0.715;0.340;0.382;0.010;55
ubuntu;0.540;0.313;0.367;0.009;88;0.720;0.417;0.489;0.009;66
Rotation1;0.382;0.300;0.299;0.005;88;0.765;0.600;0.599;0.005;44
Imolementacion II;0.123;0.125;0.121;0.001;88;0.492;0.500;0.484;0.001;22
Cellphone;0.360;0.125;0.174;0.007;88;0.575;0.200;0.278;0.007;55
Mobile Media v3;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
Jogo;0.239;0.313;0.263;0.002;88;0.638;0.833;0.700;0.002;33
desordem;0.541;0.346;0.397;0.027;88;0.721;0.461;0.530;0.027;66
Basic Car;0.546;0.570;0.530;0.008;88;0.728;0.760;0.706;0.008;66
1;0.598;0.545;0.538;0.007;88;0.797;0.726;0.717;0.007;66
Sylvain Example;0.319;0.163;0.181;0.005;88;0.638;0.325;0.361;0.005;44
Car;0.512;0.438;0.397;0.006;88;0.683;0.583;0.530;0.006;66
HandlingSystem;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Assistente de Compras;0.499;0.333;0.368;0.012;88;0.666;0.444;0.490;0.012;66
MyFeatureModel;0.482;0.318;0.362;0.017;88;0.642;0.424;0.483;0.017;66
ROOT;0.949;0.956;0.950;0.047;88;0.949;0.956;0.950;0.047;88
SPL_e_commerce;0.680;0.482;0.537;0.027;88;0.777;0.551;0.614;0.027;77
Website;0.970;0.924;0.944;0.031;88;0.970;0.924;0.944;0.031;88
VOD feature model;0.852;0.715;0.765;0.016;88;0.973;0.817;0.874;0.016;77
Mauricio Alférez;0.406;0.388;0.371;0.005;88;0.650;0.620;0.593;0.005;55
Asghar;0.602;0.402;0.464;0.016;88;0.803;0.536;0.618;0.016;66
Analisis;0.331;0.208;0.225;0.003;88;0.529;0.333;0.361;0.003;55
Autosoft;0.822;0.671;0.730;0.055;88;0.822;0.671;0.730;0.055;88
PC model;0.506;0.236;0.282;0.009;88;0.674;0.315;0.376;0.009;66
ESCA Embeeded System;0.282;0.100;0.126;0.005;88;0.563;0.200;0.252;0.005;44
Match de foot;0.542;0.305;0.378;0.008;88;0.868;0.488;0.605;0.008;55
CarExample;0.161;0.167;0.143;0.001;88;0.430;0.444;0.380;0.001;33
ETRobocon;0.952;0.961;0.956;0.059;88;0.952;0.961;0.956;0.059;88
asdsfa ewtwwe;0.328;0.125;0.163;0.006;88;0.656;0.250;0.327;0.006;44
ZMUConcernExample;0.349;0.359;0.330;0.004;88;0.558;0.575;0.528;0.004;55
collapse_view_example;0.438;0.226;0.263;0.015;88;0.701;0.361;0.420;0.015;55
E-portal;0.485;0.359;0.375;0.008;88;0.647;0.479;0.500;0.008;66
r;0.631;0.545;0.560;0.041;88;0.721;0.622;0.640;0.041;77
poker spl;0.449;0.429;0.413;0.010;88;0.599;0.571;0.551;0.010;66
erewr;0.513;0.323;0.384;0.012;88;0.684;0.431;0.512;0.012;66
Webshop_SPLE2014_Chalmers;0.300;0.172;0.180;0.004;88;0.600;0.344;0.361;0.004;44
