CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.565;0.300;0.368;0.014;3080;0.732;0.389;0.477;0.016;2376
SVM_Poly[3,2.0,0.5];0.610;0.349;0.414;0.014;3080;0.790;0.453;0.537;0.016;2376
PART;0.395;0.259;0.289;0.014;3080;0.796;0.521;0.582;0.021;1529
REPTree;0.139;0.106;0.114;0.014;3080;0.883;0.672;0.725;0.032;484
RandomForest;0.737;0.215;0.295;0.014;3080;0.934;0.273;0.374;0.016;2431
RandomCommittee;0.639;0.312;0.385;0.014;3080;0.809;0.396;0.488;0.016;2431
JRip;0.348;0.250;0.274;0.014;3080;0.792;0.568;0.624;0.022;1353
J48;0.097;0.084;0.089;0.014;3080;0.934;0.814;0.857;0.045;319


VALIDITY RATIO;(F)
min;0.000061
avg;0.013534
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.441;0.234;0.279;0.014;24640;0.817;0.434;0.516;0.018;13299

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.202;0.088;0.098;0.010;88;0.809;0.350;0.390;0.010;22
Visit Indonesia Apps;0.795;0.354;0.453;0.010;88;0.909;0.405;0.518;0.010;77
Buzzard Radio play DB;0.972;0.879;0.918;0.027;88;0.972;0.879;0.918;0.027;88
MyDental;0.686;0.402;0.482;0.010;88;0.914;0.536;0.642;0.010;66
Bicis_Feature_Model;0.168;0.063;0.084;0.006;88;0.671;0.250;0.338;0.006;22
test gv;0.662;0.387;0.467;0.031;88;0.882;0.516;0.623;0.031;66
E-Shop, magister2014;0.348;0.174;0.210;0.018;88;0.697;0.347;0.421;0.018;44
pruebapalabras;0.526;0.137;0.206;0.004;88;0.841;0.219;0.329;0.004;55
Alarm System;0.496;0.146;0.215;0.005;88;0.793;0.233;0.344;0.005;55
Hello World;0.450;0.196;0.232;0.034;88;0.721;0.314;0.372;0.034;55
Weather Station;0.466;0.170;0.245;0.021;88;0.746;0.273;0.391;0.021;55
Video On Demand SPL FM;0.279;0.070;0.106;0.002;88;0.743;0.188;0.281;0.002;33
depresija;0.981;0.952;0.965;0.016;88;0.981;0.952;0.965;0.016;88
User Model;0.752;0.355;0.457;0.009;88;0.860;0.406;0.523;0.009;77
