CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.440;0.286;0.325;0.017;1419;0.617;0.401;0.456;0.021;1012
SVM_Poly[3,2.0,0.5];0.482;0.281;0.333;0.017;1419;0.691;0.402;0.477;0.021;990
PART;0.241;0.178;0.189;0.017;1419;0.634;0.468;0.497;0.027;539
REPTree;0.061;0.052;0.052;0.017;1419;0.790;0.668;0.674;0.039;110
RandomForest;0.653;0.195;0.269;0.017;1419;0.878;0.262;0.361;0.020;1056
RandomCommittee;0.499;0.296;0.340;0.017;1419;0.678;0.402;0.462;0.020;1045
JRip;0.231;0.196;0.200;0.017;1419;0.661;0.561;0.574;0.027;495
J48;0.047;0.047;0.047;0.017;1419;0.865;0.870;0.859;0.050;77


VALIDITY RATIO;(F)
min;0.000488
avg;0.016745
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.332;0.191;0.219;0.017;11352;0.708;0.408;0.468;0.023;5324

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.332;0.213;0.258;0.020;88;0.885;0.567;0.689;0.020;33
Mobile phone;0.198;0.088;0.096;0.010;88;0.790;0.350;0.382;0.010;22
Bicis_Feature_Model;0.153;0.063;0.080;0.006;88;0.613;0.250;0.319;0.006;22
Maquina de Cae;0.532;0.233;0.299;0.035;88;0.710;0.310;0.398;0.035;66
test gv;0.622;0.387;0.460;0.031;88;0.830;0.516;0.613;0.031;66
E-Shop, magister2014;0.311;0.174;0.193;0.018;88;0.621;0.347;0.386;0.018;44
E-shop;0.397;0.177;0.230;0.014;88;0.635;0.283;0.368;0.014;55
UPL;0.439;0.264;0.304;0.009;88;0.703;0.422;0.486;0.009;55
Hello World;0.413;0.196;0.218;0.034;88;0.661;0.314;0.349;0.034;55
Weather Station;0.471;0.170;0.245;0.021;88;0.754;0.273;0.391;0.021;55
LXEP;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
Xor Example;0.455;0.153;0.213;0.020;88;0.729;0.245;0.340;0.020;55
Implementacion;0.156;0.054;0.074;0.003;88;0.417;0.143;0.198;0.003;33
ordem;0.498;0.219;0.296;0.027;88;0.664;0.292;0.395;0.027;66
Observatorio;0.194;0.219;0.198;0.004;88;0.518;0.583;0.529;0.004;33
eshop;0.260;0.139;0.140;0.009;88;0.693;0.370;0.375;0.009;33
AA;0.311;0.117;0.154;0.016;88;0.829;0.313;0.411;0.016;33
E-SHOP;0.277;0.078;0.109;0.008;88;0.738;0.208;0.292;0.008;33
Example Product Line Course Using SPLOT;0.371;0.125;0.175;0.014;88;0.743;0.250;0.350;0.014;44
AvionFEatures;0.091;0.031;0.046;0.012;88;0.732;0.250;0.370;0.012;11
NovoSiga;0.312;0.194;0.219;0.010;88;0.625;0.388;0.439;0.010;44
Disenio;0.125;0.031;0.050;0.004;88;1.000;0.250;0.400;0.004;11
CIMS PL;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
VODPlayer;0.594;0.333;0.383;0.047;88;0.679;0.381;0.438;0.047;77
isolation;0.000;0.000;0.000;0.003;88;0.000;0.000;0.000;0.000;0
Jogo;0.117;0.063;0.081;0.002;88;0.939;0.500;0.649;0.002;11
desordem;0.406;0.221;0.279;0.027;88;0.650;0.354;0.446;0.027;55
1;0.188;0.080;0.106;0.007;88;0.754;0.321;0.424;0.007;22
Mobile Phone GF;0.135;0.134;0.113;0.014;88;0.540;0.536;0.451;0.014;22
rtrt;0.385;0.244;0.275;0.020;88;0.771;0.488;0.550;0.020;44
Sylvain Example;0.320;0.125;0.171;0.005;88;0.639;0.250;0.343;0.005;44
MK Andes;0.168;0.156;0.157;0.004;88;0.673;0.625;0.628;0.004;22
Computer Selection;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
HandlingSystem;0.029;0.125;0.047;0.000;88;0.235;1.000;0.377;0.000;11
Modelo;0.167;0.094;0.113;0.004;88;0.667;0.375;0.453;0.004;22
MyFeatureModel;0.386;0.129;0.174;0.017;88;0.772;0.257;0.348;0.017;44
Mobile Game;0.738;0.667;0.697;0.132;88;0.844;0.762;0.796;0.132;77
votacao eletronica;0.237;0.196;0.212;0.007;88;0.633;0.524;0.565;0.007;33
Website;0.840;0.732;0.762;0.031;88;0.960;0.837;0.871;0.031;77
Mobile Tourist Planner;0.562;0.277;0.325;0.027;88;0.750;0.369;0.433;0.027;66
VOD feature model;0.575;0.379;0.442;0.016;88;0.920;0.606;0.707;0.016;55
Mauricio Alférez;0.447;0.288;0.295;0.005;88;0.716;0.460;0.471;0.005;55
Asghar;0.503;0.242;0.287;0.016;88;0.671;0.323;0.383;0.016;66
Minimalistic PC Feature Model;0.055;0.031;0.035;0.004;88;0.439;0.250;0.283;0.004;11
MobileMedia;0.475;0.270;0.298;0.028;176;0.845;0.480;0.530;0.028;99
Rotary_Element;0.187;0.073;0.081;0.012;88;0.748;0.292;0.325;0.012;22
ETRobocon;0.953;0.905;0.921;0.059;88;0.953;0.905;0.921;0.059;88
AllSports Feature Model;0.364;0.208;0.246;0.023;88;0.729;0.417;0.492;0.023;44
asdsfa ewtwwe;0.125;0.010;0.019;0.006;88;1.000;0.083;0.154;0.006;11
ZMUConcernExample;0.258;0.141;0.176;0.004;88;0.687;0.375;0.469;0.004;33
Feature Tree Example;0.162;0.125;0.138;0.008;88;0.647;0.500;0.552;0.008;22
Dental Surgery;0.184;0.125;0.142;0.002;88;0.735;0.500;0.568;0.002;22
E-portal;0.362;0.172;0.201;0.008;88;0.723;0.344;0.402;0.008;44
disenio II;0.523;0.383;0.418;0.029;88;0.837;0.613;0.668;0.029;55
Mobile Phone UPT;0.321;0.134;0.177;0.014;88;0.642;0.268;0.355;0.014;44
Test1;0.109;0.078;0.088;0.008;88;0.435;0.313;0.352;0.008;22
carpl;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
r;0.485;0.180;0.247;0.041;88;0.777;0.288;0.395;0.041;55
FeatureModel1;0.503;0.313;0.365;0.016;88;0.671;0.417;0.487;0.016;66
