CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.996;0.663;0.784;0.009;638;0.996;0.663;0.784;0.009;638
SVM_Poly[3,2.0,0.5];0.975;0.908;0.933;0.009;638;0.975;0.908;0.933;0.009;638
PART;0.780;0.634;0.679;0.009;638;0.962;0.782;0.837;0.011;517
REPTree;0.543;0.413;0.445;0.009;638;0.926;0.705;0.759;0.014;374
RandomForest;0.998;0.748;0.841;0.009;638;0.998;0.748;0.841;0.009;638
RandomCommittee;0.951;0.789;0.852;0.009;638;0.968;0.803;0.867;0.009;627
JRip;0.723;0.583;0.613;0.009;638;0.892;0.720;0.757;0.010;517
J48;0.380;0.355;0.364;0.009;638;0.959;0.896;0.918;0.018;253


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.793;0.637;0.689;0.009;5104;0.964;0.773;0.837;0.010;4202

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.697;0.458;0.541;0.001;88;0.930;0.611;0.721;0.001;66
Visit Indonesia Apps;0.984;0.856;0.909;0.010;88;0.984;0.856;0.909;0.010;88
Smart Queue;0.500;0.313;0.365;0.000;88;1.000;0.625;0.731;0.000;44
Cell-Phone-SPL-2014-Part2;0.728;0.558;0.625;0.004;88;0.971;0.744;0.834;0.004;66
MobilePhone;0.720;0.484;0.572;0.002;88;0.960;0.646;0.762;0.002;66
MoviesApp PL;0.719;0.526;0.601;0.003;88;0.959;0.701;0.801;0.003;66
Alarm System;0.594;0.470;0.518;0.005;88;0.950;0.752;0.828;0.005;55
Video On Demand SPL FM;0.702;0.344;0.452;0.002;88;0.936;0.458;0.603;0.002;66
depresija;0.997;0.991;0.994;0.016;88;0.997;0.991;0.994;0.016;88
Windows .NET;1.000;0.953;0.971;0.002;88;1.000;0.953;0.971;0.002;88
Veículo;0.823;0.563;0.646;0.010;88;0.941;0.643;0.739;0.010;77
CFDP Library;0.998;0.971;0.984;0.058;176;0.998;0.971;0.984;0.058;176
Cell-Phone-SPL-2014-Mined;0.853;0.609;0.703;0.004;88;0.975;0.696;0.803;0.004;77
PortafolioLopez;0.953;0.893;0.917;0.010;88;0.953;0.893;0.917;0.010;88
KIModel;0.858;0.802;0.825;0.001;88;0.981;0.917;0.943;0.001;77
Homepage based on wiki;0.947;0.763;0.832;0.003;88;0.947;0.763;0.832;0.003;88
FMConfig;0.911;0.627;0.708;0.016;88;0.911;0.627;0.708;0.016;88
Ligne de produits de Eshop;0.710;0.350;0.453;0.002;88;0.947;0.467;0.605;0.002;66
smartPhone;0.993;0.962;0.975;0.011;88;0.993;0.962;0.975;0.011;88
Online shopping software;0.375;0.188;0.250;0.000;88;1.000;0.500;0.667;0.000;33
i18n;0.463;0.368;0.404;0.002;88;0.926;0.736;0.808;0.002;44
SPL Studies;0.853;0.492;0.603;0.005;88;0.975;0.562;0.689;0.005;77
RE;1.000;0.970;0.983;0.012;88;1.000;0.970;0.983;0.012;88
Magister 2014-ROLOG;0.957;0.931;0.935;0.012;88;0.957;0.931;0.935;0.012;88
Car;0.956;0.839;0.885;0.005;88;0.956;0.839;0.885;0.005;88
Content;0.977;0.980;0.977;0.028;88;0.977;0.980;0.977;0.028;88
Video On Demand FM;0.598;0.422;0.490;0.002;88;0.957;0.675;0.784;0.002;55
Aircraft PL;0.972;0.963;0.965;0.038;88;0.972;0.963;0.965;0.038;88
MarketPlace-Sample;0.500;0.333;0.388;0.000;88;1.000;0.667;0.775;0.000;44
Mobile Media;0.622;0.406;0.473;0.003;88;0.995;0.650;0.758;0.003;55
search-engine;0.944;0.729;0.810;0.011;176;0.944;0.729;0.810;0.011;176
FM1;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Stamppy;0.971;0.924;0.942;0.003;88;0.971;0.924;0.942;0.003;88
Analisis;0.481;0.313;0.373;0.001;88;0.962;0.625;0.747;0.001;44
Phone;0.974;0.872;0.916;0.009;88;0.974;0.872;0.916;0.009;88
cell phones SPL;0.595;0.344;0.413;0.002;88;0.952;0.550;0.660;0.002;55
NCV_Simulation;0.710;0.500;0.578;0.002;88;0.946;0.667;0.771;0.002;66
MiniRPG;0.875;0.789;0.821;0.002;88;1.000;0.902;0.938;0.002;77
Home;0.974;0.824;0.864;0.015;88;0.974;0.824;0.864;0.015;88
MyHolidays;0.945;0.730;0.800;0.014;88;0.945;0.730;0.800;0.014;88
Cell-Phone-SPL-2014;0.706;0.398;0.492;0.002;88;0.941;0.531;0.656;0.002;66
HADAS-security;0.649;0.361;0.439;0.001;88;0.865;0.481;0.586;0.001;66
Parking lot Manager;0.711;0.398;0.501;0.002;88;0.948;0.531;0.668;0.002;66
Tripeo;0.864;0.760;0.794;0.001;88;0.987;0.869;0.907;0.001;77
Wewq;0.477;0.500;0.485;0.000;88;0.955;1.000;0.970;0.000;44
SmartHotel;0.834;0.619;0.702;0.012;88;0.953;0.707;0.802;0.012;77
LMF;0.577;0.500;0.506;0.000;88;0.923;0.800;0.810;0.000;55
Priscilinha;0.500;0.313;0.375;0.000;88;1.000;0.625;0.750;0.000;44
G10-music player;0.995;0.968;0.981;0.008;88;0.995;0.968;0.981;0.008;88
