CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.975;0.629;0.746;0.015;495;0.975;0.629;0.746;0.015;495
SVM_Poly[3,2.0,0.5];0.803;0.792;0.790;0.015;495;0.840;0.829;0.827;0.016;473
PART;0.643;0.586;0.601;0.015;495;0.827;0.753;0.773;0.019;385
REPTree;0.456;0.397;0.412;0.015;495;0.789;0.687;0.713;0.024;286
RandomForest;0.952;0.704;0.786;0.015;495;0.974;0.720;0.804;0.015;484
RandomCommittee;0.865;0.724;0.773;0.015;495;0.885;0.740;0.790;0.015;484
JRip;0.580;0.626;0.595;0.015;495;0.768;0.828;0.788;0.019;374
J48;0.359;0.341;0.348;0.015;495;0.950;0.903;0.921;0.031;187


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.704;0.600;0.631;0.015;3960;0.880;0.750;0.789;0.018;3168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.998;0.975;0.985;0.016;88;0.998;0.975;0.985;0.016;88
This is a test;0.906;0.858;0.877;0.032;88;0.906;0.858;0.877;0.032;88
eLearning ways;0.988;0.973;0.980;0.097;88;0.988;0.973;0.980;0.097;88
CCCMS;0.990;0.990;0.990;0.059;88;0.990;0.990;0.990;0.059;88
WB2;0.937;0.843;0.882;0.049;88;0.937;0.843;0.882;0.049;88
Online Shop Feature Model;0.705;0.497;0.565;0.010;88;0.806;0.568;0.646;0.010;77
MyDental;0.941;0.878;0.897;0.010;88;0.941;0.878;0.897;0.010;88
Dummy Car;0.420;0.292;0.330;0.002;88;0.671;0.467;0.529;0.002;55
Final model;0.542;0.386;0.441;0.003;88;0.866;0.618;0.706;0.003;55
FM with optional XOR;0.795;0.708;0.737;0.005;88;0.909;0.810;0.842;0.005;77
Adams Car;0.632;0.402;0.483;0.007;88;0.843;0.536;0.643;0.007;66
Reservation;0.433;0.347;0.364;0.002;88;0.692;0.556;0.583;0.002;55
tab;0.505;0.375;0.413;0.004;88;0.809;0.600;0.661;0.004;55
Congress Assistant;0.734;0.622;0.660;0.012;88;0.839;0.711;0.754;0.012;77
mon model;0.662;0.531;0.565;0.006;88;0.757;0.607;0.646;0.006;77
ABMS;0.983;0.964;0.973;0.060;88;0.983;0.964;0.973;0.060;88
Text Editor;0.538;0.398;0.435;0.003;88;0.717;0.530;0.580;0.003;66
IntelligentTutoringSystem;0.985;0.960;0.971;0.021;88;0.985;0.960;0.971;0.021;88
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Ooredoo;0.391;0.285;0.311;0.004;88;0.625;0.456;0.498;0.004;55
Multiplicador de n matrices;0.433;0.347;0.383;0.004;88;0.692;0.556;0.612;0.004;55
Telecommunication_System;0.624;0.306;0.396;0.004;88;0.713;0.349;0.453;0.004;77
a;0.916;0.747;0.804;0.010;88;0.916;0.747;0.804;0.010;88
Content model;0.933;0.901;0.914;0.022;88;0.933;0.901;0.914;0.022;88
test_fm;0.750;0.656;0.690;0.002;88;1.000;0.875;0.921;0.002;66
search engine;0.790;0.688;0.729;0.008;88;0.902;0.786;0.833;0.008;77
Attempt of mine;0.961;0.967;0.963;0.032;88;0.961;0.967;0.963;0.032;88
Movil;0.697;0.509;0.560;0.007;88;0.797;0.582;0.641;0.007;77
rotation;0.511;0.333;0.369;0.001;88;0.818;0.533;0.590;0.001;55
Address Book;1.000;0.955;0.976;0.018;88;1.000;0.955;0.976;0.018;88
aaaaaa;1.000;0.973;0.985;0.008;88;1.000;0.973;0.985;0.008;88
Topology;0.465;0.289;0.343;0.004;88;0.743;0.463;0.548;0.004;55
FeatureModelName;0.585;0.375;0.405;0.002;88;0.780;0.500;0.540;0.002;66
gs;0.783;0.647;0.695;0.041;88;0.895;0.739;0.794;0.041;77
HDMR-Paper;0.392;0.196;0.244;0.002;88;0.784;0.393;0.487;0.002;44
TW SPL Hard Choices;0.449;0.375;0.373;0.001;88;0.898;0.750;0.746;0.001;44
Jogo;0.443;0.375;0.379;0.000;88;0.886;0.750;0.758;0.000;44
Sylvain Example;0.409;0.261;0.311;0.003;88;0.819;0.523;0.623;0.003;44
Content;0.766;0.715;0.732;0.017;176;0.875;0.817;0.837;0.017;154
M-learning Requirements Catalog;0.994;0.957;0.975;0.034;88;0.994;0.957;0.975;0.034;88
Pruebas;0.465;0.268;0.319;0.002;88;0.745;0.429;0.511;0.002;55
JCS;0.955;0.827;0.879;0.023;88;0.955;0.827;0.879;0.023;88
E-commerce system1;0.375;0.292;0.325;0.001;88;1.000;0.778;0.867;0.001;33
Eshop-ufrj;0.764;0.659;0.701;0.012;88;0.873;0.753;0.801;0.012;77
