CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.949;0.567;0.695;0.009;638;0.983;0.587;0.720;0.009;616
SVM_Poly[3,2.0,0.5];0.818;0.843;0.825;0.009;638;0.863;0.889;0.870;0.009;605
PART;0.725;0.646;0.666;0.009;638;0.840;0.749;0.772;0.010;550
REPTree;0.418;0.366;0.374;0.009;638;0.782;0.685;0.700;0.015;341
RandomForest;0.935;0.661;0.759;0.009;638;0.986;0.697;0.800;0.009;605
RandomCommittee;0.824;0.710;0.752;0.009;638;0.853;0.736;0.779;0.009;616
JRip;0.550;0.495;0.494;0.009;638;0.759;0.684;0.682;0.011;462
J48;0.360;0.350;0.351;0.009;638;0.907;0.882;0.886;0.018;253


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.697;0.580;0.614;0.009;5104;0.879;0.731;0.775;0.010;4048

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.687;0.510;0.554;0.001;88;0.785;0.583;0.633;0.001;77
Visit Indonesia Apps;0.934;0.875;0.897;0.010;88;0.934;0.875;0.897;0.010;88
Smart Queue;0.511;0.531;0.490;0.000;88;0.818;0.850;0.784;0.000;55
Cell-Phone-SPL-2014-Part2;0.716;0.471;0.550;0.004;88;0.819;0.538;0.629;0.004;77
MobilePhone;0.485;0.336;0.377;0.002;88;0.775;0.538;0.604;0.002;55
MoviesApp PL;0.575;0.370;0.433;0.003;88;0.920;0.592;0.692;0.003;55
Alarm System;0.707;0.420;0.509;0.005;88;0.808;0.480;0.581;0.005;77
Video On Demand SPL FM;0.628;0.367;0.460;0.002;88;0.837;0.490;0.613;0.002;66
depresija;0.996;0.976;0.985;0.016;88;0.996;0.976;0.985;0.016;88
Windows .NET;1.000;0.891;0.934;0.002;88;1.000;0.891;0.934;0.002;88
Veículo;0.766;0.598;0.665;0.010;88;0.875;0.684;0.760;0.010;77
CFDP Library;0.994;0.962;0.977;0.058;176;0.994;0.962;0.977;0.058;176
Cell-Phone-SPL-2014-Mined;0.705;0.536;0.578;0.004;88;0.806;0.613;0.660;0.004;77
PortafolioLopez;0.936;0.827;0.868;0.010;88;0.936;0.827;0.868;0.010;88
KIModel;0.693;0.552;0.571;0.001;88;0.924;0.736;0.761;0.001;66
Homepage based on wiki;0.662;0.540;0.582;0.003;88;0.883;0.720;0.776;0.003;66
FMConfig;0.879;0.611;0.695;0.016;88;0.879;0.611;0.695;0.016;88
Ligne de produits de Eshop;0.487;0.288;0.340;0.002;88;0.780;0.460;0.544;0.002;55
