CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.806;0.416;0.521;0.009;528;0.841;0.435;0.544;0.010;506
SVM_Poly[3,2.0,0.5];0.853;0.608;0.687;0.009;528;0.890;0.635;0.717;0.010;506
PART;0.654;0.480;0.519;0.009;528;0.871;0.640;0.692;0.012;396
REPTree;0.383;0.279;0.302;0.009;528;0.918;0.669;0.724;0.020;220
RandomForest;0.903;0.424;0.527;0.009;528;0.985;0.462;0.575;0.010;484
RandomCommittee;0.860;0.464;0.564;0.009;528;0.918;0.495;0.602;0.010;495
JRip;0.555;0.388;0.431;0.009;528;0.859;0.600;0.667;0.014;341
J48;0.259;0.240;0.247;0.009;528;0.955;0.884;0.912;0.028;143


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.659;0.412;0.475;0.009;4224;0.901;0.563;0.649;0.012;3091

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.767;0.313;0.424;0.005;88;0.876;0.357;0.485;0.005;77
RE Process;0.470;0.250;0.305;0.000;88;0.939;0.500;0.610;0.000;44
Buzzard Radio play DB;0.984;0.944;0.962;0.027;88;0.984;0.944;0.962;0.027;88
Mobile Media;0.246;0.083;0.119;0.000;88;0.657;0.222;0.316;0.000;33
Clinica Medica;0.476;0.167;0.228;0.001;88;0.952;0.333;0.457;0.001;44
Celulares;0.968;0.886;0.923;0.025;88;0.968;0.886;0.923;0.025;88
BSS_CS5702_G3;0.375;0.125;0.183;0.000;88;1.000;0.333;0.489;0.000;33
WB;0.961;0.898;0.924;0.039;88;0.961;0.898;0.924;0.039;88
Mobile Media JULIO;0.564;0.313;0.387;0.001;88;0.902;0.500;0.620;0.001;55
Mobile Phone Software;0.676;0.228;0.318;0.003;88;0.902;0.304;0.424;0.003;66
SA;0.910;0.656;0.735;0.011;88;0.910;0.656;0.735;0.011;88
Simplified Smart Hotel;0.898;0.665;0.746;0.014;88;0.898;0.665;0.746;0.014;88
pruebapalabras;0.595;0.245;0.330;0.004;88;0.951;0.392;0.528;0.004;55
video on demand;0.634;0.402;0.486;0.002;88;0.845;0.536;0.647;0.002;66
LeSE - Learning Software Engineering;0.642;0.219;0.311;0.001;88;0.857;0.292;0.414;0.001;66
Carro Model;0.706;0.204;0.308;0.002;88;0.807;0.233;0.352;0.002;77
Search_Engine_PL;0.764;0.391;0.490;0.008;88;0.873;0.447;0.560;0.008;77
MiniTV;0.985;0.962;0.973;0.015;88;0.985;0.962;0.973;0.015;88
IDE4OCL;0.984;0.922;0.949;0.004;88;0.984;0.922;0.949;0.004;88
matrices;0.440;0.094;0.145;0.001;88;0.704;0.150;0.232;0.001;55
JhotDrawn;0.981;0.958;0.969;0.063;88;0.981;0.958;0.969;0.063;88
Smart-phone;0.345;0.078;0.117;0.000;88;0.919;0.208;0.313;0.000;33
User Model;0.918;0.615;0.732;0.009;88;0.918;0.615;0.732;0.009;88
Eleição de um prefeito e um vereador;0.490;0.086;0.142;0.001;88;0.785;0.138;0.227;0.001;55
James;0.644;0.324;0.423;0.004;88;0.858;0.431;0.564;0.004;66
Mobile media v4;0.367;0.156;0.215;0.000;88;0.980;0.417;0.572;0.000;33
Farnaz koohestani;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Car demo;0.674;0.474;0.538;0.003;88;0.898;0.632;0.717;0.003;66
SHIFT QAs;0.411;0.083;0.135;0.001;88;0.822;0.167;0.269;0.001;44
Scenario Application;0.490;0.223;0.302;0.003;88;0.784;0.357;0.484;0.003;55
AGORA;0.917;0.739;0.805;0.007;88;0.917;0.739;0.805;0.007;88
Virtual_Office_of_the_Future;0.652;0.354;0.446;0.003;88;0.869;0.472;0.594;0.003;66
Content Store;0.557;0.239;0.301;0.003;88;0.743;0.318;0.401;0.003;66
Urna Gleidson;0.558;0.361;0.416;0.001;88;0.893;0.578;0.665;0.001;55
Pizza;0.817;0.624;0.703;0.012;88;0.934;0.714;0.803;0.012;77
Celular;0.679;0.277;0.375;0.006;88;0.906;0.370;0.499;0.006;66
CTOS MODEL;0.623;0.208;0.291;0.001;88;0.830;0.278;0.388;0.001;66
Pip;0.227;0.250;0.235;0.000;88;0.909;1.000;0.939;0.000;22
ELPS - ISE;0.950;0.800;0.844;0.028;88;0.950;0.800;0.844;0.028;88
TVSmart;0.305;0.075;0.120;0.001;88;0.813;0.200;0.319;0.001;33
Linha de produtos - SimulES e PnP;0.805;0.460;0.571;0.009;88;0.920;0.526;0.653;0.009;77
Car PL;0.734;0.300;0.400;0.005;88;0.839;0.343;0.458;0.005;77
PhysEval;0.696;0.458;0.545;0.003;88;0.928;0.611;0.727;0.003;66
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.647;0.188;0.263;0.001;88;0.862;0.250;0.350;0.001;66
catalogo;0.407;0.188;0.246;0.000;88;0.814;0.375;0.493;0.000;44
Smartwatch;0.988;0.928;0.950;0.004;88;0.988;0.928;0.950;0.004;88
Simple Drawing Tools;0.995;0.988;0.991;0.116;88;0.995;0.988;0.991;0.116;88
Mobile Phone, until relase 5;0.714;0.391;0.471;0.001;88;0.952;0.521;0.628;0.001;66
