CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.440;0.399;0.401;0.016;1914;0.514;0.465;0.469;0.019;1639
SVM_Poly[3,2.0,0.5];0.546;0.472;0.485;0.016;1914;0.629;0.544;0.559;0.018;1661
PART;0.379;0.383;0.362;0.016;1914;0.605;0.612;0.578;0.023;1199
REPTree;0.166;0.161;0.159;0.016;1914;0.741;0.718;0.709;0.034;429
RandomForest;0.795;0.323;0.418;0.016;1914;0.928;0.378;0.488;0.018;1639
RandomCommittee;0.538;0.403;0.441;0.016;1914;0.655;0.491;0.537;0.019;1573
JRip;0.333;0.347;0.324;0.016;1914;0.598;0.622;0.581;0.024;1067
J48;0.159;0.153;0.154;0.016;1914;0.866;0.831;0.840;0.039;352


VALIDITY RATIO;(F)
min;0.000244
avg;0.016294
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.420;0.330;0.343;0.016;15312;0.672;0.529;0.550;0.021;9559

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.519;0.394;0.430;0.020;88;0.692;0.525;0.573;0.020;66
Mobile phone;0.185;0.125;0.146;0.010;88;0.494;0.333;0.390;0.010;33
CCCMS;0.954;0.954;0.954;0.059;88;0.954;0.954;0.954;0.059;88
MyDental;0.804;0.827;0.801;0.010;88;0.804;0.827;0.801;0.010;88
Bicis_Feature_Model;0.091;0.042;0.057;0.006;88;0.727;0.333;0.455;0.006;11
Maquina de Cae;0.483;0.399;0.422;0.035;88;0.552;0.456;0.482;0.035;77
test gv;0.832;0.809;0.818;0.031;88;0.951;0.924;0.935;0.031;77
E-Shop, magister2014;0.334;0.201;0.199;0.018;88;0.534;0.322;0.319;0.018;55
E-shop;0.550;0.323;0.390;0.014;88;0.733;0.431;0.521;0.014;66
UPL;0.531;0.313;0.373;0.009;88;0.708;0.417;0.498;0.009;66
Hello World;0.435;0.318;0.361;0.034;88;0.580;0.424;0.482;0.034;66
Weather Station;0.489;0.347;0.383;0.021;88;0.652;0.462;0.511;0.021;66
LXEP;0.125;0.063;0.083;0.002;88;1.000;0.500;0.667;0.002;11
Xor Example;0.481;0.278;0.327;0.020;88;0.641;0.371;0.437;0.020;66
Implementacion;0.161;0.143;0.142;0.003;88;0.430;0.381;0.378;0.003;33
ordem;0.549;0.344;0.401;0.027;88;0.627;0.393;0.458;0.027;77
ID;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Observatorio;0.267;0.172;0.166;0.004;88;0.428;0.275;0.266;0.004;55
eshop;0.183;0.236;0.198;0.009;88;0.365;0.472;0.395;0.009;44
AA;0.413;0.359;0.303;0.016;88;0.550;0.479;0.403;0.016;66
E-SHOP;0.200;0.219;0.197;0.008;88;0.533;0.583;0.525;0.008;33
Example Product Line Course Using SPLOT;0.359;0.241;0.267;0.014;88;0.574;0.386;0.427;0.014;55
AvionFEatures;0.377;0.323;0.323;0.012;88;0.603;0.517;0.518;0.012;55
search engine;0.454;0.320;0.336;0.008;88;0.605;0.427;0.448;0.008;66
NovoSiga;0.418;0.213;0.234;0.010;88;0.669;0.340;0.375;0.010;55
Disenio;0.232;0.125;0.147;0.004;88;0.618;0.333;0.392;0.004;33
CIMS PL;0.021;0.125;0.036;0.001;88;0.169;1.000;0.289;0.001;11
Address Book;0.965;0.898;0.928;0.018;88;0.965;0.898;0.928;0.018;88
VODPlayer;0.481;0.523;0.490;0.047;88;0.550;0.598;0.560;0.047;77
isolation;0.085;0.083;0.082;0.003;88;0.682;0.667;0.655;0.003;11
Jogo;0.096;0.156;0.115;0.001;176;0.513;0.833;0.613;0.002;33
desordem;0.505;0.346;0.385;0.027;88;0.674;0.461;0.513;0.027;66
1;0.558;0.545;0.521;0.007;88;0.743;0.726;0.694;0.007;66
Mobile Phone GF;0.213;0.161;0.172;0.014;88;0.427;0.321;0.344;0.014;44
rtrt;0.514;0.413;0.437;0.020;88;0.823;0.660;0.699;0.020;55
Sylvain Example;0.253;0.110;0.129;0.004;176;0.578;0.251;0.295;0.004;77
MK Andes;0.172;0.094;0.121;0.004;88;0.689;0.375;0.483;0.004;22
Computer Selection;0.000;0.000;0.000;0.002;88;0.000;0.000;0.000;0.000;0
HandlingSystem;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Modelo;0.125;0.031;0.050;0.004;88;1.000;0.250;0.400;0.004;11
JCS;0.597;0.453;0.502;0.023;88;0.682;0.518;0.574;0.023;77
MyFeatureModel;0.449;0.318;0.351;0.017;88;0.598;0.424;0.467;0.017;66
Mobile Game;0.905;0.864;0.879;0.132;88;0.905;0.864;0.879;0.132;88
votacao eletronica;0.437;0.232;0.279;0.007;88;0.700;0.371;0.447;0.007;55
Online Shop Feature Model;0.379;0.182;0.236;0.010;88;0.606;0.290;0.378;0.010;55
Website;0.959;0.924;0.940;0.031;88;0.959;0.924;0.940;0.031;88
Mobile Tourist Planner;0.523;0.473;0.455;0.027;88;0.698;0.631;0.607;0.027;66
VOD feature model;0.842;0.715;0.761;0.016;88;0.962;0.817;0.870;0.016;77
Mauricio Alférez;0.337;0.388;0.335;0.005;88;0.540;0.620;0.536;0.005;55
Asghar;0.565;0.402;0.449;0.016;88;0.753;0.536;0.599;0.016;66
Minimalistic PC Feature Model;0.156;0.094;0.114;0.004;88;0.625;0.375;0.457;0.004;22
MobileMedia;0.652;0.581;0.595;0.028;176;0.745;0.664;0.680;0.028;154
Rotary_Element;0.301;0.219;0.234;0.012;88;0.481;0.350;0.374;0.012;55
IntelligentTutoringSystem;0.838;0.795;0.809;0.021;88;0.838;0.795;0.809;0.021;88
Multiplicador de n matrices;0.237;0.069;0.089;0.004;88;0.474;0.139;0.179;0.004;44
ETRobocon;0.936;0.961;0.948;0.059;88;0.936;0.961;0.948;0.059;88
Telecommunication_System;0.352;0.208;0.227;0.004;88;0.469;0.278;0.302;0.004;66
a;0.654;0.405;0.480;0.010;88;0.872;0.540;0.639;0.010;66
Content model;0.770;0.747;0.744;0.022;88;0.770;0.747;0.744;0.022;88
AllSports Feature Model;0.537;0.240;0.305;0.023;88;0.859;0.383;0.488;0.023;55
Movil;0.265;0.161;0.196;0.007;88;0.529;0.321;0.393;0.007;44
asdsfa ewtwwe;0.318;0.125;0.160;0.006;88;0.637;0.250;0.321;0.006;44
ZMUConcernExample;0.273;0.359;0.286;0.004;88;0.437;0.575;0.458;0.004;55
aaaaaa;0.840;0.613;0.645;0.008;88;0.960;0.701;0.737;0.008;77
Feature Tree Example;0.349;0.234;0.260;0.008;88;0.558;0.375;0.415;0.008;55
FeatureModelName;0.325;0.234;0.224;0.002;88;0.650;0.469;0.448;0.002;44
Dental Surgery;0.193;0.125;0.148;0.002;88;0.773;0.500;0.591;0.002;22
E-portal;0.440;0.359;0.351;0.008;88;0.586;0.479;0.467;0.008;66
disenio II;0.715;0.629;0.657;0.029;88;0.817;0.719;0.751;0.029;77
Mobile Phone UPT;0.284;0.161;0.158;0.014;88;0.454;0.257;0.253;0.014;55
Test1;0.224;0.141;0.135;0.008;88;0.597;0.375;0.360;0.008;33
carpl;0.053;0.125;0.075;0.002;88;0.427;1.000;0.597;0.002;11
r;0.589;0.545;0.542;0.041;88;0.674;0.622;0.619;0.041;77
FeatureModel1;0.745;0.641;0.642;0.016;88;0.851;0.732;0.734;0.016;77
poker spl;0.345;0.429;0.364;0.010;88;0.460;0.571;0.486;0.010;66
Simnumero;0.214;0.109;0.144;0.008;88;0.572;0.292;0.383;0.008;33
abcdefg;0.270;0.188;0.187;0.006;88;0.540;0.375;0.374;0.006;44
Mobile-Phone;0.364;0.196;0.240;0.014;88;0.582;0.314;0.383;0.014;55
Loja Virtual;0.823;0.759;0.776;0.027;88;0.823;0.759;0.776;0.027;88
This is a test;0.789;0.705;0.730;0.032;88;0.789;0.705;0.730;0.032;88
hhhhhhh;0.152;0.125;0.136;0.004;88;0.606;0.500;0.543;0.004;22
