CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.914;0.507;0.635;0.014;605;0.986;0.547;0.684;0.016;561
SVM_Poly[3,2.0,0.5];0.941;0.704;0.785;0.014;605;0.977;0.731;0.814;0.015;583
PART;0.802;0.558;0.631;0.014;605;0.959;0.667;0.755;0.017;506
REPTree;0.373;0.284;0.315;0.014;605;0.977;0.744;0.824;0.025;231
RandomForest;0.902;0.538;0.646;0.014;605;0.993;0.592;0.711;0.016;550
RandomCommittee;0.928;0.661;0.752;0.014;605;0.982;0.699;0.795;0.015;572
JRip;0.748;0.585;0.640;0.014;605;0.956;0.749;0.819;0.017;473
J48;0.216;0.184;0.195;0.014;605;0.989;0.842;0.895;0.035;132


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.728;0.503;0.575;0.014;4840;0.977;0.674;0.771;0.017;3608

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.983;0.857;0.913;0.027;88;0.983;0.857;0.913;0.027;88
Matrix chain multiplication;0.583;0.225;0.309;0.007;88;0.933;0.360;0.494;0.007;55
SmartHome- Simplified Sample;0.745;0.500;0.571;0.005;88;0.993;0.667;0.761;0.005;66
E-shop;0.845;0.448;0.571;0.014;88;0.966;0.512;0.653;0.014;77
UPL;0.866;0.639;0.723;0.009;88;0.989;0.730;0.826;0.009;77
SmartHome_vConejero_r1;0.375;0.313;0.333;0.001;88;1.000;0.833;0.889;0.001;33
Weather Station;0.725;0.446;0.546;0.021;88;0.966;0.595;0.728;0.021;66
27-5-207 test;0.860;0.653;0.728;0.021;88;0.983;0.747;0.832;0.021;77
Test;0.466;0.232;0.308;0.003;88;0.933;0.464;0.616;0.003;44
