CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.760;0.460;0.553;0.015;495;0.834;0.505;0.607;0.016;451
SVM_Poly[3,2.0,0.5];0.841;0.694;0.734;0.015;495;0.860;0.709;0.751;0.015;484
PART;0.680;0.573;0.600;0.015;495;0.827;0.696;0.730;0.018;407
REPTree;0.319;0.300;0.303;0.015;495;0.845;0.794;0.803;0.031;187
RandomForest;0.913;0.532;0.633;0.015;495;0.978;0.570;0.678;0.016;462
RandomCommittee;0.849;0.559;0.644;0.015;495;0.888;0.585;0.674;0.016;473
JRip;0.502;0.436;0.450;0.015;495;0.837;0.727;0.750;0.023;297
J48;0.310;0.291;0.299;0.015;495;0.929;0.874;0.898;0.036;165


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.647;0.481;0.527;0.015;3960;0.875;0.650;0.713;0.019;2926

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.987;0.963;0.974;0.016;88;0.987;0.963;0.974;0.016;88
This is a test;0.915;0.814;0.854;0.032;88;0.915;0.814;0.854;0.032;88
eLearning ways;0.985;0.928;0.955;0.097;88;0.985;0.928;0.955;0.097;88
CCCMS;0.982;0.978;0.980;0.059;88;0.982;0.978;0.980;0.059;88
WB2;0.896;0.796;0.840;0.049;88;0.896;0.796;0.840;0.049;88
Online Shop Feature Model;0.641;0.384;0.454;0.010;88;0.854;0.512;0.605;0.010;66
MyDental;0.909;0.818;0.853;0.010;88;0.909;0.818;0.853;0.010;88
Dummy Car;0.444;0.236;0.289;0.002;88;0.710;0.378;0.463;0.002;55
Final model;0.437;0.159;0.222;0.003;88;0.874;0.318;0.444;0.003;44
FM with optional XOR;0.681;0.482;0.554;0.005;88;0.909;0.643;0.739;0.005;66
Adams Car;0.616;0.254;0.342;0.007;88;0.821;0.339;0.456;0.007;66
Reservation;0.218;0.125;0.150;0.002;88;0.581;0.333;0.401;0.002;33
tab;0.501;0.250;0.327;0.004;88;0.802;0.400;0.524;0.004;55
Congress Assistant;0.651;0.464;0.531;0.012;88;0.868;0.618;0.708;0.012;66
mon model;0.628;0.245;0.332;0.006;88;0.837;0.326;0.442;0.006;66
ABMS;0.973;0.935;0.953;0.060;88;0.973;0.935;0.953;0.060;88
Text Editor;0.536;0.227;0.261;0.003;88;0.715;0.303;0.348;0.003;66
IntelligentTutoringSystem;0.942;0.857;0.891;0.021;88;0.942;0.857;0.891;0.021;88
ID;0.210;0.250;0.221;0.000;88;0.841;1.000;0.885;0.000;22
Ooredoo;0.470;0.188;0.253;0.004;88;0.627;0.250;0.337;0.004;66
Multiplicador de n matrices;0.370;0.160;0.217;0.004;88;0.741;0.319;0.434;0.004;44
Telecommunication_System;0.521;0.257;0.320;0.004;88;0.834;0.411;0.512;0.004;55
a;0.780;0.500;0.595;0.010;88;0.891;0.571;0.680;0.010;77
Content model;0.844;0.795;0.816;0.022;88;0.844;0.795;0.816;0.022;88
test_fm;0.555;0.297;0.336;0.002;88;0.887;0.475;0.537;0.002;55
search engine;0.667;0.488;0.551;0.008;88;0.890;0.651;0.735;0.008;66
Attempt of mine;0.963;0.934;0.947;0.032;88;0.963;0.934;0.947;0.032;88
Movil;0.621;0.353;0.437;0.007;88;0.828;0.470;0.582;0.007;66
rotation;0.487;0.208;0.284;0.001;88;0.973;0.417;0.569;0.001;44
Address Book;0.979;0.906;0.940;0.018;88;0.979;0.906;0.940;0.018;88
aaaaaa;0.856;0.730;0.776;0.008;88;0.979;0.835;0.887;0.008;77
Topology;0.400;0.148;0.207;0.004;88;0.801;0.297;0.414;0.004;44
FeatureModelName;0.497;0.344;0.385;0.002;88;0.794;0.550;0.616;0.002;55
gs;0.863;0.624;0.706;0.041;88;0.863;0.624;0.706;0.041;88
HDMR-Paper;0.464;0.232;0.285;0.002;88;0.742;0.371;0.456;0.002;55
TW SPL Hard Choices;0.318;0.219;0.218;0.001;88;0.848;0.583;0.582;0.001;33
Jogo;0.210;0.188;0.195;0.000;88;0.841;0.750;0.780;0.000;22
Sylvain Example;0.501;0.216;0.286;0.003;88;0.802;0.345;0.457;0.003;55
Content;0.715;0.591;0.640;0.017;176;0.880;0.727;0.788;0.017;143
M-learning Requirements Catalog;0.976;0.922;0.946;0.034;88;0.976;0.922;0.946;0.034;88
Pruebas;0.432;0.179;0.241;0.002;88;0.863;0.357;0.483;0.002;44
JCS;0.792;0.604;0.675;0.023;88;0.906;0.690;0.772;0.023;77
E-commerce system1;0.320;0.250;0.271;0.001;88;0.854;0.667;0.723;0.001;33
Eshop-ufrj;0.633;0.536;0.569;0.012;88;0.844;0.715;0.758;0.012;66
