CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.979;0.808;0.882;0.009;528;1.000;0.825;0.901;0.010;517
SVM_Poly[3,2.0,0.5];0.979;0.979;0.979;0.009;528;1.000;1.000;1.000;0.010;517
PART;0.877;0.776;0.809;0.009;528;0.979;0.866;0.903;0.010;473
REPTree;0.719;0.567;0.609;0.009;528;0.932;0.735;0.790;0.012;407
RandomForest;0.979;0.893;0.931;0.009;528;1.000;0.912;0.951;0.010;517
RandomCommittee;0.991;0.922;0.953;0.009;528;0.991;0.922;0.953;0.009;528
JRip;0.858;0.707;0.740;0.009;528;0.936;0.771;0.807;0.010;484
J48;0.553;0.487;0.513;0.009;528;0.983;0.866;0.912;0.016;297


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.867;0.767;0.802;0.009;4224;0.979;0.867;0.906;0.011;3740

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.965;0.772;0.847;0.005;88;0.965;0.772;0.847;0.005;88
RE Process;0.750;0.688;0.713;0.000;88;1.000;0.917;0.950;0.000;66
Buzzard Radio play DB;1.000;0.997;0.998;0.027;88;1.000;0.997;0.998;0.027;88
Mobile Media;0.579;0.521;0.542;0.000;88;0.926;0.833;0.867;0.000;55
Clinica Medica;0.733;0.656;0.690;0.001;88;0.978;0.875;0.920;0.001;66
Celulares;0.999;0.992;0.995;0.025;88;0.999;0.992;0.995;0.025;88
BSS_CS5702_G3;0.875;0.859;0.867;0.000;88;1.000;0.982;0.990;0.000;77
WB;0.999;0.994;0.996;0.039;88;0.999;0.994;0.996;0.039;88
Mobile Media JULIO;0.998;0.938;0.965;0.001;88;0.998;0.938;0.965;0.001;88
Mobile Phone Software;0.857;0.649;0.727;0.003;88;0.980;0.742;0.831;0.003;77
SA;0.987;0.935;0.959;0.011;88;0.987;0.935;0.959;0.011;88
Simplified Smart Hotel;0.966;0.927;0.942;0.014;88;0.966;0.927;0.942;0.014;88
pruebapalabras;0.981;0.813;0.880;0.004;88;0.981;0.813;0.880;0.004;88
video on demand;0.994;0.863;0.913;0.002;88;0.994;0.863;0.913;0.002;88
LeSE - Learning Software Engineering;0.735;0.573;0.631;0.001;88;0.980;0.764;0.841;0.001;66
Carro Model;0.707;0.479;0.526;0.002;88;0.943;0.639;0.701;0.002;66
Search_Engine_PL;0.985;0.892;0.933;0.008;88;0.985;0.892;0.933;0.008;88
MiniTV;0.998;0.996;0.997;0.015;88;0.998;0.996;0.997;0.015;88
IDE4OCL;1.000;0.975;0.986;0.004;88;1.000;0.975;0.986;0.004;88
matrices;0.704;0.469;0.539;0.001;88;0.938;0.625;0.719;0.001;66
JhotDrawn;0.999;0.994;0.997;0.063;88;0.999;0.994;0.997;0.063;88
Smart-phone;0.872;0.703;0.768;0.000;88;0.997;0.804;0.877;0.000;77
User Model;0.982;0.929;0.952;0.009;88;0.982;0.929;0.952;0.009;88
Eleição de um prefeito e um vereador;0.613;0.422;0.484;0.001;88;0.981;0.675;0.774;0.001;55
James;0.956;0.721;0.790;0.004;88;0.956;0.721;0.790;0.004;88
Mobile media v4;0.699;0.625;0.650;0.000;88;0.932;0.833;0.866;0.000;66
Farnaz koohestani;0.250;0.250;0.250;0.000;88;1.000;1.000;1.000;0.000;22
Car demo;0.978;0.826;0.886;0.003;88;0.978;0.826;0.886;0.003;88
SHIFT QAs;0.710;0.474;0.530;0.001;88;0.947;0.632;0.706;0.001;66
Scenario Application;0.822;0.596;0.668;0.003;88;0.939;0.681;0.764;0.003;77
AGORA;0.998;0.977;0.987;0.007;88;0.998;0.977;0.987;0.007;88
Virtual_Office_of_the_Future;0.980;0.919;0.945;0.003;88;0.980;0.919;0.945;0.003;88
Content Store;0.746;0.563;0.601;0.003;88;0.995;0.750;0.801;0.003;66
Urna Gleidson;0.847;0.736;0.774;0.001;88;0.968;0.841;0.884;0.001;77
Pizza;0.967;0.893;0.924;0.012;88;0.967;0.893;0.924;0.012;88
Celular;0.977;0.758;0.838;0.006;88;0.977;0.758;0.838;0.006;88
CTOS MODEL;0.849;0.764;0.800;0.001;88;0.971;0.873;0.914;0.001;77
Pip;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
ELPS - ISE;0.978;0.954;0.965;0.028;88;0.978;0.954;0.965;0.028;88
TVSmart;0.720;0.575;0.615;0.001;88;0.960;0.767;0.821;0.001;66
Linha de produtos - SimulES e PnP;0.986;0.819;0.869;0.009;88;0.986;0.819;0.869;0.009;88
Car PL;0.966;0.774;0.848;0.005;88;0.966;0.774;0.848;0.005;88
PhysEval;1.000;0.914;0.954;0.003;88;1.000;0.914;0.954;0.003;88
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.738;0.617;0.668;0.001;88;0.984;0.823;0.891;0.001;66
catalogo;0.786;0.708;0.732;0.000;88;0.899;0.810;0.836;0.000;77
Smartwatch;1.000;0.982;0.991;0.004;88;1.000;0.982;0.991;0.004;88
Simple Drawing Tools;0.999;1.000;0.999;0.116;88;0.999;1.000;0.999;0.116;88
Mobile Phone, until relase 5;1.000;0.977;0.988;0.001;88;1.000;0.977;0.988;0.001;88
