CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.911;0.448;0.576;0.009;528;0.951;0.468;0.601;0.010;506
SVM_Poly[3,2.0,0.5];0.886;0.749;0.798;0.009;528;0.945;0.799;0.851;0.010;495
PART;0.747;0.569;0.623;0.009;528;0.919;0.701;0.767;0.011;429
REPTree;0.450;0.329;0.357;0.009;528;0.901;0.658;0.714;0.017;264
RandomForest;0.952;0.485;0.605;0.009;528;0.993;0.506;0.632;0.010;506
RandomCommittee;0.888;0.601;0.688;0.009;528;0.947;0.641;0.734;0.010;495
JRip;0.715;0.511;0.569;0.009;528;0.880;0.629;0.701;0.011;429
J48;0.346;0.312;0.326;0.009;528;0.978;0.881;0.921;0.023;187


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.737;0.501;0.568;0.009;4224;0.940;0.639;0.725;0.012;3311

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.826;0.495;0.596;0.005;88;0.944;0.566;0.681;0.005;77
RE Process;0.500;0.109;0.174;0.000;88;1.000;0.219;0.347;0.000;44
Buzzard Radio play DB;0.995;0.970;0.981;0.027;88;0.995;0.970;0.981;0.027;88
Mobile Media;0.333;0.104;0.157;0.000;88;0.889;0.278;0.419;0.000;33
Clinica Medica;0.683;0.323;0.433;0.001;88;0.911;0.431;0.577;0.001;66
Celulares;0.996;0.941;0.966;0.025;88;0.996;0.941;0.966;0.025;88
BSS_CS5702_G3;0.727;0.500;0.576;0.000;88;0.970;0.667;0.768;0.000;66
WB;0.987;0.934;0.958;0.039;88;0.987;0.934;0.958;0.039;88
Mobile Media JULIO;0.718;0.563;0.613;0.001;88;0.957;0.750;0.817;0.001;66
Mobile Phone Software;0.768;0.493;0.584;0.003;88;0.878;0.563;0.668;0.003;77
SA;0.963;0.800;0.870;0.011;88;0.963;0.800;0.870;0.011;88
Simplified Smart Hotel;0.924;0.659;0.754;0.014;88;0.924;0.659;0.754;0.014;88
pruebapalabras;0.844;0.497;0.603;0.004;88;0.964;0.567;0.689;0.004;77
video on demand;0.838;0.375;0.505;0.002;88;0.958;0.429;0.577;0.002;77
LeSE - Learning Software Engineering;0.699;0.286;0.385;0.001;88;0.931;0.382;0.513;0.001;66
Carro Model;0.547;0.242;0.318;0.002;88;0.874;0.387;0.509;0.002;55
Search_Engine_PL;0.942;0.575;0.694;0.008;88;0.942;0.575;0.694;0.008;88
MiniTV;0.990;0.968;0.978;0.015;88;0.990;0.968;0.978;0.015;88
IDE4OCL;0.995;0.939;0.961;0.004;88;0.995;0.939;0.961;0.004;88
matrices;0.416;0.162;0.219;0.001;88;0.833;0.325;0.438;0.001;44
JhotDrawn;0.989;0.968;0.978;0.063;88;0.989;0.968;0.978;0.063;88
Smart-phone;0.652;0.266;0.352;0.000;88;0.869;0.354;0.469;0.000;66
User Model;0.936;0.761;0.834;0.009;88;0.936;0.761;0.834;0.009;88
Eleição de um prefeito e um vereador;0.549;0.188;0.267;0.001;88;0.878;0.300;0.426;0.001;55
James;0.817;0.441;0.544;0.004;88;0.934;0.504;0.621;0.004;77
Mobile media v4;0.250;0.094;0.133;0.000;88;1.000;0.375;0.533;0.000;22
Farnaz koohestani;0.125;0.125;0.125;0.000;88;1.000;1.000;1.000;0.000;11
Car demo;0.725;0.464;0.552;0.003;88;0.967;0.618;0.736;0.003;66
SHIFT QAs;0.641;0.260;0.353;0.001;88;0.854;0.347;0.470;0.001;66
Scenario Application;0.618;0.313;0.395;0.003;88;0.824;0.417;0.527;0.003;66
AGORA;0.957;0.789;0.857;0.007;88;0.957;0.789;0.857;0.007;88
Virtual_Office_of_the_Future;0.710;0.469;0.552;0.003;88;0.947;0.625;0.736;0.003;66
Content Store;0.654;0.292;0.380;0.003;88;0.871;0.390;0.507;0.003;66
Urna Gleidson;0.578;0.236;0.290;0.001;88;0.925;0.378;0.464;0.001;55
Pizza;0.956;0.786;0.855;0.012;88;0.956;0.786;0.855;0.012;88
Celular;0.694;0.486;0.549;0.006;88;0.925;0.648;0.733;0.006;66
CTOS MODEL;0.657;0.333;0.410;0.001;88;0.876;0.444;0.547;0.001;66
Pip;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
ELPS - ISE;0.969;0.908;0.933;0.028;88;0.969;0.908;0.933;0.028;88
TVSmart;0.691;0.313;0.419;0.001;88;0.922;0.417;0.559;0.001;66
Linha de produtos - SimulES e PnP;0.929;0.560;0.677;0.009;88;0.929;0.560;0.677;0.009;88
Car PL;0.767;0.315;0.423;0.005;88;0.877;0.360;0.483;0.005;77
PhysEval;0.853;0.644;0.723;0.003;88;0.974;0.735;0.826;0.003;77
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.758;0.375;0.477;0.001;88;0.867;0.429;0.545;0.001;77
catalogo;0.500;0.229;0.308;0.000;88;1.000;0.458;0.617;0.000;44
Smartwatch;0.993;0.943;0.964;0.004;88;0.993;0.943;0.964;0.004;88
Simple Drawing Tools;0.996;0.994;0.995;0.116;88;0.996;0.994;0.995;0.116;88
Mobile Phone, until relase 5;0.718;0.539;0.592;0.001;88;0.957;0.719;0.789;0.001;66
