CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.728;0.416;0.504;0.009;528;0.760;0.435;0.525;0.010;506
SVM_Poly[3,2.0,0.5];0.801;0.608;0.674;0.009;528;0.836;0.635;0.703;0.010;506
PART;0.597;0.480;0.503;0.009;528;0.796;0.640;0.671;0.012;396
REPTree;0.361;0.279;0.296;0.009;528;0.866;0.669;0.712;0.020;220
RandomForest;0.896;0.424;0.526;0.009;528;0.978;0.462;0.574;0.010;484
RandomCommittee;0.816;0.464;0.557;0.009;528;0.870;0.495;0.594;0.010;495
JRip;0.505;0.388;0.417;0.009;528;0.783;0.600;0.646;0.014;341
J48;0.256;0.240;0.246;0.009;528;0.945;0.884;0.909;0.028;143


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.620;0.412;0.465;0.009;4224;0.847;0.563;0.636;0.012;3091

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.719;0.313;0.411;0.005;88;0.822;0.357;0.470;0.005;77
RE Process;0.449;0.250;0.303;0.000;88;0.898;0.500;0.605;0.000;44
Buzzard Radio play DB;0.972;0.944;0.957;0.027;88;0.972;0.944;0.957;0.027;88
Mobile Media;0.217;0.083;0.117;0.000;88;0.579;0.222;0.311;0.000;33
Clinica Medica;0.460;0.167;0.226;0.001;88;0.921;0.333;0.453;0.001;44
Celulares;0.961;0.886;0.920;0.025;88;0.961;0.886;0.920;0.025;88
BSS_CS5702_G3;0.375;0.125;0.183;0.000;88;1.000;0.333;0.489;0.000;33
WB;0.951;0.898;0.921;0.039;88;0.951;0.898;0.921;0.039;88
Mobile Media JULIO;0.529;0.313;0.378;0.001;88;0.846;0.500;0.606;0.001;55
Mobile Phone Software;0.626;0.228;0.309;0.003;88;0.834;0.304;0.413;0.003;66
SA;0.878;0.656;0.726;0.011;88;0.878;0.656;0.726;0.011;88
Simplified Smart Hotel;0.853;0.665;0.731;0.014;88;0.853;0.665;0.731;0.014;88
pruebapalabras;0.551;0.245;0.322;0.004;88;0.882;0.392;0.516;0.004;55
video on demand;0.585;0.402;0.464;0.002;88;0.780;0.536;0.619;0.002;66
LeSE - Learning Software Engineering;0.559;0.219;0.295;0.001;88;0.745;0.292;0.393;0.001;66
Carro Model;0.575;0.204;0.292;0.002;88;0.657;0.233;0.333;0.002;77
Search_Engine_PL;0.694;0.391;0.472;0.008;88;0.793;0.447;0.540;0.008;77
MiniTV;0.975;0.962;0.968;0.015;88;0.975;0.962;0.968;0.015;88
IDE4OCL;0.980;0.922;0.947;0.004;88;0.980;0.922;0.947;0.004;88
matrices;0.369;0.094;0.140;0.001;88;0.591;0.150;0.223;0.001;55
JhotDrawn;0.971;0.958;0.964;0.063;88;0.971;0.958;0.964;0.063;88
Smart-phone;0.327;0.078;0.112;0.000;88;0.873;0.208;0.300;0.000;33
User Model;0.857;0.615;0.709;0.009;88;0.857;0.615;0.709;0.009;88
Eleição de um prefeito e um vereador;0.422;0.086;0.137;0.001;88;0.676;0.138;0.219;0.001;55
James;0.598;0.324;0.411;0.004;88;0.797;0.431;0.548;0.004;66
Mobile media v4;0.341;0.156;0.206;0.000;88;0.909;0.417;0.550;0.000;33
Farnaz koohestani;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Car demo;0.643;0.474;0.526;0.003;88;0.857;0.632;0.701;0.003;66
SHIFT QAs;0.346;0.083;0.128;0.001;88;0.693;0.167;0.256;0.001;44
Scenario Application;0.452;0.223;0.294;0.003;88;0.723;0.357;0.471;0.003;55
AGORA;0.884;0.739;0.792;0.007;88;0.884;0.739;0.792;0.007;88
Virtual_Office_of_the_Future;0.579;0.354;0.422;0.003;88;0.773;0.472;0.563;0.003;66
Content Store;0.489;0.239;0.288;0.003;88;0.652;0.318;0.383;0.003;66
Urna Gleidson;0.546;0.361;0.411;0.001;88;0.874;0.578;0.657;0.001;55
Pizza;0.808;0.624;0.700;0.012;88;0.924;0.714;0.800;0.012;77
Celular;0.627;0.277;0.362;0.006;88;0.836;0.370;0.482;0.006;66
CTOS MODEL;0.549;0.208;0.276;0.001;88;0.732;0.278;0.368;0.001;66
Pip;0.222;0.250;0.231;0.000;88;0.886;1.000;0.924;0.000;22
ELPS - ISE;0.939;0.800;0.840;0.028;88;0.939;0.800;0.840;0.028;88
TVSmart;0.249;0.075;0.113;0.001;88;0.665;0.200;0.302;0.001;33
Linha de produtos - SimulES e PnP;0.765;0.460;0.561;0.009;88;0.874;0.526;0.641;0.009;77
Car PL;0.623;0.300;0.378;0.005;88;0.712;0.343;0.432;0.005;77
PhysEval;0.664;0.458;0.532;0.003;88;0.885;0.611;0.710;0.003;66
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.560;0.188;0.239;0.001;88;0.747;0.250;0.318;0.001;66
catalogo;0.389;0.188;0.242;0.000;88;0.778;0.375;0.484;0.000;44
Smartwatch;0.981;0.928;0.948;0.004;88;0.981;0.928;0.948;0.004;88
Simple Drawing Tools;0.991;0.988;0.989;0.116;88;0.991;0.988;0.989;0.116;88
Mobile Phone, until relase 5;0.667;0.391;0.447;0.001;88;0.889;0.521;0.596;0.001;66
