CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.651;0.416;0.484;0.009;528;0.679;0.435;0.505;0.010;506
SVM_Poly[3,2.0,0.5];0.751;0.608;0.659;0.009;528;0.784;0.635;0.688;0.010;506
PART;0.555;0.480;0.491;0.009;528;0.740;0.640;0.655;0.012;396
REPTree;0.341;0.279;0.289;0.009;528;0.819;0.669;0.694;0.020;220
RandomForest;0.892;0.424;0.525;0.009;528;0.973;0.462;0.573;0.010;484
RandomCommittee;0.771;0.464;0.549;0.009;528;0.823;0.495;0.585;0.010;495
JRip;0.470;0.388;0.405;0.009;528;0.727;0.600;0.627;0.014;341
J48;0.252;0.240;0.244;0.009;528;0.931;0.884;0.902;0.028;143


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.585;0.412;0.456;0.009;4224;0.800;0.563;0.623;0.012;3091

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.684;0.313;0.404;0.005;88;0.782;0.357;0.461;0.005;77
RE Process;0.434;0.250;0.301;0.000;88;0.867;0.500;0.602;0.000;44
Buzzard Radio play DB;0.964;0.944;0.953;0.027;88;0.964;0.944;0.953;0.027;88
Mobile Media;0.130;0.083;0.097;0.000;88;0.348;0.222;0.257;0.000;33
Clinica Medica;0.418;0.167;0.222;0.001;88;0.836;0.333;0.444;0.001;44
Celulares;0.943;0.886;0.912;0.025;88;0.943;0.886;0.912;0.025;88
BSS_CS5702_G3;0.371;0.125;0.183;0.000;88;0.990;0.333;0.488;0.000;33
WB;0.927;0.898;0.909;0.039;88;0.927;0.898;0.909;0.039;88
Mobile Media JULIO;0.505;0.313;0.373;0.001;88;0.808;0.500;0.597;0.001;55
Mobile Phone Software;0.594;0.228;0.305;0.003;88;0.791;0.304;0.407;0.003;66
SA;0.852;0.656;0.713;0.011;88;0.852;0.656;0.713;0.011;88
Simplified Smart Hotel;0.795;0.665;0.707;0.014;88;0.795;0.665;0.707;0.014;88
pruebapalabras;0.526;0.245;0.318;0.004;88;0.842;0.392;0.509;0.004;55
video on demand;0.512;0.402;0.439;0.002;88;0.683;0.536;0.585;0.002;66
LeSE - Learning Software Engineering;0.448;0.219;0.271;0.001;88;0.597;0.292;0.361;0.001;66
Carro Model;0.504;0.204;0.283;0.002;88;0.576;0.233;0.323;0.002;77
Search_Engine_PL;0.675;0.391;0.466;0.008;88;0.771;0.447;0.532;0.008;77
MiniTV;0.968;0.962;0.965;0.015;88;0.968;0.962;0.965;0.015;88
IDE4OCL;0.968;0.922;0.942;0.004;88;0.968;0.922;0.942;0.004;88
matrices;0.340;0.094;0.134;0.001;88;0.544;0.150;0.214;0.001;55
JhotDrawn;0.961;0.958;0.959;0.063;88;0.961;0.958;0.959;0.063;88
Smart-phone;0.305;0.078;0.105;0.000;88;0.814;0.208;0.281;0.000;33
User Model;0.842;0.615;0.704;0.009;88;0.842;0.615;0.704;0.009;88
Eleição de um prefeito e um vereador;0.363;0.086;0.132;0.001;88;0.580;0.138;0.211;0.001;55
James;0.552;0.324;0.402;0.004;88;0.735;0.431;0.536;0.004;66
Mobile media v4;0.309;0.156;0.196;0.000;88;0.823;0.417;0.522;0.000;33
Farnaz koohestani;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Car demo;0.599;0.474;0.505;0.003;88;0.799;0.632;0.674;0.003;66
SHIFT QAs;0.322;0.083;0.126;0.001;88;0.644;0.167;0.253;0.001;44
Scenario Application;0.408;0.223;0.284;0.003;88;0.654;0.357;0.454;0.003;55
AGORA;0.825;0.739;0.765;0.007;88;0.825;0.739;0.765;0.007;88
Virtual_Office_of_the_Future;0.524;0.354;0.400;0.003;88;0.698;0.472;0.534;0.003;66
Content Store;0.442;0.239;0.276;0.003;88;0.589;0.318;0.368;0.003;66
Urna Gleidson;0.517;0.361;0.399;0.001;88;0.826;0.578;0.638;0.001;55
Pizza;0.766;0.624;0.682;0.012;88;0.875;0.714;0.780;0.012;77
Celular;0.615;0.277;0.360;0.006;88;0.820;0.370;0.480;0.006;66
CTOS MODEL;0.517;0.208;0.274;0.001;88;0.690;0.278;0.365;0.001;66
Pip;0.216;0.250;0.227;0.000;88;0.864;1.000;0.909;0.000;22
ELPS - ISE;0.931;0.800;0.836;0.028;88;0.931;0.800;0.836;0.028;88
TVSmart;0.225;0.075;0.111;0.001;88;0.600;0.200;0.295;0.001;33
Linha de produtos - SimulES e PnP;0.697;0.460;0.535;0.009;88;0.797;0.526;0.611;0.009;77
Car PL;0.614;0.300;0.375;0.005;88;0.702;0.343;0.429;0.005;77
PhysEval;0.617;0.458;0.514;0.003;88;0.822;0.611;0.686;0.003;66
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.455;0.188;0.216;0.001;88;0.606;0.250;0.288;0.001;66
catalogo;0.342;0.188;0.237;0.000;88;0.685;0.375;0.473;0.000;44
Smartwatch;0.968;0.928;0.944;0.004;88;0.968;0.928;0.944;0.004;88
Simple Drawing Tools;0.984;0.988;0.986;0.116;88;0.984;0.988;0.986;0.116;88
Mobile Phone, until relase 5;0.625;0.391;0.432;0.001;88;0.833;0.521;0.576;0.001;66
