CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.894;0.941;0.009;638;1.000;0.894;0.941;0.009;638
SVM_Poly[3,2.0,0.5];0.995;0.972;0.981;0.009;638;0.995;0.972;0.981;0.009;638
PART;0.826;0.718;0.751;0.009;638;0.904;0.785;0.822;0.009;583
REPTree;0.579;0.423;0.466;0.009;638;0.908;0.663;0.731;0.013;407
RandomForest;0.999;0.939;0.966;0.009;638;0.999;0.939;0.966;0.009;638
RandomCommittee;0.980;0.941;0.958;0.009;638;0.980;0.941;0.958;0.009;638
JRip;0.670;0.601;0.610;0.009;638;0.845;0.757;0.769;0.010;506
J48;0.408;0.395;0.397;0.009;638;0.911;0.881;0.886;0.017;286


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.807;0.735;0.759;0.009;5104;0.951;0.866;0.893;0.010;4334

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.649;0.552;0.578;0.001;88;0.866;0.736;0.771;0.001;66
Visit Indonesia Apps;0.926;0.905;0.910;0.010;88;0.926;0.905;0.910;0.010;88
Smart Queue;0.750;0.750;0.750;0.000;88;1.000;1.000;1.000;0.000;66
Cell-Phone-SPL-2014-Part2;0.854;0.679;0.723;0.004;88;0.977;0.776;0.826;0.004;77
MobilePhone;0.818;0.594;0.678;0.002;88;0.935;0.679;0.775;0.002;77
MoviesApp PL;0.495;0.464;0.478;0.003;88;0.990;0.927;0.957;0.003;44
Alarm System;0.636;0.533;0.572;0.005;88;0.848;0.710;0.762;0.005;66
Video On Demand SPL FM;0.801;0.555;0.636;0.002;88;0.915;0.634;0.727;0.002;77
depresija;0.997;0.999;0.998;0.016;88;0.997;0.999;0.998;0.016;88
Windows .NET;1.000;1.000;1.000;0.002;88;1.000;1.000;1.000;0.002;88
Veículo;0.929;0.895;0.903;0.010;88;0.929;0.895;0.903;0.010;88
CFDP Library;0.999;0.992;0.995;0.058;176;0.999;0.992;0.995;0.058;176
Cell-Phone-SPL-2014-Mined;0.684;0.573;0.615;0.004;88;0.912;0.763;0.821;0.004;66
PortafolioLopez;0.936;0.878;0.886;0.010;88;0.936;0.878;0.886;0.010;88
KIModel;0.750;0.698;0.721;0.001;88;1.000;0.931;0.961;0.001;66
Homepage based on wiki;0.938;0.781;0.841;0.003;88;0.938;0.781;0.841;0.003;88
FMConfig;0.902;0.769;0.819;0.016;88;0.902;0.769;0.819;0.016;88
Ligne de produits de Eshop;0.575;0.531;0.551;0.002;88;0.919;0.850;0.882;0.002;55
smartPhone;0.987;0.991;0.989;0.011;88;0.987;0.991;0.989;0.011;88
Online shopping software;0.568;0.563;0.546;0.000;88;0.909;0.900;0.874;0.000;55
i18n;0.500;0.444;0.469;0.002;88;1.000;0.889;0.938;0.002;44
SPL Studies;0.869;0.703;0.754;0.005;88;0.993;0.803;0.861;0.005;77
RE;1.000;0.995;0.997;0.012;88;1.000;0.995;0.997;0.012;88
Magister 2014-ROLOG;0.940;0.882;0.887;0.012;88;0.940;0.882;0.887;0.012;88
Car;0.968;0.830;0.879;0.005;88;0.968;0.830;0.879;0.005;88
Content;0.986;0.992;0.989;0.028;88;0.986;0.992;0.989;0.028;88
Video On Demand FM;0.713;0.563;0.617;0.002;88;0.950;0.750;0.822;0.002;66
Aircraft PL;0.978;0.964;0.970;0.038;88;0.978;0.964;0.970;0.038;88
MarketPlace-Sample;0.636;0.667;0.648;0.000;88;0.848;0.889;0.864;0.000;66
Mobile Media;0.744;0.552;0.608;0.003;88;0.992;0.736;0.811;0.003;66
search-engine;0.909;0.820;0.847;0.011;176;0.909;0.820;0.847;0.011;176
FM1;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Stamppy;0.973;0.973;0.971;0.003;88;0.973;0.973;0.971;0.003;88
Analisis;0.609;0.484;0.533;0.001;88;0.812;0.646;0.710;0.001;66
Phone;0.984;0.959;0.970;0.009;88;0.984;0.959;0.970;0.009;88
cell phones SPL;0.688;0.586;0.625;0.002;88;0.917;0.781;0.834;0.002;66
NCV_Simulation;0.836;0.701;0.749;0.002;88;0.956;0.802;0.856;0.002;77
MiniRPG;1.000;0.984;0.992;0.002;88;1.000;0.984;0.992;0.002;88
Home;0.902;0.855;0.872;0.015;88;0.902;0.855;0.872;0.015;88
MyHolidays;0.929;0.895;0.904;0.014;88;0.929;0.895;0.904;0.014;88
Cell-Phone-SPL-2014;0.875;0.547;0.635;0.002;88;1.000;0.625;0.725;0.002;77
HADAS-security;0.525;0.444;0.469;0.001;88;0.840;0.711;0.751;0.001;55
Parking lot Manager;0.565;0.477;0.508;0.002;88;0.903;0.763;0.813;0.002;55
Tripeo;0.875;0.865;0.870;0.001;88;1.000;0.988;0.994;0.001;77
Wewq;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
SmartHotel;0.919;0.839;0.869;0.012;88;0.919;0.839;0.869;0.012;88
LMF;0.625;0.563;0.583;0.000;88;1.000;0.900;0.933;0.000;55
Priscilinha;0.466;0.375;0.396;0.000;88;0.932;0.750;0.792;0.000;44
G10-music player;0.993;1.000;0.996;0.008;88;0.993;1.000;0.996;0.008;88
Tata Cars;0.773;0.656;0.698;0.003;88;0.884;0.750;0.798;0.003;77
Toyota Feature Model;0.849;0.695;0.756;0.002;88;0.970;0.795;0.864;0.002;77
Javed Test 2;0.986;0.982;0.984;0.055;88;0.986;0.982;0.984;0.055;88
2 - Eleição de um prefeito e um Vereador;0.941;0.980;0.957;0.006;88;0.941;0.980;0.957;0.006;88
MoviesApp;0.723;0.644;0.678;0.007;88;0.964;0.858;0.904;0.007;66
Movie System;0.744;0.594;0.630;0.003;88;0.992;0.792;0.840;0.003;66
MPES2016-2.Reuso2;0.700;0.625;0.657;0.001;88;0.933;0.833;0.876;0.001;66
