CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.804;0.443;0.550;0.009;638;0.863;0.476;0.591;0.009;594
SVM_Poly[3,2.0,0.5];0.828;0.717;0.758;0.009;638;0.858;0.743;0.785;0.009;616
PART;0.680;0.524;0.562;0.009;638;0.822;0.634;0.679;0.010;528
REPTree;0.428;0.304;0.330;0.009;638;0.886;0.631;0.683;0.016;308
RandomForest;0.928;0.467;0.587;0.009;638;0.979;0.493;0.619;0.009;605
RandomCommittee;0.834;0.539;0.623;0.009;638;0.879;0.568;0.657;0.009;605
JRip;0.545;0.463;0.477;0.009;638;0.791;0.671;0.691;0.012;440
J48;0.241;0.248;0.244;0.009;638;0.934;0.959;0.943;0.023;165


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.661;0.463;0.516;0.009;5104;0.874;0.612;0.683;0.011;3861

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.605;0.240;0.317;0.001;88;0.807;0.319;0.423;0.001;66
Visit Indonesia Apps;0.788;0.652;0.694;0.010;88;0.900;0.745;0.793;0.010;77
Smart Queue;0.460;0.313;0.362;0.000;88;0.920;0.625;0.723;0.000;44
Cell-Phone-SPL-2014-Part2;0.641;0.396;0.476;0.004;88;0.855;0.528;0.635;0.004;66
MobilePhone;0.614;0.266;0.361;0.002;88;0.819;0.354;0.481;0.002;66
MoviesApp PL;0.490;0.167;0.230;0.003;88;0.783;0.267;0.368;0.003;55
Alarm System;0.688;0.298;0.394;0.005;88;0.786;0.340;0.450;0.005;77
Video On Demand SPL FM;0.482;0.172;0.248;0.002;88;0.772;0.275;0.396;0.002;55
depresija;0.989;0.974;0.981;0.016;88;0.989;0.974;0.981;0.016;88
Windows .NET;0.729;0.516;0.563;0.002;88;0.971;0.688;0.750;0.002;66
Veículo;0.749;0.444;0.519;0.010;88;0.856;0.507;0.593;0.010;77
CFDP Library;0.977;0.922;0.948;0.058;176;0.977;0.922;0.948;0.058;176
Cell-Phone-SPL-2014-Mined;0.760;0.302;0.410;0.004;88;0.868;0.346;0.469;0.004;77
PortafolioLopez;0.876;0.743;0.783;0.010;88;0.876;0.743;0.783;0.010;88
KIModel;0.707;0.490;0.525;0.001;88;0.807;0.560;0.600;0.001;77
