CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.411;0.320;0.335;0.009;638;0.507;0.395;0.413;0.010;517
SVM_Poly[3,2.0,0.5];0.479;0.373;0.396;0.009;638;0.591;0.460;0.489;0.010;517
PART;0.383;0.290;0.310;0.009;638;0.634;0.480;0.514;0.013;385
REPTree;0.145;0.128;0.128;0.009;638;0.766;0.674;0.674;0.026;121
RandomForest;0.748;0.221;0.303;0.009;638;0.904;0.267;0.366;0.010;528
RandomCommittee;0.583;0.314;0.373;0.009;638;0.690;0.371;0.442;0.010;539
JRip;0.281;0.246;0.249;0.009;638;0.627;0.549;0.555;0.017;286
J48;0.106;0.098;0.101;0.009;638;0.876;0.813;0.837;0.038;77


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.392;0.249;0.274;0.009;5104;0.674;0.427;0.471;0.013;2970

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.398;0.115;0.146;0.001;88;0.638;0.183;0.234;0.001;55
Visit Indonesia Apps;0.616;0.354;0.415;0.010;88;0.703;0.405;0.474;0.010;77
Smart Queue;0.193;0.156;0.138;0.000;88;0.773;0.625;0.552;0.000;22
Cell-Phone-SPL-2014-Part2;0.345;0.117;0.158;0.004;88;0.552;0.187;0.252;0.004;55
MobilePhone;0.283;0.141;0.158;0.002;88;0.565;0.281;0.316;0.002;44
MoviesApp PL;0.288;0.115;0.145;0.003;88;0.460;0.183;0.233;0.003;55
Alarm System;0.388;0.146;0.194;0.005;88;0.621;0.233;0.311;0.005;55
Video On Demand SPL FM;0.217;0.070;0.096;0.002;88;0.578;0.188;0.257;0.002;33
depresija;0.964;0.952;0.958;0.016;88;0.964;0.952;0.958;0.016;88
Windows .NET;0.404;0.203;0.250;0.002;88;0.808;0.406;0.500;0.002;44
Veículo;0.369;0.203;0.228;0.010;88;0.493;0.271;0.304;0.010;66
CFDP Library;0.892;0.734;0.788;0.058;176;0.892;0.734;0.788;0.058;176
Cell-Phone-SPL-2014-Mined;0.194;0.069;0.095;0.004;88;0.518;0.183;0.253;0.004;33
PortafolioLopez;0.545;0.420;0.445;0.010;88;0.623;0.480;0.509;0.010;77
KIModel;0.136;0.063;0.085;0.001;88;0.544;0.250;0.340;0.001;22
Homepage based on wiki;0.266;0.125;0.159;0.003;88;0.532;0.250;0.318;0.003;44
FMConfig;0.454;0.199;0.245;0.016;88;0.605;0.265;0.326;0.016;66
Ligne de produits de Eshop;0.246;0.050;0.081;0.002;88;0.491;0.100;0.162;0.002;44
smartPhone;0.681;0.606;0.633;0.011;88;0.908;0.808;0.844;0.011;66
Online shopping software;0.045;0.063;0.048;0.000;88;0.364;0.500;0.385;0.000;11
i18n;0.165;0.063;0.079;0.002;88;0.330;0.125;0.158;0.002;44
SPL Studies;0.350;0.153;0.187;0.005;88;0.560;0.244;0.299;0.005;55
RE;0.909;0.811;0.843;0.012;88;0.909;0.811;0.843;0.012;88
Magister 2014-ROLOG;0.516;0.319;0.360;0.012;88;0.688;0.425;0.480;0.012;66
Car;0.515;0.318;0.371;0.005;88;0.687;0.425;0.494;0.005;66
Content;0.831;0.701;0.753;0.028;88;0.831;0.701;0.753;0.028;88
Video On Demand FM;0.148;0.023;0.039;0.002;88;0.594;0.094;0.158;0.002;22
Aircraft PL;0.731;0.621;0.661;0.038;88;0.835;0.709;0.756;0.038;77
MarketPlace-Sample;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Mobile Media;0.354;0.198;0.231;0.003;88;0.471;0.264;0.309;0.003;66
search-engine;0.451;0.237;0.289;0.011;176;0.601;0.316;0.386;0.011;132
FM1;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Stamppy;0.422;0.348;0.310;0.003;88;0.675;0.557;0.496;0.003;55
Analisis;0.125;0.016;0.028;0.001;88;1.000;0.125;0.222;0.001;11
Phone;0.631;0.329;0.404;0.009;88;0.842;0.439;0.539;0.009;66
cell phones SPL;0.314;0.188;0.165;0.002;88;0.502;0.300;0.264;0.002;55
NCV_Simulation;0.241;0.076;0.106;0.002;88;0.644;0.204;0.284;0.002;33
MiniRPG;0.410;0.164;0.204;0.002;88;0.821;0.328;0.408;0.002;44
Home;0.562;0.506;0.516;0.015;88;0.643;0.578;0.590;0.015;77
MyHolidays;0.595;0.270;0.359;0.014;88;0.680;0.309;0.410;0.014;77
Cell-Phone-SPL-2014;0.265;0.086;0.123;0.002;88;0.424;0.138;0.197;0.002;55
HADAS-security;0.155;0.097;0.107;0.001;88;0.310;0.194;0.214;0.001;44
Parking lot Manager;0.252;0.039;0.067;0.002;88;0.672;0.104;0.178;0.002;33
Tripeo;0.382;0.156;0.159;0.001;88;0.764;0.313;0.317;0.001;44
Wewq;0.064;0.250;0.101;0.000;88;0.256;1.000;0.403;0.000;22
