CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.649;0.427;0.490;0.018;814;0.727;0.479;0.550;0.020;726
SVM_Poly[3,2.0,0.5];0.695;0.577;0.606;0.018;814;0.746;0.619;0.649;0.019;759
PART;0.449;0.361;0.383;0.018;814;0.707;0.569;0.603;0.024;517
REPTree;0.178;0.164;0.163;0.018;814;0.733;0.673;0.669;0.032;198
RandomForest;0.909;0.453;0.573;0.018;814;0.921;0.459;0.580;0.019;803
RandomCommittee;0.716;0.514;0.575;0.018;814;0.768;0.551;0.616;0.020;759
JRip;0.410;0.374;0.371;0.018;814;0.690;0.629;0.625;0.025;484
J48;0.089;0.080;0.082;0.018;814;0.939;0.848;0.870;0.054;77


VALIDITY RATIO;(F)
min;0.000977
avg;0.018436
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.512;0.369;0.405;0.018;6512;0.771;0.556;0.611;0.022;4323

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.712;0.575;0.602;0.020;88;0.814;0.657;0.688;0.020;77
Mobile phone;0.312;0.213;0.217;0.010;88;0.624;0.425;0.435;0.010;44
hhhhhhh;0.403;0.188;0.246;0.004;88;0.807;0.375;0.492;0.004;44
Bicis_Feature_Model;0.328;0.208;0.250;0.006;88;0.656;0.417;0.500;0.006;44
Maquina de Cae;0.659;0.469;0.531;0.035;88;0.753;0.536;0.607;0.035;77
Phone sple;0.693;0.444;0.527;0.026;88;0.791;0.508;0.603;0.026;77
test gv;0.975;0.965;0.970;0.031;88;0.975;0.965;0.970;0.031;88
Manuel;0.404;0.319;0.325;0.009;88;0.647;0.511;0.520;0.009;55
E-Shop, magister2014;0.560;0.361;0.426;0.018;88;0.746;0.481;0.568;0.018;66
Mobile phone (lenita);0.431;0.143;0.200;0.014;88;0.689;0.229;0.319;0.014;55
Hello World;0.606;0.489;0.528;0.034;88;0.808;0.652;0.704;0.034;66
test 3;0.505;0.316;0.382;0.031;88;0.673;0.422;0.510;0.031;66
LXEP;0.225;0.188;0.193;0.002;88;0.601;0.500;0.515;0.002;33
Test;0.389;0.336;0.315;0.016;88;0.622;0.538;0.503;0.016;55
TEST_NAme;0.664;0.535;0.585;0.035;88;0.885;0.713;0.780;0.035;66
eshop;0.518;0.375;0.397;0.009;88;0.690;0.500;0.529;0.009;66
AA;0.553;0.328;0.389;0.016;88;0.884;0.525;0.622;0.016;55
E-SHOP;0.507;0.313;0.345;0.008;88;0.811;0.500;0.551;0.008;55
Prontuário Eletrônico de Pacientes;0.603;0.313;0.394;0.010;88;0.965;0.500;0.631;0.010;55
Bandymas;0.661;0.465;0.522;0.018;88;0.881;0.620;0.697;0.018;66
Example Product Line Course Using SPLOT;0.324;0.259;0.267;0.014;88;0.519;0.414;0.428;0.014;55
AvionFEatures;0.519;0.396;0.418;0.012;88;0.692;0.528;0.557;0.012;66
Disenio;0.256;0.156;0.183;0.004;88;0.683;0.417;0.487;0.004;33
CIMS PL;0.125;0.125;0.125;0.001;88;1.000;1.000;1.000;0.001;11
VODPlayer;0.785;0.698;0.713;0.047;88;0.785;0.698;0.713;0.047;88
isolation;0.396;0.208;0.258;0.003;88;0.792;0.417;0.515;0.003;44
drupal sawsen;0.639;0.438;0.481;0.008;88;0.852;0.583;0.641;0.008;66
Example Mobile Phone;0.401;0.152;0.206;0.014;88;0.802;0.304;0.412;0.014;44
SPL Studies;0.734;0.510;0.586;0.061;88;0.838;0.583;0.670;0.061;77
Mobile Phone GF;0.354;0.268;0.298;0.014;88;0.709;0.536;0.595;0.014;44
testISA2012;0.439;0.268;0.319;0.014;88;0.703;0.429;0.510;0.014;55
rtrt;0.720;0.619;0.664;0.020;88;0.961;0.825;0.885;0.020;66
Match engine;0.750;0.641;0.679;0.016;88;1.000;0.854;0.906;0.016;66
MK Andes;0.441;0.344;0.373;0.004;88;0.882;0.688;0.746;0.004;44
Cell-Phone-SPL-2014-without;0.535;0.414;0.454;0.047;88;0.713;0.552;0.605;0.047;66
Car;0.614;0.391;0.447;0.023;88;0.818;0.521;0.596;0.023;66
Computer Selection;0.125;0.063;0.083;0.002;88;1.000;0.500;0.667;0.002;11
mobile phone;0.594;0.486;0.525;0.025;88;0.679;0.555;0.600;0.025;77
Modelo;0.239;0.094;0.130;0.004;88;0.955;0.375;0.520;0.004;22
MyFM;0.369;0.184;0.224;0.019;88;0.737;0.368;0.447;0.019;44
Mobile Phone;0.513;0.344;0.385;0.014;176;0.685;0.458;0.513;0.014;132
Mobile Game;0.963;0.935;0.948;0.132;88;0.963;0.935;0.948;0.132;88
SAL;0.349;0.260;0.270;0.012;88;0.559;0.417;0.432;0.012;55
Guad gmocht!;0.627;0.519;0.561;0.020;88;0.836;0.692;0.747;0.020;66
votacao eletronica;0.512;0.286;0.344;0.007;88;0.819;0.457;0.551;0.007;55
UPT_RM_MOBILE;0.376;0.232;0.258;0.014;88;0.602;0.371;0.414;0.014;55
Mobile Phone UPT - 18413;0.426;0.330;0.345;0.014;88;0.568;0.440;0.460;0.014;66
Mobile Tourist Planner;0.731;0.473;0.559;0.027;88;0.835;0.541;0.639;0.027;77
Minimalistic PC Feature Model;0.284;0.125;0.166;0.004;88;0.758;0.333;0.442;0.004;33
anlisis II;0.538;0.446;0.462;0.027;88;0.717;0.595;0.616;0.027;66
MobileMedia;0.639;0.510;0.543;0.028;176;0.852;0.679;0.724;0.028;132
Telefono;0.358;0.232;0.256;0.007;88;0.573;0.371;0.409;0.007;55
Phone;0.837;0.777;0.792;0.045;88;0.837;0.777;0.792;0.045;88
Rotary_Element;0.533;0.323;0.382;0.012;88;0.711;0.431;0.509;0.012;66
celular;0.442;0.216;0.270;0.011;88;0.708;0.345;0.432;0.011;55
Eval_board;0.118;0.125;0.117;0.002;88;0.473;0.500;0.470;0.002;22
AllSports Feature Model;0.669;0.469;0.522;0.023;88;0.892;0.625;0.696;0.023;66
Sample;0.757;0.637;0.665;0.031;88;0.865;0.728;0.760;0.031;77
Feature Tree Example;0.400;0.313;0.335;0.008;88;0.640;0.500;0.536;0.008;55
Dental Surgery;0.223;0.188;0.192;0.002;88;0.894;0.750;0.770;0.002;22
jjjjj;0.520;0.306;0.377;0.018;88;0.693;0.407;0.503;0.018;66
