CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.988;0.629;0.750;0.015;495;0.988;0.629;0.750;0.015;495
SVM_Poly[3,2.0,0.5];0.891;0.792;0.826;0.015;495;0.932;0.829;0.865;0.016;473
PART;0.721;0.586;0.622;0.015;495;0.927;0.753;0.799;0.019;385
REPTree;0.527;0.397;0.430;0.015;495;0.913;0.687;0.745;0.024;286
RandomForest;0.967;0.704;0.790;0.015;495;0.989;0.720;0.808;0.015;484
RandomCommittee;0.928;0.724;0.794;0.015;495;0.949;0.740;0.812;0.015;484
JRip;0.683;0.626;0.644;0.015;495;0.904;0.828;0.852;0.019;374
J48;0.371;0.341;0.353;0.015;495;0.981;0.903;0.934;0.031;187


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.5];0.760;0.600;0.651;0.015;3960;0.949;0.750;0.814;0.018;3168

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.999;0.975;0.986;0.016;88;0.999;0.975;0.986;0.016;88
This is a test;0.956;0.858;0.898;0.032;88;0.956;0.858;0.898;0.032;88
eLearning ways;0.996;0.973;0.984;0.097;88;0.996;0.973;0.984;0.097;88
CCCMS;0.996;0.990;0.993;0.059;88;0.996;0.990;0.993;0.059;88
WB2;0.973;0.843;0.899;0.049;88;0.973;0.843;0.899;0.049;88
Online Shop Feature Model;0.795;0.497;0.594;0.010;88;0.908;0.568;0.679;0.010;77
MyDental;0.969;0.878;0.910;0.010;88;0.969;0.878;0.910;0.010;88
Dummy Car;0.520;0.292;0.353;0.002;88;0.832;0.467;0.565;0.002;55
Final model;0.598;0.386;0.464;0.003;88;0.957;0.618;0.743;0.003;55
FM with optional XOR;0.850;0.708;0.766;0.005;88;0.972;0.810;0.875;0.005;77
Adams Car;0.679;0.402;0.494;0.007;88;0.906;0.536;0.659;0.007;66
Reservation;0.561;0.347;0.414;0.002;88;0.897;0.556;0.663;0.002;55
tab;0.554;0.375;0.434;0.004;88;0.886;0.600;0.694;0.004;55
Congress Assistant;0.812;0.622;0.692;0.012;88;0.928;0.711;0.790;0.012;77
mon model;0.813;0.531;0.624;0.006;88;0.930;0.607;0.713;0.006;77
ABMS;0.995;0.964;0.979;0.060;88;0.995;0.964;0.979;0.060;88
Text Editor;0.680;0.398;0.487;0.003;88;0.906;0.530;0.650;0.003;66
IntelligentTutoringSystem;0.992;0.960;0.975;0.021;88;0.992;0.960;0.975;0.021;88
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Ooredoo;0.497;0.285;0.343;0.004;88;0.795;0.456;0.549;0.004;55
Multiplicador de n matrices;0.549;0.347;0.408;0.004;88;0.879;0.556;0.652;0.004;55
Telecommunication_System;0.786;0.306;0.421;0.004;88;0.898;0.349;0.482;0.004;77
a;0.979;0.747;0.816;0.010;88;0.979;0.747;0.816;0.010;88
Content model;0.977;0.901;0.936;0.022;88;0.977;0.901;0.936;0.022;88
test_fm;0.750;0.656;0.690;0.002;88;1.000;0.875;0.921;0.002;66
search engine;0.828;0.688;0.746;0.008;88;0.946;0.786;0.852;0.008;77
Attempt of mine;0.984;0.967;0.975;0.032;88;0.984;0.967;0.975;0.032;88
Movil;0.788;0.509;0.590;0.007;88;0.901;0.582;0.675;0.007;77
rotation;0.580;0.333;0.404;0.001;88;0.927;0.533;0.647;0.001;55
Address Book;1.000;0.955;0.976;0.018;88;1.000;0.955;0.976;0.018;88
aaaaaa;1.000;0.973;0.985;0.008;88;1.000;0.973;0.985;0.008;88
Topology;0.549;0.289;0.368;0.004;88;0.878;0.463;0.589;0.004;55
FeatureModelName;0.676;0.375;0.439;0.002;88;0.902;0.500;0.585;0.002;66
gs;0.844;0.647;0.713;0.041;88;0.964;0.739;0.815;0.041;77
HDMR-Paper;0.436;0.196;0.254;0.002;88;0.871;0.393;0.508;0.002;44
TW SPL Hard Choices;0.466;0.375;0.384;0.001;88;0.932;0.750;0.769;0.001;44
Jogo;0.489;0.375;0.409;0.000;88;0.977;0.750;0.818;0.000;44
Sylvain Example;0.478;0.261;0.332;0.003;88;0.955;0.523;0.663;0.003;44
Content;0.831;0.715;0.762;0.017;176;0.950;0.817;0.871;0.017;154
M-learning Requirements Catalog;0.998;0.957;0.977;0.034;88;0.998;0.957;0.977;0.034;88
Pruebas;0.573;0.268;0.351;0.002;88;0.917;0.429;0.561;0.002;55
JCS;0.989;0.827;0.893;0.023;88;0.989;0.827;0.893;0.023;88
E-commerce system1;0.375;0.292;0.325;0.001;88;1.000;0.778;0.867;0.001;33
Eshop-ufrj;0.817;0.659;0.723;0.012;88;0.933;0.753;0.826;0.012;77
