CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.999;0.827;0.900;0.009;638;0.999;0.827;0.900;0.009;638
SVM_Poly[3,2.0,0.5];0.962;0.957;0.956;0.009;638;0.962;0.957;0.956;0.009;638
PART;0.801;0.719;0.745;0.009;638;0.930;0.834;0.865;0.010;550
REPTree;0.506;0.380;0.403;0.009;638;0.863;0.648;0.688;0.014;374
RandomForest;0.999;0.875;0.928;0.009;638;0.999;0.875;0.928;0.009;638
RandomCommittee;0.929;0.862;0.891;0.009;638;0.980;0.909;0.940;0.009;605
JRip;0.701;0.614;0.633;0.009;638;0.865;0.758;0.781;0.010;517
J48;0.388;0.363;0.369;0.009;638;0.938;0.878;0.891;0.017;264


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.786;0.700;0.728;0.009;5104;0.949;0.845;0.880;0.010;4224

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.655;0.531;0.574;0.001;88;0.873;0.708;0.765;0.001;66
Visit Indonesia Apps;0.941;0.853;0.886;0.010;88;0.941;0.853;0.886;0.010;88
Smart Queue;0.739;0.719;0.725;0.000;88;0.985;0.958;0.966;0.000;66
Cell-Phone-SPL-2014-Part2;0.718;0.621;0.663;0.004;88;0.958;0.828;0.884;0.004;66
MobilePhone;0.697;0.602;0.642;0.002;88;0.930;0.802;0.856;0.002;66
MoviesApp PL;0.804;0.594;0.655;0.003;88;0.919;0.679;0.748;0.003;77
Alarm System;0.742;0.548;0.594;0.005;88;0.990;0.730;0.792;0.005;66
Video On Demand SPL FM;0.719;0.500;0.575;0.002;88;0.958;0.667;0.766;0.002;66
depresija;0.997;0.988;0.992;0.016;88;0.997;0.988;0.992;0.016;88
Windows .NET;1.000;0.977;0.987;0.002;88;1.000;0.977;0.987;0.002;88
Veículo;0.939;0.798;0.849;0.010;88;0.939;0.798;0.849;0.010;88
CFDP Library;0.999;0.990;0.994;0.058;176;0.999;0.990;0.994;0.058;176
Cell-Phone-SPL-2014-Mined;0.808;0.657;0.710;0.004;88;0.923;0.751;0.812;0.004;77
PortafolioLopez;0.983;0.909;0.941;0.010;88;0.983;0.909;0.941;0.010;88
KIModel;0.739;0.677;0.703;0.001;88;0.985;0.903;0.937;0.001;66
Homepage based on wiki;0.714;0.679;0.691;0.003;88;0.952;0.905;0.921;0.003;66
FMConfig;0.836;0.628;0.687;0.016;88;0.955;0.717;0.785;0.016;77
Ligne de produits de Eshop;0.573;0.463;0.507;0.002;88;0.916;0.740;0.812;0.002;55
smartPhone;0.989;0.980;0.984;0.011;88;0.989;0.980;0.984;0.011;88
Online shopping software;0.341;0.313;0.313;0.000;88;0.909;0.833;0.834;0.000;33
i18n;0.606;0.424;0.474;0.002;88;0.809;0.565;0.632;0.002;66
SPL Studies;0.820;0.603;0.665;0.005;88;0.937;0.689;0.760;0.005;77
RE;1.000;0.991;0.995;0.012;88;1.000;0.991;0.995;0.012;88
Magister 2014-ROLOG;0.923;0.927;0.919;0.012;88;0.923;0.927;0.919;0.012;88
Car;0.935;0.860;0.880;0.005;88;0.935;0.860;0.880;0.005;88
Content;0.966;0.986;0.975;0.028;88;0.966;0.986;0.975;0.028;88
Video On Demand FM;0.693;0.500;0.567;0.002;88;0.924;0.667;0.756;0.002;66
Aircraft PL;0.969;0.935;0.949;0.038;88;0.969;0.935;0.949;0.038;88
MarketPlace-Sample;0.464;0.375;0.410;0.000;88;0.928;0.750;0.821;0.000;44
Mobile Media;0.824;0.630;0.702;0.003;88;0.941;0.720;0.803;0.003;77
search-engine;0.944;0.757;0.819;0.011;176;0.944;0.757;0.819;0.011;176
FM1;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Stamppy;0.979;0.973;0.974;0.003;88;0.979;0.973;0.974;0.003;88
Analisis;0.465;0.438;0.446;0.001;88;0.930;0.875;0.891;0.001;44
Phone;0.980;0.938;0.956;0.009;88;0.980;0.938;0.956;0.009;88
cell phones SPL;0.677;0.578;0.619;0.002;88;0.902;0.771;0.825;0.002;66
NCV_Simulation;0.586;0.521;0.548;0.002;88;0.938;0.833;0.877;0.002;55
MiniRPG;1.000;0.969;0.982;0.002;88;1.000;0.969;0.982;0.002;88
Home;0.916;0.890;0.899;0.015;88;0.916;0.890;0.899;0.015;88
MyHolidays;0.922;0.815;0.841;0.014;88;0.922;0.815;0.841;0.014;88
Cell-Phone-SPL-2014;0.692;0.555;0.609;0.002;88;0.923;0.740;0.812;0.002;66
HADAS-security;0.548;0.472;0.492;0.001;88;0.877;0.756;0.787;0.001;55
Parking lot Manager;0.500;0.445;0.470;0.002;88;1.000;0.891;0.940;0.002;44
Tripeo;0.835;0.813;0.818;0.001;88;0.955;0.929;0.934;0.001;77
Wewq;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
SmartHotel;0.919;0.804;0.854;0.012;88;0.919;0.804;0.854;0.012;88
LMF;0.597;0.500;0.523;0.000;88;0.955;0.800;0.836;0.000;55
Priscilinha;0.500;0.375;0.417;0.000;88;1.000;0.750;0.833;0.000;44
G10-music player;0.994;0.988;0.991;0.008;88;0.994;0.988;0.991;0.008;88
Tata Cars;0.787;0.578;0.639;0.003;88;0.900;0.661;0.731;0.003;77
Toyota Feature Model;0.786;0.672;0.723;0.002;88;0.899;0.768;0.826;0.002;77
Javed Test 2;0.987;0.964;0.975;0.055;88;0.987;0.964;0.975;0.055;88
2 - Eleição de um prefeito e um Vereador;0.976;0.939;0.954;0.006;88;0.976;0.939;0.954;0.006;88
MoviesApp;0.812;0.634;0.687;0.007;88;0.928;0.725;0.785;0.007;77
Movie System;0.640;0.563;0.564;0.003;88;0.853;0.750;0.752;0.003;66
