CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.890;0.450;0.573;0.014;3080;0.962;0.486;0.620;0.015;2849
SVM_Poly[3,2.0,0.5];0.925;0.665;0.748;0.014;3080;0.967;0.695;0.782;0.014;2948
PART;0.725;0.484;0.552;0.014;3080;0.962;0.642;0.732;0.017;2321
REPTree;0.366;0.252;0.281;0.014;3080;0.968;0.667;0.742;0.023;1166
RandomForest;0.950;0.481;0.604;0.014;3080;0.993;0.503;0.631;0.014;2948
RandomCommittee;0.918;0.549;0.655;0.014;3080;0.973;0.582;0.695;0.014;2904
JRip;0.627;0.438;0.492;0.014;3080;0.954;0.667;0.749;0.018;2024
J48;0.232;0.208;0.218;0.014;3080;0.986;0.884;0.925;0.031;726


VALIDITY RATIO;(F)
min;0.000061
avg;0.013534
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.704;0.441;0.516;0.014;24640;0.970;0.608;0.710;0.016;17886

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.461;0.213;0.269;0.010;88;0.922;0.425;0.537;0.010;44
Visit Indonesia Apps;0.845;0.652;0.719;0.010;88;0.966;0.745;0.822;0.010;77
Buzzard Radio play DB;0.997;0.970;0.982;0.027;88;0.997;0.970;0.982;0.027;88
MyDental;0.981;0.818;0.887;0.010;88;0.981;0.818;0.887;0.010;88
Bicis_Feature_Model;0.474;0.208;0.286;0.006;88;0.949;0.417;0.572;0.006;44
test gv;0.995;0.965;0.978;0.031;88;0.995;0.965;0.978;0.031;88
E-Shop, magister2014;0.710;0.361;0.472;0.018;88;0.946;0.481;0.630;0.018;66
pruebapalabras;0.861;0.497;0.608;0.004;88;0.984;0.567;0.695;0.004;77
Alarm System;0.829;0.298;0.419;0.005;88;0.947;0.340;0.479;0.005;77
Hello World;0.713;0.489;0.571;0.034;88;0.951;0.652;0.762;0.034;66
Weather Station;0.727;0.415;0.520;0.021;88;0.970;0.553;0.694;0.021;66
Video On Demand SPL FM;0.613;0.172;0.266;0.002;88;0.981;0.275;0.426;0.002;55
depresija;0.996;0.974;0.985;0.016;88;0.996;0.974;0.985;0.016;88
User Model;0.975;0.761;0.848;0.009;88;0.975;0.761;0.848;0.009;88
KIModel;0.845;0.490;0.585;0.001;88;0.966;0.560;0.668;0.001;77
AA;0.607;0.328;0.408;0.016;88;0.972;0.525;0.654;0.016;55
Example Product Line Course Using SPLOT;0.567;0.259;0.337;0.014;88;0.908;0.414;0.539;0.014;55
Disenio;0.360;0.156;0.214;0.004;88;0.960;0.417;0.571;0.004;33
Address Book;0.994;0.906;0.946;0.018;88;0.994;0.906;0.946;0.018;88
VODPlayer;0.960;0.698;0.791;0.047;88;0.960;0.698;0.791;0.047;88
Virtual_Office_of_the_Future;0.735;0.469;0.561;0.003;88;0.980;0.625;0.748;0.003;66
i18n;0.562;0.181;0.266;0.002;88;0.899;0.289;0.426;0.002;55
1;0.738;0.429;0.527;0.007;88;0.985;0.571;0.702;0.007;66
rtrt;0.740;0.619;0.671;0.020;88;0.987;0.825;0.895;0.020;66
Sylvain Example;0.553;0.189;0.273;0.004;176;0.983;0.336;0.485;0.004;99
RE;0.999;0.935;0.962;0.012;88;0.999;0.935;0.962;0.012;88
Car PL;0.841;0.315;0.432;0.005;88;0.961;0.360;0.494;0.005;77
PhysEval;0.867;0.644;0.729;0.003;88;0.991;0.735;0.833;0.003;77
JCS;0.853;0.604;0.698;0.023;88;0.975;0.690;0.798;0.023;77
MarketPlace-Sample;0.497;0.292;0.348;0.000;88;0.994;0.583;0.697;0.000;44
Mobile Media;0.492;0.195;0.268;0.002;176;0.984;0.391;0.536;0.002;88
Clinica Medica;0.716;0.323;0.441;0.001;88;0.954;0.431;0.588;0.001;66
search-engine;0.840;0.530;0.628;0.011;176;0.960;0.606;0.717;0.011;154
Website;0.998;0.980;0.988;0.031;88;0.998;0.980;0.988;0.031;88
FM1;0.250;0.250;0.250;0.000;88;1.000;1.000;1.000;0.000;22
Mauricio Alférez;0.734;0.375;0.472;0.005;88;0.978;0.500;0.630;0.005;66
Mobile Media JULIO;0.737;0.563;0.622;0.001;88;0.983;0.750;0.829;0.001;66
SA;0.983;0.800;0.878;0.011;88;0.983;0.800;0.878;0.011;88
MobileMedia;0.727;0.510;0.581;0.028;176;0.969;0.679;0.775;0.028;132
Carro Model;0.582;0.242;0.327;0.002;88;0.931;0.387;0.524;0.002;55
cell phones SPL;0.733;0.320;0.432;0.002;88;0.977;0.427;0.576;0.002;66
MiniTV;0.995;0.968;0.980;0.015;88;0.995;0.968;0.980;0.015;88
IntelligentTutoringSystem;0.996;0.857;0.916;0.021;88;0.996;0.857;0.916;0.021;88
IDE4OCL;0.996;0.939;0.961;0.004;88;0.996;0.939;0.961;0.004;88
Multiplicador de n matrices;0.473;0.160;0.234;0.004;88;0.947;0.319;0.468;0.004;44
Cell-Phone-SPL-2014;0.605;0.242;0.326;0.002;88;0.969;0.388;0.522;0.002;55
HADAS-security;0.583;0.292;0.368;0.001;88;0.934;0.467;0.589;0.001;55
Tripeo;0.618;0.427;0.494;0.001;88;0.988;0.683;0.790;0.001;55
Wewq;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
a;0.872;0.500;0.604;0.010;88;0.996;0.571;0.691;0.010;77
Content model;0.968;0.795;0.870;0.022;88;0.968;0.795;0.870;0.022;88
SmartHotel;0.849;0.469;0.586;0.012;88;0.971;0.536;0.669;0.012;77
G10-music player;0.991;0.946;0.967;0.008;88;0.991;0.946;0.967;0.008;88
asdsfa ewtwwe;0.570;0.250;0.334;0.006;88;0.911;0.400;0.534;0.006;55
Farnaz koohestani;0.125;0.125;0.125;0.000;88;1.000;1.000;1.000;0.000;11
Feature Tree Example;0.590;0.313;0.389;0.008;88;0.943;0.500;0.623;0.008;55
Dental Surgery;0.246;0.188;0.206;0.002;88;0.985;0.750;0.824;0.002;22
disenio II;0.986;0.800;0.873;0.029;88;0.986;0.800;0.873;0.029;88
r;0.845;0.356;0.481;0.041;88;0.966;0.406;0.550;0.041;77
FeatureModel1;0.622;0.555;0.579;0.016;88;0.996;0.888;0.926;0.016;55
poker spl;0.590;0.405;0.476;0.010;88;0.944;0.648;0.762;0.010;55
Simnumero;0.487;0.156;0.227;0.008;88;0.974;0.313;0.453;0.008;44
abcdefg;0.588;0.375;0.440;0.006;88;0.941;0.600;0.704;0.006;55
MPES2016-2.Reuso2;0.609;0.313;0.373;0.001;88;0.974;0.500;0.597;0.001;55
Mobile-Phone;0.588;0.223;0.316;0.014;88;0.941;0.357;0.505;0.014;55
Simple Drawing Tools;0.999;0.994;0.996;0.116;88;0.999;0.994;0.996;0.116;88
teste;0.729;0.240;0.344;0.001;88;0.972;0.319;0.459;0.001;66
Smart Queue;0.494;0.313;0.373;0.000;88;0.989;0.625;0.746;0.000;44
Cell-Phone-SPL-2014-Part2;0.739;0.396;0.505;0.004;88;0.986;0.528;0.673;0.004;66
Matrix chain multiplication;0.588;0.142;0.223;0.007;88;0.941;0.227;0.357;0.007;55
Phone sple;0.848;0.444;0.576;0.026;88;0.969;0.508;0.659;0.026;77
Manuel;0.594;0.319;0.401;0.009;88;0.951;0.511;0.642;0.009;55
Mobile phone (lenita);0.591;0.143;0.223;0.014;88;0.945;0.229;0.357;0.014;55
27-5-207 test;0.972;0.614;0.730;0.021;88;0.972;0.614;0.730;0.021;88
Congress Assistant;0.718;0.464;0.555;0.012;88;0.958;0.618;0.741;0.012;66
Test;0.473;0.284;0.331;0.010;176;0.946;0.568;0.662;0.011;88
mon model;0.725;0.245;0.348;0.006;88;0.967;0.326;0.464;0.006;66
Veículo;0.823;0.444;0.545;0.010;88;0.940;0.507;0.623;0.010;77
Xor Example 2;0.998;0.790;0.878;0.035;88;0.998;0.790;0.878;0.035;88
Cell-Phone-SPL-2014-Mined;0.865;0.302;0.427;0.004;88;0.989;0.346;0.488;0.004;77
XOR NEW;0.998;0.754;0.854;0.043;88;0.998;0.754;0.854;0.043;88
Homepage based on wiki;0.726;0.455;0.554;0.003;88;0.967;0.607;0.738;0.003;66
test_fm;0.598;0.297;0.355;0.002;88;0.956;0.475;0.568;0.002;55
Bandymas;0.733;0.465;0.551;0.018;88;0.977;0.620;0.735;0.018;66
Attempt of mine;0.994;0.934;0.961;0.032;88;0.994;0.934;0.961;0.032;88
smartPhone;0.996;0.962;0.977;0.011;88;0.996;0.962;0.977;0.011;88
Rotation1;0.616;0.288;0.358;0.005;88;0.985;0.460;0.573;0.005;55
Cellphone;0.575;0.188;0.273;0.007;88;0.919;0.300;0.437;0.007;55
Basic Car;0.734;0.516;0.595;0.008;88;0.979;0.688;0.793;0.008;66
SPL Studies;0.795;0.379;0.489;0.033;176;0.978;0.466;0.601;0.035;143
testISA2012;0.612;0.268;0.363;0.014;88;0.978;0.429;0.582;0.014;55
