CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.825;0.899;0.014;605;1.000;0.825;0.899;0.014;605
SVM_Poly[3,2.0,0.5];0.997;0.965;0.976;0.014;605;0.997;0.965;0.976;0.014;605
PART;0.876;0.729;0.774;0.014;605;0.983;0.818;0.869;0.016;539
REPTree;0.566;0.441;0.480;0.014;605;0.973;0.757;0.824;0.021;352
RandomForest;0.999;0.893;0.939;0.014;605;0.999;0.893;0.939;0.014;605
RandomCommittee;0.978;0.901;0.932;0.014;605;0.996;0.918;0.949;0.015;594
JRip;0.762;0.655;0.689;0.014;605;0.975;0.838;0.881;0.017;473
J48;0.416;0.348;0.371;0.014;605;0.995;0.831;0.887;0.026;253


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.824;0.720;0.758;0.014;4840;0.991;0.865;0.911;0.016;4026

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.987;0.958;0.971;0.027;88;0.987;0.958;0.971;0.027;88
Matrix chain multiplication;0.614;0.408;0.462;0.007;88;0.983;0.653;0.739;0.007;55
SmartHome- Simplified Sample;0.875;0.788;0.825;0.005;88;1.000;0.900;0.943;0.005;77
E-shop;0.871;0.802;0.833;0.014;88;0.996;0.916;0.952;0.014;77
UPL;0.987;0.875;0.924;0.009;88;0.987;0.875;0.924;0.009;88
SmartHome_vConejero_r1;0.500;0.375;0.417;0.001;88;1.000;0.750;0.833;0.001;44
Weather Station;0.991;0.798;0.855;0.021;88;0.991;0.798;0.855;0.021;88
27-5-207 test;0.998;0.889;0.936;0.021;88;0.998;0.889;0.936;0.021;88
Test;0.729;0.464;0.549;0.003;88;0.972;0.619;0.732;0.003;66
Xor Example;0.999;0.909;0.949;0.020;88;0.999;0.909;0.949;0.020;88
Implementacion;0.500;0.393;0.439;0.003;88;1.000;0.786;0.878;0.003;44
Xor Example 2;1.000;0.986;0.993;0.035;88;1.000;0.986;0.993;0.035;88
ordem;0.986;0.848;0.900;0.027;88;0.986;0.848;0.900;0.027;88
Observatorio;0.705;0.547;0.607;0.004;88;0.939;0.729;0.810;0.004;66
XOR NEW;1.000;0.983;0.991;0.043;88;1.000;0.983;0.991;0.043;88
SimpleModel;0.726;0.557;0.606;0.012;88;0.968;0.743;0.807;0.012;66
Ubuntu;0.614;0.479;0.513;0.006;88;0.982;0.767;0.820;0.006;55
mo;0.999;0.981;0.989;0.029;88;0.999;0.981;0.989;0.029;88
JDFM;0.738;0.563;0.629;0.010;88;0.984;0.750;0.839;0.010;66
NovoSiga;0.996;0.888;0.933;0.010;88;0.996;0.888;0.933;0.010;88
ubuntu;0.746;0.542;0.598;0.009;88;0.994;0.722;0.797;0.009;66
