CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.998;0.829;0.899;0.015;495;0.998;0.829;0.899;0.015;495
SVM_Poly[3,2.0,0.5];0.970;0.980;0.974;0.015;495;0.970;0.980;0.974;0.015;495
PART;0.835;0.714;0.747;0.015;495;0.895;0.765;0.801;0.016;462
REPTree;0.545;0.483;0.501;0.015;495;0.845;0.749;0.778;0.022;319
RandomForest;0.999;0.922;0.957;0.015;495;0.999;0.922;0.957;0.015;495
RandomCommittee;0.972;0.913;0.937;0.015;495;0.972;0.913;0.937;0.015;495
JRip;0.621;0.601;0.589;0.015;495;0.847;0.820;0.804;0.019;363
J48;0.444;0.429;0.434;0.015;495;0.952;0.920;0.929;0.028;231


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.798;0.734;0.755;0.015;3960;0.942;0.866;0.891;0.017;3355

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.986;0.993;0.016;88;1.000;0.986;0.993;0.016;88
This is a test;0.948;0.955;0.949;0.032;88;0.948;0.955;0.949;0.032;88
eLearning ways;0.989;0.991;0.990;0.097;88;0.989;0.991;0.990;0.097;88
CCCMS;0.992;1.000;0.996;0.059;88;0.992;1.000;0.996;0.059;88
WB2;0.959;0.939;0.947;0.049;88;0.959;0.939;0.947;0.049;88
Online Shop Feature Model;0.709;0.565;0.619;0.010;88;0.945;0.754;0.826;0.010;66
MyDental;0.952;0.985;0.966;0.010;88;0.952;0.985;0.966;0.010;88
Dummy Car;0.538;0.444;0.482;0.002;88;0.860;0.711;0.771;0.002;55
Final model;0.591;0.443;0.501;0.003;88;0.945;0.709;0.802;0.003;55
FM with optional XOR;0.970;0.821;0.887;0.005;88;0.970;0.821;0.887;0.005;88
Adams Car;0.794;0.732;0.751;0.007;88;0.907;0.837;0.858;0.007;77
Reservation;0.624;0.417;0.489;0.002;88;0.831;0.556;0.652;0.002;66
tab;0.795;0.664;0.711;0.004;88;0.909;0.759;0.813;0.004;77
Congress Assistant;0.769;0.740;0.746;0.012;88;0.878;0.845;0.852;0.012;77
mon model;0.686;0.536;0.592;0.006;88;0.915;0.715;0.789;0.006;66
ABMS;1.000;0.988;0.994;0.060;88;1.000;0.988;0.994;0.060;88
Text Editor;0.686;0.602;0.637;0.003;88;0.914;0.803;0.850;0.003;66
IntelligentTutoringSystem;0.991;0.987;0.988;0.021;88;0.991;0.987;0.988;0.021;88
ID;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Ooredoo;0.540;0.493;0.513;0.004;88;0.864;0.789;0.820;0.004;55
Multiplicador de n matrices;0.549;0.465;0.490;0.004;88;0.878;0.744;0.785;0.004;55
Telecommunication_System;0.673;0.514;0.576;0.004;88;0.897;0.685;0.768;0.004;66
a;0.964;0.938;0.946;0.010;88;0.964;0.938;0.946;0.010;88
Content model;0.957;0.923;0.937;0.022;88;0.957;0.923;0.937;0.022;88
test_fm;0.750;0.750;0.750;0.002;88;1.000;1.000;1.000;0.002;66
search engine;0.953;0.824;0.875;0.008;88;0.953;0.824;0.875;0.008;88
Attempt of mine;0.976;0.979;0.977;0.032;88;0.976;0.979;0.977;0.032;88
Movil;0.709;0.585;0.633;0.007;88;0.945;0.780;0.844;0.007;66
rotation;0.464;0.458;0.452;0.001;88;0.927;0.917;0.905;0.001;44
Address Book;1.000;0.990;0.995;0.018;88;1.000;0.990;0.995;0.018;88
aaaaaa;1.000;0.988;0.994;0.008;88;1.000;0.988;0.994;0.008;88
Topology;0.604;0.500;0.533;0.004;88;0.805;0.667;0.711;0.004;66
FeatureModelName;0.688;0.750;0.708;0.002;88;0.917;1.000;0.944;0.002;66
gs;0.902;0.864;0.880;0.041;88;0.902;0.864;0.880;0.041;88
HDMR-Paper;0.628;0.482;0.532;0.002;88;0.837;0.643;0.709;0.002;66
TW SPL Hard Choices;0.784;0.813;0.773;0.001;88;0.896;0.929;0.883;0.001;77
Jogo;0.500;0.500;0.500;0.000;88;1.000;1.000;1.000;0.000;44
Sylvain Example;0.803;0.477;0.559;0.003;88;0.918;0.545;0.639;0.003;77
Content;0.939;0.873;0.891;0.017;176;0.939;0.873;0.891;0.017;176
M-learning Requirements Catalog;0.996;0.988;0.991;0.034;88;0.996;0.988;0.991;0.034;88
Pruebas;0.582;0.536;0.555;0.002;88;0.931;0.857;0.888;0.002;55
JCS;0.952;0.914;0.930;0.023;88;0.952;0.914;0.930;0.023;88
E-commerce system1;0.608;0.500;0.528;0.001;88;0.973;0.800;0.844;0.001;55
Eshop-ufrj;0.964;0.755;0.816;0.012;88;0.964;0.755;0.816;0.012;88
