CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.819;0.507;0.608;0.014;605;0.883;0.547;0.656;0.016;561
SVM_Poly[3,2.0,0.5];0.774;0.704;0.721;0.014;605;0.803;0.731;0.749;0.015;583
PART;0.611;0.558;0.569;0.014;605;0.731;0.667;0.680;0.017;506
REPTree;0.308;0.284;0.287;0.014;605;0.807;0.744;0.751;0.025;231
RandomForest;0.869;0.538;0.636;0.014;605;0.956;0.592;0.700;0.016;550
RandomCommittee;0.787;0.661;0.700;0.014;605;0.833;0.699;0.741;0.015;572
JRip;0.553;0.585;0.549;0.014;605;0.707;0.749;0.702;0.017;473
J48;0.204;0.184;0.190;0.014;605;0.935;0.842;0.869;0.035;132


VALIDITY RATIO;(F)
min;0.000488
avg;0.014471
max;0.058594

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.616;0.503;0.533;0.014;4840;0.826;0.674;0.714;0.017;3608

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Loja Virtual;0.880;0.857;0.866;0.027;88;0.880;0.857;0.866;0.027;88
Matrix chain multiplication;0.357;0.225;0.269;0.007;88;0.570;0.360;0.431;0.007;55
SmartHome- Simplified Sample;0.694;0.500;0.540;0.005;88;0.926;0.667;0.720;0.005;66
E-shop;0.708;0.448;0.542;0.014;88;0.809;0.512;0.619;0.014;77
UPL;0.749;0.639;0.663;0.009;88;0.856;0.730;0.758;0.009;77
SmartHome_vConejero_r1;0.324;0.313;0.316;0.001;88;0.864;0.833;0.843;0.001;33
Weather Station;0.595;0.446;0.503;0.021;88;0.793;0.595;0.670;0.021;66
27-5-207 test;0.783;0.653;0.687;0.021;88;0.895;0.747;0.785;0.021;77
Test;0.319;0.232;0.265;0.003;88;0.638;0.464;0.529;0.003;44
