CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;1.000;0.921;0.957;0.015;495;1.000;0.921;0.957;0.015;495
SVM_Poly[3,2.0,0.5];0.997;0.974;0.983;0.015;495;0.997;0.974;0.983;0.015;495
PART;0.858;0.682;0.721;0.015;495;0.965;0.768;0.811;0.017;440
REPTree;0.619;0.492;0.529;0.015;495;0.961;0.764;0.820;0.022;319
RandomForest;0.974;0.916;0.942;0.015;495;0.996;0.937;0.963;0.015;484
RandomCommittee;0.994;0.934;0.959;0.015;495;0.994;0.934;0.959;0.015;495
JRip;0.692;0.632;0.650;0.015;495;0.944;0.862;0.886;0.019;363
J48;0.440;0.409;0.420;0.015;495;0.989;0.919;0.945;0.029;220


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.9];0.822;0.745;0.770;0.015;3960;0.983;0.891;0.921;0.017;3311

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.996;0.998;0.016;88;1.000;0.996;0.998;0.016;88
This is a test;0.974;0.909;0.938;0.032;88;0.974;0.909;0.938;0.032;88
eLearning ways;0.996;0.996;0.996;0.097;88;0.996;0.996;0.996;0.097;88
CCCMS;1.000;1.000;1.000;0.059;88;1.000;1.000;1.000;0.059;88
WB2;0.987;0.957;0.970;0.049;88;0.987;0.957;0.970;0.049;88
Online Shop Feature Model;0.716;0.607;0.651;0.010;88;0.955;0.810;0.869;0.010;66
MyDental;0.980;0.982;0.980;0.010;88;0.980;0.982;0.980;0.010;88
Dummy Car;0.586;0.444;0.488;0.002;88;0.938;0.711;0.781;0.002;55
Final model;0.740;0.557;0.631;0.003;88;0.987;0.742;0.841;0.003;66
FM with optional XOR;0.989;0.893;0.935;0.005;88;0.989;0.893;0.935;0.005;88
Adams Car;0.740;0.549;0.609;0.007;88;0.986;0.732;0.812;0.007;66
Reservation;0.487;0.458;0.471;0.002;88;0.975;0.917;0.941;0.002;44
tab;0.853;0.742;0.775;0.004;88;0.975;0.848;0.885;0.004;77
Congress Assistant;0.989;0.906;0.932;0.012;88;0.989;0.906;0.932;0.012;88
mon model;0.710;0.557;0.601;0.006;88;0.946;0.743;0.801;0.006;66
ABMS;1.000;0.992;0.996;0.060;88;1.000;0.992;0.996;0.060;88
Text Editor;0.732;0.534;0.605;0.003;88;0.976;0.712;0.807;0.003;66
IntelligentTutoringSystem;0.996;0.988;0.992;0.021;88;0.996;0.988;0.992;0.021;88
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Ooredoo;0.789;0.549;0.580;0.004;88;0.902;0.627;0.663;0.004;77
Multiplicador de n matrices;0.606;0.458;0.493;0.004;88;0.969;0.733;0.789;0.004;55
Telecommunication_System;0.726;0.521;0.568;0.004;88;0.969;0.694;0.757;0.004;66
a;0.991;0.935;0.959;0.010;88;0.991;0.935;0.959;0.010;88
Content model;0.987;0.979;0.983;0.022;88;0.987;0.979;0.983;0.022;88
test_fm;0.875;0.844;0.857;0.002;88;1.000;0.964;0.980;0.002;77
search engine;0.741;0.645;0.686;0.008;88;0.988;0.859;0.915;0.008;66
Attempt of mine;0.992;0.995;0.993;0.032;88;0.992;0.995;0.993;0.032;88
Movil;0.840;0.737;0.763;0.007;88;0.960;0.842;0.872;0.007;77
rotation;0.500;0.375;0.425;0.001;88;1.000;0.750;0.850;0.001;44
Address Book;1.000;0.979;0.989;0.018;88;1.000;0.979;0.989;0.018;88
aaaaaa;1.000;0.996;0.998;0.008;88;1.000;0.996;0.998;0.008;88
Topology;0.607;0.492;0.524;0.004;88;0.971;0.788;0.838;0.004;55
FeatureModelName;0.625;0.594;0.608;0.002;88;1.000;0.950;0.973;0.002;55
gs;0.971;0.904;0.919;0.041;88;0.971;0.904;0.919;0.041;88
HDMR-Paper;0.495;0.429;0.459;0.002;88;0.990;0.857;0.919;0.002;44
TW SPL Hard Choices;0.875;0.875;0.875;0.001;88;1.000;1.000;1.000;0.001;77
Jogo;0.710;0.688;0.682;0.000;88;0.947;0.917;0.909;0.000;66
Sylvain Example;0.620;0.545;0.574;0.003;88;0.992;0.873;0.919;0.003;55
Content;0.921;0.872;0.892;0.017;176;0.983;0.931;0.952;0.017;165
M-learning Requirements Catalog;0.999;0.990;0.995;0.034;88;0.999;0.990;0.995;0.034;88
Pruebas;0.745;0.643;0.668;0.002;88;0.994;0.857;0.891;0.002;66
JCS;0.975;0.872;0.910;0.023;88;0.975;0.872;0.910;0.023;88
E-commerce system1;0.625;0.500;0.550;0.001;88;1.000;0.800;0.880;0.001;55
Eshop-ufrj;0.987;0.794;0.861;0.012;88;0.987;0.794;0.861;0.012;88
