CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.416;0.293;0.327;0.015;495;0.535;0.377;0.420;0.019;385
SVM_Poly[3,2.0,0.5];0.501;0.404;0.430;0.015;495;0.593;0.479;0.509;0.018;418
PART;0.347;0.350;0.336;0.015;495;0.680;0.685;0.657;0.026;253
REPTree;0.160;0.140;0.145;0.015;495;0.799;0.702;0.727;0.041;99
RandomForest;0.700;0.251;0.324;0.015;495;0.876;0.314;0.405;0.018;396
RandomCommittee;0.573;0.316;0.377;0.015;495;0.697;0.384;0.458;0.018;407
JRip;0.337;0.322;0.315;0.015;495;0.606;0.579;0.567;0.024;275
J48;0.161;0.126;0.139;0.015;495;0.904;0.710;0.779;0.048;88


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.399;0.275;0.299;0.015;3960;0.681;0.470;0.510;0.022;2321

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.823;0.785;0.802;0.016;88;0.941;0.897;0.917;0.016;77
This is a test;0.630;0.383;0.429;0.032;88;0.720;0.437;0.491;0.032;77
eLearning ways;0.931;0.807;0.864;0.097;88;0.931;0.807;0.864;0.097;88
CCCMS;0.938;0.927;0.931;0.059;88;0.938;0.927;0.931;0.059;88
WB2;0.636;0.416;0.490;0.049;88;0.727;0.475;0.560;0.049;77
Online Shop Feature Model;0.413;0.143;0.188;0.010;88;0.551;0.190;0.250;0.010;66
MyDental;0.598;0.402;0.446;0.010;88;0.798;0.536;0.594;0.010;66
Dummy Car;0.178;0.042;0.060;0.002;88;0.475;0.111;0.160;0.002;33
Final model;0.287;0.125;0.160;0.003;88;0.573;0.250;0.320;0.003;44
FM with optional XOR;0.265;0.095;0.135;0.005;88;0.530;0.190;0.270;0.005;44
Adams Car;0.373;0.152;0.198;0.007;88;0.745;0.304;0.395;0.007;44
Reservation;0.188;0.125;0.108;0.002;88;0.375;0.250;0.217;0.002;44
tab;0.199;0.070;0.088;0.004;88;0.530;0.188;0.236;0.004;33
Congress Assistant;0.313;0.198;0.207;0.012;88;0.501;0.317;0.332;0.012;55
mon model;0.301;0.219;0.230;0.006;88;0.481;0.350;0.368;0.006;55
ABMS;0.882;0.774;0.822;0.060;88;0.882;0.774;0.822;0.060;88
Text Editor;0.171;0.034;0.051;0.003;88;0.682;0.136;0.203;0.003;22
IntelligentTutoringSystem;0.746;0.564;0.622;0.021;88;0.746;0.564;0.622;0.021;88
ID;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Ooredoo;0.220;0.097;0.102;0.004;88;0.352;0.156;0.164;0.004;55
Multiplicador de n matrices;0.200;0.069;0.090;0.004;88;0.401;0.139;0.180;0.004;44
Telecommunication_System;0.269;0.097;0.125;0.004;88;0.538;0.194;0.250;0.004;44
a;0.446;0.164;0.226;0.010;88;0.714;0.262;0.362;0.010;55
Content model;0.649;0.516;0.523;0.022;88;0.741;0.590;0.598;0.022;77
test_fm;0.054;0.031;0.039;0.002;88;0.431;0.250;0.312;0.002;11
search engine;0.386;0.313;0.286;0.008;88;0.515;0.417;0.381;0.008;66
Attempt of mine;0.855;0.800;0.810;0.032;88;0.855;0.800;0.810;0.032;88
Movil;0.322;0.138;0.179;0.007;88;0.644;0.277;0.357;0.007;44
rotation;0.051;0.083;0.060;0.001;88;0.407;0.667;0.481;0.001;11
Address Book;0.662;0.405;0.426;0.018;88;0.882;0.539;0.568;0.018;66
aaaaaa;0.513;0.305;0.343;0.008;88;0.820;0.488;0.548;0.008;55
Topology;0.143;0.023;0.038;0.004;88;0.382;0.063;0.102;0.004;33
FeatureModelName;0.248;0.156;0.181;0.002;88;0.495;0.313;0.361;0.002;44
gs;0.547;0.347;0.404;0.041;88;0.625;0.397;0.462;0.041;77
HDMR-Paper;0.076;0.071;0.069;0.002;88;0.303;0.286;0.274;0.002;22
TW SPL Hard Choices;0.097;0.094;0.095;0.001;88;0.773;0.750;0.760;0.001;11
Jogo;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Sylvain Example;0.249;0.159;0.149;0.003;88;0.497;0.318;0.298;0.003;44
Content;0.560;0.391;0.427;0.017;176;0.689;0.482;0.525;0.017;143
M-learning Requirements Catalog;0.813;0.736;0.769;0.034;88;0.929;0.841;0.878;0.034;77
Pruebas;0.267;0.071;0.107;0.002;88;0.712;0.190;0.284;0.002;33
JCS;0.470;0.320;0.375;0.023;88;0.626;0.427;0.500;0.023;66
E-commerce system1;0.064;0.083;0.071;0.001;88;0.509;0.667;0.571;0.001;11
Eshop-ufrj;0.382;0.271;0.307;0.012;88;0.611;0.433;0.492;0.012;55
