CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.857;0.492;0.604;0.016;1914;0.927;0.532;0.653;0.017;1771
SVM_Poly[3,2.0,0.5];0.846;0.726;0.763;0.016;1914;0.871;0.747;0.785;0.017;1859
PART;0.660;0.526;0.563;0.016;1914;0.832;0.663;0.710;0.020;1518
REPTree;0.352;0.300;0.312;0.016;1914;0.862;0.735;0.765;0.026;781
RandomForest;0.916;0.569;0.676;0.016;1914;0.972;0.604;0.718;0.017;1804
RandomCommittee;0.833;0.640;0.702;0.016;1914;0.889;0.683;0.749;0.017;1793
JRip;0.601;0.521;0.536;0.016;1914;0.824;0.714;0.734;0.020;1397
J48;0.245;0.231;0.235;0.016;1914;0.925;0.874;0.890;0.035;506


VALIDITY RATIO;(F)
min;0.000244
avg;0.016294
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.664;0.501;0.549;0.016;15312;0.889;0.671;0.735;0.019;11429

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.980;0.713;0.797;0.020;88;0.980;0.713;0.797;0.020;88
Mobile phone;0.624;0.400;0.473;0.010;88;0.831;0.533;0.630;0.010;66
CCCMS;0.994;0.989;0.991;0.059;88;0.994;0.989;0.991;0.059;88
MyDental;0.828;0.798;0.803;0.010;88;0.946;0.912;0.918;0.010;77
Bicis_Feature_Model;0.533;0.229;0.301;0.006;88;0.852;0.367;0.481;0.006;55
Maquina de Cae;0.771;0.611;0.662;0.035;88;0.881;0.698;0.757;0.035;77
test gv;0.992;0.988;0.990;0.031;88;0.992;0.988;0.990;0.031;88
E-Shop, magister2014;0.556;0.319;0.398;0.018;88;0.890;0.511;0.637;0.018;55
E-shop;0.765;0.448;0.554;0.014;88;0.875;0.512;0.633;0.014;77
UPL;0.801;0.639;0.690;0.009;88;0.916;0.730;0.789;0.009;77
Hello World;0.737;0.664;0.687;0.034;88;0.843;0.759;0.785;0.034;77
Weather Station;0.656;0.446;0.522;0.021;88;0.874;0.595;0.696;0.021;66
LXEP;0.220;0.188;0.189;0.002;88;0.879;0.750;0.758;0.002;22
Xor Example;0.714;0.434;0.528;0.020;88;0.952;0.579;0.704;0.020;66
Implementacion;0.374;0.286;0.321;0.003;88;0.748;0.571;0.641;0.003;44
ordem;0.761;0.607;0.669;0.027;88;0.870;0.694;0.764;0.027;77
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Observatorio;0.564;0.313;0.382;0.004;88;0.752;0.417;0.510;0.004;66
eshop;0.550;0.264;0.330;0.009;88;0.880;0.422;0.528;0.009;55
AA;0.721;0.508;0.582;0.016;88;0.824;0.580;0.665;0.016;77
E-SHOP;0.525;0.422;0.432;0.008;88;0.840;0.675;0.691;0.008;55
Example Product Line Course Using SPLOT;0.772;0.473;0.572;0.014;88;0.882;0.541;0.654;0.014;77
AvionFEatures;0.602;0.490;0.530;0.012;88;0.803;0.653;0.707;0.012;66
search engine;0.777;0.719;0.730;0.008;88;0.887;0.821;0.834;0.008;77
NovoSiga;0.791;0.513;0.580;0.010;88;0.905;0.586;0.663;0.010;77
Disenio;0.335;0.188;0.220;0.004;88;0.893;0.500;0.588;0.004;33
CIMS PL;0.000;0.000;0.000;0.001;88;0.000;0.000;0.000;0.000;0
Address Book;0.995;0.911;0.947;0.018;88;0.995;0.911;0.947;0.018;88
VODPlayer;0.866;0.813;0.825;0.047;88;0.866;0.813;0.825;0.047;88
isolation;0.480;0.333;0.376;0.003;88;0.960;0.667;0.752;0.003;44
Jogo;0.386;0.219;0.252;0.001;176;0.881;0.500;0.577;0.002;77
desordem;0.793;0.625;0.693;0.027;88;0.906;0.714;0.792;0.027;77
1;0.693;0.500;0.555;0.007;88;0.924;0.667;0.740;0.007;66
Mobile Phone GF;0.526;0.420;0.460;0.014;88;0.842;0.671;0.736;0.014;55
rtrt;0.951;0.831;0.872;0.020;88;0.951;0.831;0.872;0.020;88
Sylvain Example;0.575;0.349;0.412;0.004;176;0.837;0.507;0.600;0.004;121
MK Andes;0.455;0.406;0.423;0.004;88;0.909;0.813;0.847;0.004;44
Computer Selection;0.318;0.313;0.294;0.002;88;0.848;0.833;0.783;0.002;33
HandlingSystem;0.119;0.125;0.121;0.000;88;0.955;1.000;0.970;0.000;11
Modelo;0.373;0.344;0.328;0.004;88;0.747;0.688;0.657;0.004;44
JCS;0.923;0.725;0.802;0.023;88;0.923;0.725;0.802;0.023;88
MyFeatureModel;0.816;0.507;0.611;0.017;88;0.933;0.580;0.699;0.017;77
Mobile Game;0.966;0.950;0.957;0.132;88;0.966;0.950;0.957;0.132;88
votacao eletronica;0.657;0.518;0.556;0.007;88;0.876;0.690;0.741;0.007;66
Online Shop Feature Model;0.642;0.426;0.493;0.010;88;0.855;0.567;0.657;0.010;66
Website;0.998;0.967;0.980;0.031;88;0.998;0.967;0.980;0.031;88
Mobile Tourist Planner;0.846;0.661;0.731;0.027;88;0.967;0.755;0.835;0.027;77
VOD feature model;1.000;0.938;0.965;0.016;88;1.000;0.938;0.965;0.016;88
Mauricio Alférez;0.825;0.650;0.694;0.005;88;0.943;0.743;0.793;0.005;77
Asghar;0.787;0.531;0.612;0.016;88;0.900;0.607;0.700;0.016;77
Minimalistic PC Feature Model;0.443;0.250;0.284;0.004;88;0.886;0.500;0.567;0.004;44
MobileMedia;0.848;0.729;0.764;0.028;176;0.904;0.778;0.815;0.028;165
Rotary_Element;0.617;0.458;0.514;0.012;88;0.823;0.611;0.685;0.012;66
