CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.761;0.443;0.539;0.009;638;0.817;0.476;0.579;0.009;594
SVM_Poly[3,2.0,0.5];0.777;0.717;0.734;0.009;638;0.805;0.743;0.760;0.009;616
PART;0.633;0.524;0.550;0.009;638;0.764;0.634;0.665;0.010;528
REPTree;0.407;0.304;0.324;0.009;638;0.843;0.631;0.670;0.016;308
RandomForest;0.921;0.467;0.585;0.009;638;0.971;0.493;0.617;0.009;605
RandomCommittee;0.790;0.539;0.610;0.009;638;0.833;0.568;0.643;0.009;605
JRip;0.500;0.463;0.459;0.009;638;0.726;0.671;0.665;0.012;440
J48;0.237;0.248;0.241;0.009;638;0.915;0.959;0.934;0.023;165


VALIDITY RATIO;(F)
min;0.000122
avg;0.008654
max;0.076172

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.628;0.463;0.505;0.009;5104;0.830;0.612;0.668;0.011;3861

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.592;0.240;0.316;0.001;88;0.789;0.319;0.422;0.001;66
Visit Indonesia Apps;0.758;0.652;0.682;0.010;88;0.867;0.745;0.779;0.010;77
Smart Queue;0.445;0.313;0.357;0.000;88;0.890;0.625;0.714;0.000;44
Cell-Phone-SPL-2014-Part2;0.592;0.396;0.460;0.004;88;0.790;0.528;0.614;0.004;66
MobilePhone;0.549;0.266;0.342;0.002;88;0.732;0.354;0.456;0.002;66
MoviesApp PL;0.446;0.167;0.223;0.003;88;0.713;0.267;0.357;0.003;55
Alarm System;0.641;0.298;0.376;0.005;88;0.733;0.340;0.429;0.005;77
Video On Demand SPL FM;0.478;0.172;0.247;0.002;88;0.765;0.275;0.395;0.002;55
depresija;0.986;0.974;0.980;0.016;88;0.986;0.974;0.980;0.016;88
Windows .NET;0.729;0.516;0.563;0.002;88;0.973;0.688;0.750;0.002;66
Veículo;0.673;0.444;0.491;0.010;88;0.769;0.507;0.561;0.010;77
CFDP Library;0.970;0.922;0.945;0.058;176;0.970;0.922;0.945;0.058;176
Cell-Phone-SPL-2014-Mined;0.705;0.302;0.399;0.004;88;0.806;0.346;0.456;0.004;77
PortafolioLopez;0.806;0.743;0.749;0.010;88;0.806;0.743;0.749;0.010;88
KIModel;0.619;0.490;0.488;0.001;88;0.708;0.560;0.557;0.001;77
Homepage based on wiki;0.603;0.455;0.506;0.003;88;0.804;0.607;0.674;0.003;66
FMConfig;0.730;0.426;0.506;0.016;88;0.835;0.487;0.578;0.016;77
Ligne de produits de Eshop;0.435;0.231;0.285;0.002;88;0.696;0.370;0.456;0.002;55
smartPhone;0.976;0.962;0.968;0.011;88;0.976;0.962;0.968;0.011;88
Online shopping software;0.458;0.313;0.356;0.000;88;0.917;0.625;0.712;0.000;44
i18n;0.321;0.181;0.224;0.002;88;0.513;0.289;0.358;0.002;55
SPL Studies;0.633;0.247;0.348;0.005;88;0.844;0.330;0.465;0.005;66
RE;0.992;0.935;0.960;0.012;88;0.992;0.935;0.960;0.012;88
Magister 2014-ROLOG;0.856;0.685;0.710;0.012;88;0.856;0.685;0.710;0.012;88
Car;0.736;0.494;0.580;0.005;88;0.841;0.565;0.663;0.005;77
Content;0.914;0.927;0.918;0.028;88;0.914;0.927;0.918;0.028;88
Video On Demand FM;0.572;0.281;0.357;0.002;88;0.763;0.375;0.477;0.002;66
Aircraft PL;0.898;0.838;0.857;0.038;88;0.898;0.838;0.857;0.038;88
MarketPlace-Sample;0.437;0.292;0.311;0.000;88;0.874;0.583;0.622;0.000;44
Mobile Media;0.504;0.286;0.346;0.003;88;0.807;0.458;0.553;0.003;55
search-engine;0.712;0.530;0.590;0.011;176;0.814;0.606;0.674;0.011;154
FM1;0.193;0.250;0.212;0.000;88;0.773;1.000;0.848;0.000;22
Stamppy;0.925;0.848;0.872;0.003;88;0.925;0.848;0.872;0.003;88
Analisis;0.310;0.125;0.171;0.001;88;0.621;0.250;0.341;0.001;44
Phone;0.826;0.551;0.645;0.009;88;0.945;0.630;0.737;0.009;77
cell phones SPL;0.481;0.320;0.359;0.002;88;0.641;0.427;0.479;0.002;66
NCV_Simulation;0.612;0.313;0.391;0.002;88;0.816;0.417;0.521;0.002;66
MiniRPG;0.706;0.664;0.672;0.002;88;0.941;0.885;0.896;0.002;66
Home;0.877;0.715;0.775;0.015;88;0.877;0.715;0.775;0.015;88
MyHolidays;0.849;0.695;0.750;0.014;88;0.849;0.695;0.750;0.014;88
Cell-Phone-SPL-2014;0.442;0.242;0.276;0.002;88;0.708;0.388;0.441;0.002;55
HADAS-security;0.381;0.292;0.310;0.001;88;0.610;0.467;0.497;0.001;55
Parking lot Manager;0.538;0.227;0.288;0.002;88;0.717;0.302;0.384;0.002;66
Tripeo;0.588;0.427;0.481;0.001;88;0.940;0.683;0.769;0.001;55
Wewq;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
SmartHotel;0.668;0.469;0.536;0.012;88;0.763;0.536;0.613;0.012;77
LMF;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Priscilinha;0.214;0.188;0.182;0.000;88;0.572;0.500;0.485;0.000;33
G10-music player;0.967;0.946;0.956;0.008;88;0.967;0.946;0.956;0.008;88
Tata Cars;0.559;0.328;0.380;0.003;88;0.746;0.438;0.507;0.003;66
Toyota Feature Model;0.510;0.234;0.294;0.002;88;0.816;0.375;0.470;0.002;55
Javed Test 2;0.911;0.897;0.899;0.055;88;0.911;0.897;0.899;0.055;88
2 - Eleição de um prefeito e um Vereador;0.897;0.801;0.839;0.006;88;0.897;0.801;0.839;0.006;88
MoviesApp;0.512;0.310;0.376;0.007;88;0.819;0.496;0.601;0.007;55
Movie System;0.539;0.286;0.357;0.003;88;0.719;0.382;0.475;0.003;66
MPES2016-2.Reuso2;0.479;0.313;0.314;0.001;88;0.767;0.500;0.503;0.001;55
