CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.866;0.460;0.581;0.015;495;0.951;0.505;0.637;0.016;451
SVM_Poly[3,2.0,0.5];0.940;0.694;0.765;0.015;495;0.961;0.709;0.782;0.015;484
PART;0.785;0.573;0.634;0.015;495;0.955;0.696;0.771;0.018;407
REPTree;0.369;0.300;0.320;0.015;495;0.976;0.794;0.847;0.031;187
RandomForest;0.930;0.532;0.638;0.015;495;0.996;0.570;0.684;0.016;462
RandomCommittee;0.937;0.559;0.667;0.015;495;0.980;0.585;0.698;0.016;473
JRip;0.569;0.436;0.475;0.015;495;0.949;0.727;0.792;0.023;297
J48;0.328;0.291;0.307;0.015;495;0.983;0.874;0.922;0.036;165


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.715;0.481;0.548;0.015;3960;0.968;0.650;0.742;0.019;2926

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.995;0.963;0.976;0.016;88;0.995;0.963;0.976;0.016;88
This is a test;0.969;0.814;0.878;0.032;88;0.969;0.814;0.878;0.032;88
eLearning ways;0.996;0.928;0.960;0.097;88;0.996;0.928;0.960;0.097;88
CCCMS;0.994;0.978;0.986;0.059;88;0.994;0.978;0.986;0.059;88
WB2;0.977;0.796;0.874;0.049;88;0.977;0.796;0.874;0.049;88
Online Shop Feature Model;0.721;0.384;0.475;0.010;88;0.961;0.512;0.634;0.010;66
MyDental;0.981;0.818;0.887;0.010;88;0.981;0.818;0.887;0.010;88
Dummy Car;0.568;0.236;0.323;0.002;88;0.908;0.378;0.517;0.002;55
Final model;0.493;0.159;0.233;0.003;88;0.985;0.318;0.465;0.003;44
FM with optional XOR;0.742;0.482;0.577;0.005;88;0.989;0.643;0.769;0.005;66
Adams Car;0.731;0.254;0.371;0.007;88;0.975;0.339;0.494;0.007;66
Reservation;0.316;0.125;0.174;0.002;88;0.844;0.333;0.464;0.002;33
tab;0.584;0.250;0.343;0.004;88;0.935;0.400;0.549;0.004;55
Congress Assistant;0.718;0.464;0.555;0.012;88;0.958;0.618;0.741;0.012;66
mon model;0.725;0.245;0.348;0.006;88;0.967;0.326;0.464;0.006;66
ABMS;0.991;0.935;0.961;0.060;88;0.991;0.935;0.961;0.060;88
Text Editor;0.695;0.227;0.310;0.003;88;0.927;0.303;0.414;0.003;66
IntelligentTutoringSystem;0.996;0.857;0.916;0.021;88;0.996;0.857;0.916;0.021;88
ID;0.233;0.250;0.239;0.000;88;0.932;1.000;0.955;0.000;22
Ooredoo;0.615;0.188;0.274;0.004;88;0.821;0.250;0.365;0.004;66
Multiplicador de n matrices;0.473;0.160;0.234;0.004;88;0.947;0.319;0.468;0.004;44
Telecommunication_System;0.584;0.257;0.338;0.004;88;0.934;0.411;0.541;0.004;55
a;0.872;0.500;0.604;0.010;88;0.996;0.571;0.691;0.010;77
Content model;0.968;0.795;0.870;0.022;88;0.968;0.795;0.870;0.022;88
test_fm;0.598;0.297;0.355;0.002;88;0.956;0.475;0.568;0.002;55
search engine;0.725;0.488;0.574;0.008;88;0.966;0.651;0.765;0.008;66
Attempt of mine;0.994;0.934;0.961;0.032;88;0.994;0.934;0.961;0.032;88
Movil;0.734;0.353;0.470;0.007;88;0.979;0.470;0.626;0.007;66
rotation;0.500;0.208;0.288;0.001;88;1.000;0.417;0.575;0.001;44
Address Book;0.994;0.906;0.946;0.018;88;0.994;0.906;0.946;0.018;88
aaaaaa;0.873;0.730;0.781;0.008;88;0.998;0.835;0.893;0.008;77
Topology;0.455;0.148;0.217;0.004;88;0.910;0.297;0.433;0.004;44
FeatureModelName;0.616;0.344;0.426;0.002;88;0.986;0.550;0.681;0.002;55
gs;0.947;0.624;0.727;0.041;88;0.947;0.624;0.727;0.041;88
HDMR-Paper;0.593;0.232;0.312;0.002;88;0.949;0.371;0.500;0.002;55
TW SPL Hard Choices;0.352;0.219;0.243;0.001;88;0.939;0.583;0.648;0.001;33
Jogo;0.250;0.188;0.208;0.000;88;1.000;0.750;0.833;0.000;22
Sylvain Example;0.613;0.216;0.315;0.003;88;0.980;0.345;0.504;0.003;55
Content;0.794;0.591;0.672;0.017;176;0.978;0.727;0.827;0.017;143
M-learning Requirements Catalog;0.994;0.922;0.954;0.034;88;0.994;0.922;0.954;0.034;88
Pruebas;0.491;0.179;0.251;0.002;88;0.981;0.357;0.501;0.002;44
JCS;0.853;0.604;0.698;0.023;88;0.975;0.690;0.798;0.023;77
E-commerce system1;0.364;0.250;0.285;0.001;88;0.970;0.667;0.761;0.001;33
Eshop-ufrj;0.728;0.536;0.610;0.012;88;0.970;0.715;0.813;0.012;66
