CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.841;0.510;0.614;0.015;495;0.901;0.546;0.658;0.016;462
SVM_Poly[3,2.0,0.5];0.827;0.751;0.771;0.015;495;0.827;0.751;0.771;0.015;495
PART;0.646;0.576;0.591;0.015;495;0.830;0.741;0.759;0.019;385
REPTree;0.478;0.433;0.443;0.015;495;0.828;0.750;0.766;0.024;286
RandomForest;0.940;0.602;0.708;0.015;495;0.984;0.630;0.741;0.016;473
RandomCommittee;0.801;0.635;0.686;0.015;495;0.879;0.697;0.753;0.016;451
JRip;0.606;0.576;0.567;0.015;495;0.758;0.720;0.709;0.018;396
J48;0.311;0.300;0.305;0.015;495;0.933;0.901;0.915;0.036;165


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.4];0.681;0.548;0.586;0.015;3960;0.867;0.697;0.745;0.018;3113

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.997;0.992;0.995;0.016;88;0.997;0.992;0.995;0.016;88
This is a test;0.941;0.919;0.923;0.032;88;0.941;0.919;0.923;0.032;88
eLearning ways;0.985;0.953;0.968;0.097;88;0.985;0.953;0.968;0.097;88
CCCMS;0.990;0.989;0.989;0.059;88;0.990;0.989;0.989;0.059;88
WB2;0.909;0.866;0.884;0.049;88;0.909;0.866;0.884;0.049;88
Online Shop Feature Model;0.618;0.426;0.486;0.010;88;0.824;0.567;0.648;0.010;66
MyDental;0.817;0.798;0.799;0.010;88;0.933;0.912;0.913;0.010;77
Dummy Car;0.477;0.278;0.329;0.002;88;0.636;0.370;0.439;0.002;66
Final model;0.598;0.318;0.404;0.003;88;0.798;0.424;0.539;0.003;66
FM with optional XOR;0.758;0.548;0.620;0.005;88;0.867;0.626;0.708;0.005;77
Adams Car;0.694;0.438;0.510;0.007;88;0.793;0.500;0.583;0.007;77
Reservation;0.463;0.292;0.334;0.002;88;0.741;0.467;0.535;0.002;55
tab;0.556;0.297;0.370;0.004;88;0.741;0.396;0.493;0.004;66
Congress Assistant;0.752;0.542;0.621;0.012;88;0.859;0.619;0.710;0.012;77
mon model;0.659;0.422;0.491;0.006;88;0.879;0.563;0.655;0.006;66
ABMS;0.972;0.941;0.955;0.060;88;0.972;0.941;0.955;0.060;88
Text Editor;0.368;0.216;0.252;0.003;88;0.735;0.432;0.505;0.003;44
IntelligentTutoringSystem;0.929;0.912;0.914;0.021;88;0.929;0.912;0.914;0.021;88
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Ooredoo;0.387;0.215;0.263;0.004;88;0.517;0.287;0.351;0.004;66
Multiplicador de n matrices;0.371;0.153;0.214;0.004;88;0.743;0.306;0.428;0.004;44
Telecommunication_System;0.518;0.271;0.330;0.004;88;0.691;0.361;0.441;0.004;66
a;0.828;0.631;0.700;0.010;88;0.947;0.721;0.800;0.010;77
Content model;0.935;0.819;0.864;0.022;88;0.935;0.819;0.864;0.022;88
test_fm;0.766;0.578;0.595;0.002;88;0.875;0.661;0.680;0.002;77
search engine;0.752;0.719;0.719;0.008;88;0.859;0.821;0.822;0.008;77
Attempt of mine;0.958;0.939;0.946;0.032;88;0.958;0.939;0.946;0.032;88
Movil;0.762;0.509;0.585;0.007;88;0.871;0.582;0.669;0.007;77
rotation;0.256;0.208;0.202;0.001;88;0.682;0.556;0.538;0.001;33
Address Book;0.990;0.911;0.945;0.018;88;0.990;0.911;0.945;0.018;88
aaaaaa;0.997;0.980;0.988;0.008;88;0.997;0.980;0.988;0.008;88
Topology;0.354;0.156;0.214;0.004;88;0.708;0.313;0.428;0.004;44
FeatureModelName;0.407;0.281;0.310;0.002;88;0.814;0.563;0.621;0.002;44
gs;0.823;0.741;0.763;0.041;88;0.823;0.741;0.763;0.041;88
HDMR-Paper;0.351;0.232;0.259;0.002;88;0.701;0.464;0.517;0.002;44
TW SPL Hard Choices;0.563;0.469;0.467;0.001;88;0.900;0.750;0.747;0.001;55
Jogo;0.250;0.125;0.167;0.000;88;1.000;0.500;0.667;0.000;22
Sylvain Example;0.480;0.273;0.330;0.003;88;0.769;0.436;0.529;0.003;55
Content;0.823;0.641;0.706;0.017;176;0.877;0.683;0.753;0.017;165
M-learning Requirements Catalog;0.984;0.931;0.956;0.034;88;0.984;0.931;0.956;0.034;88
Pruebas;0.439;0.125;0.179;0.002;88;0.879;0.250;0.358;0.002;44
JCS;0.874;0.725;0.781;0.023;88;0.874;0.725;0.781;0.023;88
E-commerce system1;0.409;0.292;0.320;0.001;88;0.817;0.583;0.641;0.001;44
Eshop-ufrj;0.703;0.576;0.622;0.012;88;0.803;0.658;0.711;0.012;77
