CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.977;0.704;0.808;0.016;1914;0.989;0.712;0.818;0.016;1892
SVM_Poly[3,2.0,0.5];0.918;0.830;0.861;0.016;1914;0.939;0.849;0.881;0.017;1870
PART;0.763;0.632;0.669;0.016;1914;0.891;0.738;0.782;0.018;1639
REPTree;0.420;0.321;0.349;0.016;1914;0.892;0.682;0.740;0.024;902
RandomForest;0.954;0.755;0.829;0.016;1914;0.982;0.778;0.854;0.017;1859
RandomCommittee;0.931;0.805;0.851;0.016;1914;0.942;0.814;0.861;0.016;1892
JRip;0.649;0.588;0.601;0.016;1914;0.862;0.780;0.798;0.020;1441
J48;0.340;0.311;0.322;0.016;1914;0.956;0.873;0.904;0.031;682


VALIDITY RATIO;(F)
min;0.000244
avg;0.016294
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.744;0.618;0.661;0.016;15312;0.936;0.777;0.832;0.019;12177

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
sasgd;0.875;0.763;0.812;0.020;88;1.000;0.871;0.928;0.020;77
Mobile phone;0.622;0.488;0.537;0.010;88;0.829;0.650;0.715;0.010;66
CCCMS;0.999;0.999;0.999;0.059;88;0.999;0.999;0.999;0.059;88
MyDental;0.948;0.952;0.946;0.010;88;0.948;0.952;0.946;0.010;88
Bicis_Feature_Model;0.560;0.375;0.445;0.006;88;0.895;0.600;0.711;0.006;55
Maquina de Cae;0.912;0.792;0.831;0.035;88;0.912;0.792;0.831;0.035;88
test gv;1.000;0.973;0.985;0.031;88;1.000;0.973;0.985;0.031;88
E-Shop, magister2014;0.762;0.632;0.671;0.018;88;0.870;0.722;0.766;0.018;77
E-shop;0.847;0.759;0.792;0.014;88;0.969;0.867;0.905;0.014;77
UPL;0.833;0.708;0.763;0.009;88;0.952;0.810;0.872;0.009;77
Hello World;0.951;0.839;0.880;0.034;88;0.951;0.839;0.880;0.034;88
Weather Station;0.879;0.699;0.764;0.021;88;0.879;0.699;0.764;0.021;88
LXEP;0.496;0.438;0.456;0.002;88;0.992;0.875;0.912;0.002;44
Xor Example;0.946;0.722;0.811;0.020;88;0.946;0.722;0.811;0.020;88
Implementacion;0.480;0.393;0.427;0.003;88;0.959;0.786;0.853;0.003;44
ordem;0.829;0.730;0.765;0.027;88;0.948;0.834;0.875;0.027;77
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Observatorio;0.596;0.359;0.429;0.004;88;0.954;0.575;0.686;0.004;55
eshop;0.720;0.569;0.616;0.009;88;0.960;0.759;0.822;0.009;66
AA;0.675;0.594;0.628;0.016;88;0.900;0.792;0.838;0.016;66
E-SHOP;0.549;0.422;0.468;0.008;88;0.878;0.675;0.748;0.008;55
Example Product Line Course Using SPLOT;0.554;0.384;0.447;0.014;88;0.887;0.614;0.714;0.014;55
AvionFEatures;0.690;0.521;0.587;0.012;88;0.920;0.694;0.783;0.012;66
search engine;0.825;0.660;0.727;0.008;88;0.943;0.754;0.831;0.008;77
NovoSiga;0.834;0.625;0.705;0.010;88;0.953;0.714;0.806;0.010;77
Disenio;0.468;0.344;0.391;0.004;88;0.936;0.688;0.782;0.004;44
CIMS PL;0.250;0.250;0.250;0.001;88;1.000;1.000;1.000;0.001;22
Address Book;1.000;0.965;0.981;0.018;88;1.000;0.965;0.981;0.018;88
VODPlayer;0.829;0.820;0.816;0.047;88;0.947;0.938;0.932;0.047;77
isolation;0.700;0.667;0.658;0.003;88;0.934;0.889;0.877;0.003;66
Jogo;0.469;0.328;0.366;0.001;176;0.938;0.656;0.732;0.001;88
desordem;0.943;0.768;0.830;0.027;88;0.943;0.768;0.830;0.027;88
1;0.854;0.804;0.825;0.007;88;0.976;0.918;0.942;0.007;77
Mobile Phone GF;0.702;0.473;0.545;0.014;88;0.935;0.631;0.727;0.014;66
rtrt;0.994;0.938;0.962;0.020;88;0.994;0.938;0.962;0.020;88
Sylvain Example;0.667;0.424;0.510;0.004;176;0.889;0.565;0.680;0.004;132
MK Andes;0.489;0.406;0.419;0.004;88;0.977;0.813;0.837;0.004;44
Computer Selection;0.500;0.375;0.417;0.002;88;1.000;0.750;0.833;0.002;44
HandlingSystem;0.210;0.250;0.223;0.000;88;0.841;1.000;0.894;0.000;22
Modelo;0.614;0.438;0.487;0.004;88;0.982;0.700;0.779;0.004;55
JCS;0.961;0.859;0.896;0.023;88;0.961;0.859;0.896;0.023;88
MyFeatureModel;0.828;0.661;0.729;0.017;88;0.946;0.755;0.833;0.017;77
Mobile Game;0.980;0.991;0.985;0.132;88;0.980;0.991;0.985;0.132;88
votacao eletronica;0.727;0.750;0.738;0.007;88;0.970;1.000;0.984;0.007;66
Online Shop Feature Model;0.675;0.482;0.550;0.010;88;0.900;0.643;0.733;0.010;66
Website;1.000;1.000;1.000;0.031;88;1.000;1.000;1.000;0.031;88
Mobile Tourist Planner;0.823;0.750;0.777;0.027;88;0.941;0.857;0.888;0.027;77
VOD feature model;1.000;0.992;0.996;0.016;88;1.000;0.992;0.996;0.016;88
Mauricio Alférez;0.841;0.775;0.802;0.005;88;0.961;0.886;0.917;0.005;77
Asghar;0.794;0.625;0.685;0.016;88;0.907;0.714;0.782;0.016;77
