CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.470;0.323;0.362;0.009;528;0.537;0.369;0.414;0.011;462
SVM_Poly[3,2.0,0.5];0.579;0.454;0.478;0.009;528;0.678;0.532;0.560;0.011;451
PART;0.437;0.354;0.359;0.009;528;0.655;0.531;0.539;0.014;352
REPTree;0.234;0.191;0.203;0.009;528;0.801;0.654;0.698;0.027;154
RandomForest;0.820;0.228;0.310;0.009;528;0.960;0.267;0.363;0.011;451
RandomCommittee;0.590;0.351;0.414;0.009;528;0.708;0.421;0.497;0.011;440
JRip;0.373;0.332;0.337;0.009;528;0.664;0.590;0.599;0.016;297
J48;0.134;0.128;0.130;0.009;528;0.916;0.879;0.895;0.045;77


VALIDITY RATIO;(F)
min;0.000061
avg;0.009425
max;0.116272

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.1];0.455;0.295;0.324;0.009;4224;0.715;0.464;0.510;0.014;2684

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
JPlug;0.567;0.184;0.267;0.005;88;0.648;0.211;0.305;0.005;77
RE Process;0.441;0.250;0.275;0.000;88;0.705;0.400;0.440;0.000;55
Buzzard Radio play DB;0.942;0.879;0.906;0.027;88;0.942;0.879;0.906;0.027;88
Mobile Media;0.171;0.042;0.064;0.000;88;0.686;0.167;0.256;0.000;22
Clinica Medica;0.161;0.063;0.089;0.001;88;0.644;0.250;0.356;0.001;22
Celulares;0.885;0.837;0.855;0.025;88;0.885;0.837;0.855;0.025;88
BSS_CS5702_G3;0.279;0.266;0.247;0.000;88;0.744;0.708;0.659;0.000;33
WB;0.898;0.745;0.805;0.039;88;0.898;0.745;0.805;0.039;88
Mobile Media JULIO;0.300;0.318;0.298;0.001;88;0.599;0.635;0.597;0.001;44
Mobile Phone Software;0.372;0.103;0.150;0.003;88;0.595;0.165;0.240;0.003;55
SA;0.642;0.366;0.444;0.011;88;0.734;0.418;0.507;0.011;77
Simplified Smart Hotel;0.630;0.415;0.470;0.014;88;0.720;0.474;0.537;0.014;77
pruebapalabras;0.424;0.137;0.193;0.004;88;0.679;0.219;0.309;0.004;55
video on demand;0.278;0.184;0.194;0.002;88;0.445;0.294;0.310;0.002;55
LeSE - Learning Software Engineering;0.316;0.115;0.141;0.001;88;0.506;0.183;0.226;0.001;55
Carro Model;0.271;0.154;0.158;0.002;88;0.541;0.308;0.315;0.002;44
Search_Engine_PL;0.520;0.257;0.332;0.008;88;0.693;0.343;0.442;0.008;66
MiniTV;0.965;0.917;0.936;0.015;88;0.965;0.917;0.936;0.015;88
IDE4OCL;0.684;0.381;0.468;0.004;88;0.912;0.508;0.624;0.004;66
matrices;0.230;0.050;0.070;0.001;88;0.460;0.100;0.139;0.001;44
JhotDrawn;0.922;0.888;0.904;0.063;88;0.922;0.888;0.904;0.063;88
Smart-phone;0.125;0.016;0.028;0.000;88;1.000;0.125;0.222;0.000;11
User Model;0.640;0.355;0.429;0.009;88;0.732;0.406;0.490;0.009;77
Eleição de um prefeito e um vereador;0.262;0.102;0.124;0.001;88;0.524;0.203;0.248;0.001;44
James;0.553;0.358;0.396;0.004;88;0.632;0.410;0.453;0.004;77
Mobile media v4;0.125;0.031;0.050;0.000;88;1.000;0.250;0.400;0.000;11
Farnaz koohestani;0.000;0.000;0.000;0.000;88;0.000;0.000;0.000;0.000;0
Car demo;0.441;0.240;0.257;0.003;88;0.705;0.383;0.411;0.003;55
SHIFT QAs;0.297;0.109;0.140;0.001;88;0.475;0.175;0.224;0.001;55
Scenario Application;0.440;0.150;0.195;0.003;88;0.587;0.199;0.260;0.003;66
AGORA;0.551;0.293;0.367;0.007;88;0.734;0.390;0.490;0.007;66
Virtual_Office_of_the_Future;0.468;0.211;0.244;0.003;88;0.624;0.281;0.325;0.003;66
Content Store;0.367;0.161;0.200;0.003;88;0.489;0.214;0.267;0.003;66
Urna Gleidson;0.199;0.097;0.128;0.001;88;0.530;0.259;0.342;0.001;33
Pizza;0.630;0.439;0.504;0.012;88;0.719;0.502;0.576;0.012;77
Celular;0.451;0.212;0.259;0.006;88;0.602;0.283;0.345;0.006;66
CTOS MODEL;0.286;0.042;0.068;0.001;88;0.763;0.111;0.182;0.001;33
Pip;0.061;0.250;0.096;0.000;88;0.246;1.000;0.385;0.000;22
ELPS - ISE;0.894;0.739;0.790;0.028;88;0.894;0.739;0.790;0.028;88
TVSmart;0.179;0.100;0.074;0.001;88;0.476;0.267;0.198;0.001;33
Linha de produtos - SimulES e PnP;0.502;0.281;0.331;0.009;88;0.670;0.375;0.441;0.009;66
Car PL;0.345;0.131;0.177;0.005;88;0.553;0.209;0.282;0.005;55
PhysEval;0.501;0.231;0.296;0.003;88;0.668;0.309;0.395;0.003;66
LeSE - Learning Software Engineering (Aprendendo Engenharia de Software);0.300;0.102;0.121;0.001;88;0.800;0.271;0.323;0.001;33
catalogo;0.043;0.021;0.027;0.000;88;0.341;0.167;0.213;0.000;11
Smartwatch;0.826;0.756;0.786;0.004;88;0.943;0.864;0.898;0.004;77
Simple Drawing Tools;0.972;0.978;0.975;0.116;88;0.972;0.978;0.975;0.116;88
Mobile Phone, until relase 5;0.465;0.211;0.242;0.001;88;0.744;0.338;0.388;0.001;55
