CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.992;0.810;0.886;0.014;3080;0.999;0.816;0.892;0.014;3058
SVM_Poly[3,2.0,0.5];0.971;0.962;0.964;0.014;3080;0.978;0.968;0.971;0.014;3058
PART;0.840;0.715;0.753;0.014;3080;0.941;0.801;0.844;0.015;2750
REPTree;0.547;0.427;0.456;0.014;3080;0.906;0.708;0.756;0.018;1859
RandomForest;0.993;0.885;0.931;0.014;3080;0.996;0.888;0.934;0.014;3069
RandomCommittee;0.962;0.896;0.923;0.014;3080;0.980;0.912;0.940;0.014;3025
JRip;0.742;0.664;0.679;0.014;3080;0.892;0.798;0.816;0.016;2563
J48;0.417;0.377;0.391;0.014;3080;0.965;0.872;0.904;0.024;1331


VALIDITY RATIO;(F)
min;0.000061
avg;0.013534
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.8];0.808;0.717;0.748;0.014;24640;0.961;0.853;0.890;0.015;20713

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.722;0.538;0.598;0.010;88;0.962;0.717;0.797;0.010;66
Visit Indonesia Apps;0.972;0.853;0.898;0.010;88;0.972;0.853;0.898;0.010;88
Buzzard Radio play DB;1.000;0.997;0.998;0.027;88;1.000;0.997;0.998;0.027;88
MyDental;0.975;0.985;0.979;0.010;88;0.975;0.985;0.979;0.010;88
Bicis_Feature_Model;0.500;0.479;0.489;0.006;88;1.000;0.958;0.977;0.006;44
test gv;1.000;0.988;0.994;0.031;88;1.000;0.988;0.994;0.031;88
E-Shop, magister2014;0.745;0.646;0.672;0.018;88;0.851;0.738;0.768;0.018;77
pruebapalabras;0.966;0.813;0.873;0.004;88;0.966;0.813;0.873;0.004;88
Alarm System;0.744;0.548;0.595;0.005;88;0.992;0.730;0.793;0.005;66
Hello World;0.968;0.854;0.902;0.034;88;0.968;0.854;0.902;0.034;88
Weather Station;0.939;0.798;0.842;0.021;88;0.939;0.798;0.842;0.021;88
Video On Demand SPL FM;0.727;0.500;0.578;0.002;88;0.969;0.667;0.770;0.002;66
depresija;0.997;0.988;0.993;0.016;88;0.997;0.988;0.993;0.016;88
User Model;0.961;0.929;0.942;0.009;88;0.961;0.929;0.942;0.009;88
KIModel;0.744;0.677;0.706;0.001;88;0.992;0.903;0.941;0.001;66
AA;0.791;0.688;0.729;0.016;88;0.904;0.786;0.833;0.016;77
Example Product Line Course Using SPLOT;0.671;0.563;0.607;0.014;88;0.895;0.750;0.809;0.014;66
Disenio;0.710;0.500;0.575;0.004;88;0.947;0.667;0.767;0.004;66
Address Book;1.000;0.990;0.995;0.018;88;1.000;0.990;0.995;0.018;88
VODPlayer;0.930;0.964;0.938;0.047;88;0.930;0.964;0.938;0.047;88
Virtual_Office_of_the_Future;0.935;0.919;0.922;0.003;88;0.935;0.919;0.922;0.003;88
i18n;0.623;0.424;0.481;0.002;88;0.831;0.565;0.642;0.002;66
1;0.862;0.848;0.854;0.007;88;0.985;0.969;0.976;0.007;77
rtrt;0.994;0.963;0.977;0.020;88;0.994;0.963;0.977;0.020;88
Sylvain Example;0.775;0.539;0.607;0.004;176;0.954;0.663;0.746;0.004;143
RE;1.000;0.991;0.995;0.012;88;1.000;0.991;0.995;0.012;88
Car PL;0.920;0.774;0.831;0.005;88;0.920;0.774;0.831;0.005;88
PhysEval;1.000;0.914;0.954;0.003;88;1.000;0.914;0.954;0.003;88
JCS;0.974;0.914;0.940;0.023;88;0.974;0.914;0.940;0.023;88
