CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.655;0.460;0.520;0.015;495;0.718;0.505;0.571;0.016;451
SVM_Poly[3,2.0,0.5];0.750;0.694;0.701;0.015;495;0.767;0.709;0.717;0.015;484
PART;0.582;0.573;0.563;0.015;495;0.708;0.696;0.685;0.018;407
REPTree;0.301;0.300;0.296;0.015;495;0.796;0.794;0.784;0.031;187
RandomForest;0.904;0.532;0.631;0.015;495;0.968;0.570;0.676;0.016;462
RandomCommittee;0.761;0.559;0.620;0.015;495;0.796;0.585;0.649;0.016;473
JRip;0.432;0.436;0.424;0.015;495;0.720;0.727;0.707;0.023;297
J48;0.296;0.291;0.293;0.015;495;0.889;0.874;0.879;0.036;165


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.3];0.585;0.481;0.506;0.015;3960;0.792;0.650;0.685;0.019;2926

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;0.977;0.963;0.970;0.016;88;0.977;0.963;0.970;0.016;88
This is a test;0.847;0.814;0.821;0.032;88;0.847;0.814;0.821;0.032;88
eLearning ways;0.975;0.928;0.950;0.097;88;0.975;0.928;0.950;0.097;88
CCCMS;0.968;0.978;0.973;0.059;88;0.968;0.978;0.973;0.059;88
WB2;0.850;0.796;0.820;0.049;88;0.850;0.796;0.820;0.049;88
Online Shop Feature Model;0.578;0.384;0.437;0.010;88;0.771;0.512;0.583;0.010;66
MyDental;0.851;0.818;0.827;0.010;88;0.851;0.818;0.827;0.010;88
Dummy Car;0.307;0.236;0.246;0.002;88;0.491;0.378;0.394;0.002;55
Final model;0.354;0.159;0.204;0.003;88;0.707;0.318;0.408;0.003;44
FM with optional XOR;0.638;0.482;0.536;0.005;88;0.851;0.643;0.714;0.005;66
Adams Car;0.564;0.254;0.331;0.007;88;0.753;0.339;0.441;0.007;66
Reservation;0.165;0.125;0.132;0.002;88;0.439;0.333;0.352;0.002;33
tab;0.436;0.250;0.314;0.004;88;0.698;0.400;0.503;0.004;55
Congress Assistant;0.571;0.464;0.499;0.012;88;0.762;0.618;0.665;0.012;66
mon model;0.470;0.245;0.300;0.006;88;0.626;0.326;0.400;0.006;66
ABMS;0.958;0.935;0.946;0.060;88;0.958;0.935;0.946;0.060;88
Text Editor;0.420;0.227;0.212;0.003;88;0.560;0.303;0.282;0.003;66
IntelligentTutoringSystem;0.907;0.857;0.876;0.021;88;0.907;0.857;0.876;0.021;88
ID;0.179;0.250;0.197;0.000;88;0.716;1.000;0.788;0.000;22
Ooredoo;0.362;0.188;0.225;0.004;88;0.483;0.250;0.300;0.004;66
Multiplicador de n matrices;0.339;0.160;0.210;0.004;88;0.678;0.319;0.420;0.004;44
Telecommunication_System;0.384;0.257;0.281;0.004;88;0.615;0.411;0.449;0.004;55
a;0.724;0.500;0.580;0.010;88;0.828;0.571;0.663;0.010;77
Content model;0.786;0.795;0.787;0.022;88;0.786;0.795;0.787;0.022;88
test_fm;0.486;0.297;0.306;0.002;88;0.778;0.475;0.490;0.002;55
search engine;0.627;0.488;0.536;0.008;88;0.836;0.651;0.714;0.008;66
Attempt of mine;0.936;0.934;0.934;0.032;88;0.936;0.934;0.934;0.032;88
Movil;0.551;0.353;0.415;0.007;88;0.735;0.470;0.554;0.007;66
rotation;0.420;0.208;0.268;0.001;88;0.841;0.417;0.536;0.001;44
Address Book;0.963;0.906;0.933;0.018;88;0.963;0.906;0.933;0.018;88
aaaaaa;0.848;0.730;0.772;0.008;88;0.969;0.835;0.883;0.008;77
Topology;0.311;0.148;0.191;0.004;88;0.622;0.297;0.382;0.004;44
FeatureModelName;0.434;0.344;0.354;0.002;88;0.694;0.550;0.566;0.002;55
gs;0.770;0.624;0.678;0.041;88;0.770;0.624;0.678;0.041;88
HDMR-Paper;0.329;0.232;0.250;0.002;88;0.526;0.371;0.400;0.002;55
TW SPL Hard Choices;0.284;0.219;0.186;0.001;88;0.758;0.583;0.497;0.001;33
Jogo;0.205;0.188;0.193;0.000;88;0.818;0.750;0.773;0.000;22
Sylvain Example;0.404;0.216;0.258;0.003;88;0.646;0.345;0.413;0.003;55
Content;0.659;0.591;0.617;0.017;176;0.811;0.727;0.759;0.017;143
M-learning Requirements Catalog;0.964;0.922;0.941;0.034;88;0.964;0.922;0.941;0.034;88
Pruebas;0.307;0.179;0.213;0.002;88;0.615;0.357;0.426;0.002;44
JCS;0.693;0.604;0.633;0.023;88;0.793;0.690;0.724;0.023;77
E-commerce system1;0.277;0.250;0.257;0.001;88;0.737;0.667;0.685;0.001;33
Eshop-ufrj;0.588;0.536;0.550;0.012;88;0.784;0.715;0.733;0.012;66
