CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.976;0.685;0.796;0.015;495;0.998;0.701;0.814;0.015;484
SVM_Poly[3,2.0,0.5];0.944;0.787;0.844;0.015;495;0.988;0.824;0.884;0.016;473
PART;0.840;0.660;0.706;0.015;495;0.969;0.762;0.814;0.017;429
REPTree;0.541;0.400;0.439;0.015;495;0.973;0.720;0.790;0.024;275
RandomForest;0.977;0.756;0.837;0.015;495;0.999;0.773;0.856;0.015;484
RandomCommittee;0.987;0.793;0.861;0.015;495;0.987;0.793;0.861;0.015;495
JRip;0.770;0.636;0.677;0.015;495;0.962;0.796;0.847;0.018;396
J48;0.441;0.401;0.417;0.015;495;0.992;0.902;0.939;0.029;220


VALIDITY RATIO;(F)
min;0.000244
avg;0.015001
max;0.096924

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.6];0.809;0.640;0.697;0.015;3960;0.984;0.778;0.848;0.018;3256

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Doorlopende reisverzekering;1.000;0.982;0.991;0.016;88;1.000;0.982;0.991;0.016;88
This is a test;0.979;0.852;0.886;0.032;88;0.979;0.852;0.886;0.032;88
eLearning ways;0.998;0.985;0.991;0.097;88;0.998;0.985;0.991;0.097;88
CCCMS;1.000;0.999;0.999;0.059;88;1.000;0.999;0.999;0.059;88
WB2;0.993;0.898;0.942;0.049;88;0.993;0.898;0.942;0.049;88
Online Shop Feature Model;0.741;0.482;0.569;0.010;88;0.988;0.643;0.758;0.010;66
MyDental;0.992;0.952;0.970;0.010;88;0.992;0.952;0.970;0.010;88
Dummy Car;0.494;0.194;0.275;0.002;88;0.988;0.389;0.550;0.002;44
Final model;0.841;0.500;0.610;0.003;88;0.961;0.571;0.697;0.003;77
FM with optional XOR;0.870;0.619;0.719;0.005;88;0.994;0.707;0.822;0.005;77
Adams Car;0.847;0.522;0.622;0.007;88;0.968;0.597;0.711;0.007;77
Reservation;0.486;0.306;0.372;0.002;88;0.972;0.611;0.745;0.002;44
tab;0.735;0.563;0.629;0.004;88;0.980;0.750;0.839;0.004;66
Congress Assistant;0.988;0.844;0.905;0.012;88;0.988;0.844;0.905;0.012;88
mon model;0.852;0.510;0.614;0.006;88;0.974;0.583;0.701;0.006;77
ABMS;1.000;0.977;0.988;0.060;88;1.000;0.977;0.988;0.060;88
Text Editor;0.716;0.477;0.565;0.003;88;0.954;0.636;0.753;0.003;66
IntelligentTutoringSystem;0.998;0.955;0.975;0.021;88;0.998;0.955;0.975;0.021;88
ID;0.375;0.375;0.375;0.000;88;1.000;1.000;1.000;0.000;33
Ooredoo;0.681;0.396;0.478;0.004;88;0.908;0.528;0.637;0.004;66
Multiplicador de n matrices;0.597;0.264;0.351;0.004;88;0.956;0.422;0.561;0.004;55
Telecommunication_System;0.616;0.340;0.424;0.004;88;0.986;0.544;0.679;0.004;55
a;0.999;0.756;0.832;0.010;88;0.999;0.756;0.832;0.010;88
Content model;0.992;0.885;0.932;0.022;88;0.992;0.885;0.932;0.022;88
test_fm;0.750;0.672;0.703;0.002;88;1.000;0.896;0.938;0.002;66
search engine;0.863;0.660;0.743;0.008;88;0.987;0.754;0.849;0.008;77
Attempt of mine;0.997;0.990;0.993;0.032;88;0.997;0.990;0.993;0.032;88
Movil;0.859;0.634;0.725;0.007;88;0.982;0.724;0.829;0.007;77
rotation;0.494;0.292;0.360;0.001;88;0.989;0.583;0.720;0.001;44
Address Book;1.000;0.965;0.981;0.018;88;1.000;0.965;0.981;0.018;88
aaaaaa;1.000;0.941;0.962;0.008;88;1.000;0.941;0.962;0.008;88
Topology;0.596;0.289;0.372;0.004;88;0.954;0.463;0.596;0.004;55
FeatureModelName;0.858;0.672;0.723;0.002;88;0.981;0.768;0.826;0.002;77
gs;0.976;0.745;0.832;0.041;88;0.976;0.745;0.832;0.041;88
HDMR-Paper;0.598;0.375;0.446;0.002;88;0.958;0.600;0.713;0.002;55
TW SPL Hard Choices;0.625;0.531;0.565;0.001;88;1.000;0.850;0.905;0.001;55
Jogo;0.369;0.250;0.288;0.000;88;0.985;0.667;0.768;0.000;33
Sylvain Example;0.729;0.398;0.507;0.003;88;0.972;0.530;0.676;0.003;66
Content;0.987;0.802;0.866;0.017;176;0.987;0.802;0.866;0.017;176
M-learning Requirements Catalog;1.000;0.971;0.985;0.034;88;1.000;0.971;0.985;0.034;88
Pruebas;0.614;0.339;0.426;0.002;88;0.982;0.543;0.681;0.002;55
JCS;0.988;0.859;0.910;0.023;88;0.988;0.859;0.910;0.023;88
E-commerce system1;0.614;0.375;0.457;0.001;88;0.982;0.600;0.732;0.001;55
Eshop-ufrj;0.731;0.594;0.650;0.012;88;0.975;0.792;0.867;0.012;66
