CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
IBk;0.452;0.393;0.404;0.014;2552;0.524;0.456;0.469;0.016;2200
SVM_Poly[3,2.0,0.5];0.561;0.492;0.504;0.014;2552;0.638;0.560;0.573;0.016;2244
PART;0.400;0.394;0.380;0.014;2552;0.631;0.622;0.599;0.020;1617
REPTree;0.192;0.187;0.184;0.014;2552;0.730;0.712;0.699;0.028;671
RandomForest;0.812;0.336;0.434;0.014;2552;0.932;0.386;0.498;0.016;2222
RandomCommittee;0.560;0.417;0.458;0.014;2552;0.663;0.493;0.542;0.016;2156
JRip;0.334;0.346;0.324;0.014;2552;0.611;0.632;0.591;0.022;1397
J48;0.167;0.159;0.162;0.014;2552;0.883;0.841;0.853;0.036;484


VALIDITY RATIO;(F)
min;0.000122
avg;0.014384
max;0.131836

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Random[0.2];0.435;0.341;0.356;0.014;20416;0.683;0.535;0.560;0.019;12991

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Mobile phone;0.185;0.125;0.146;0.010;88;0.494;0.333;0.390;0.010;33
Visit Indonesia Apps;0.652;0.557;0.578;0.010;88;0.745;0.636;0.661;0.010;77
MyDental;0.804;0.827;0.801;0.010;88;0.804;0.827;0.801;0.010;88
Bicis_Feature_Model;0.091;0.042;0.057;0.006;88;0.727;0.333;0.455;0.006;11
test gv;0.832;0.809;0.818;0.031;88;0.951;0.924;0.935;0.031;77
E-Shop, magister2014;0.334;0.201;0.199;0.018;88;0.534;0.322;0.319;0.018;55
Alarm System;0.395;0.208;0.251;0.005;88;0.526;0.278;0.334;0.005;66
Hello World;0.435;0.318;0.361;0.034;88;0.580;0.424;0.482;0.034;66
Weather Station;0.489;0.347;0.383;0.021;88;0.652;0.462;0.511;0.021;66
Video On Demand SPL FM;0.279;0.117;0.155;0.002;88;0.558;0.234;0.310;0.002;44
depresija;0.969;0.960;0.964;0.016;88;0.969;0.960;0.964;0.016;88
KIModel;0.338;0.344;0.299;0.001;88;0.540;0.550;0.479;0.001;55
AA;0.413;0.359;0.303;0.016;88;0.550;0.479;0.403;0.016;66
Example Product Line Course Using SPLOT;0.359;0.241;0.267;0.014;88;0.574;0.386;0.427;0.014;55
Disenio;0.232;0.125;0.147;0.004;88;0.618;0.333;0.392;0.004;33
Address Book;0.965;0.898;0.928;0.018;88;0.965;0.898;0.928;0.018;88
VODPlayer;0.481;0.523;0.490;0.047;88;0.550;0.598;0.560;0.047;77
i18n;0.246;0.160;0.179;0.002;88;0.393;0.256;0.286;0.002;55
1;0.558;0.545;0.521;0.007;88;0.743;0.726;0.694;0.007;66
rtrt;0.514;0.413;0.437;0.020;88;0.823;0.660;0.699;0.020;55
Sylvain Example;0.253;0.110;0.129;0.004;176;0.578;0.251;0.295;0.004;77
RE;0.940;0.911;0.922;0.012;88;0.940;0.911;0.922;0.012;88
JCS;0.597;0.453;0.502;0.023;88;0.682;0.518;0.574;0.023;77
