CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.731;0.696;0.706;0.019;8;0.974;0.928;0.942;0.024;6
SVM_RBF[5.0];1.000;1.000;1.000;0.019;8;1.000;1.000;1.000;0.019;8
HoeffdingTree;0.125;0.045;0.053;0.019;8;0.334;0.120;0.142;0.018;3
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.019;8;1.000;1.000;1.000;0.019;8
REPTree;0.792;0.646;0.682;0.019;8;0.905;0.738;0.780;0.022;7
RandomForest;1.000;1.000;1.000;0.019;8;1.000;1.000;1.000;0.019;8
StochasticGradientDescend;0.000;0.000;0.000;0.019;8;0.000;0.000;0.000;0.000;0
RandomCommittee;0.875;0.731;0.769;0.019;8;1.000;0.836;0.879;0.022;7
NaiveBayesUpdateable;0.375;0.070;0.112;0.019;8;1.000;0.186;0.299;0.039;3
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.019;8;1.000;1.000;1.000;0.019;8
MultilayerPerceptron[a];1.000;0.901;0.943;0.019;8;1.000;0.901;0.943;0.019;8
J48;0.500;0.488;0.494;0.019;8;1.000;0.976;0.988;0.033;4


VALIDITY RATIO;(F)
min;0.003906
avg;0.019470
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.700;0.631;0.647;0.019;96;0.960;0.866;0.887;0.022;70

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.629;0.636;0.628;0.005;12;0.839;0.848;0.838;0.005;9
Disenio;0.583;0.483;0.521;0.005;12;1.000;0.829;0.893;0.005;7
Telefono;0.563;0.458;0.486;0.008;12;0.964;0.786;0.833;0.008;7
Modelo;0.500;0.438;0.450;0.004;12;0.857;0.750;0.771;0.004;7
Phone;0.824;0.766;0.776;0.046;12;0.988;0.919;0.931;0.046;10
VOD feature model;0.750;0.740;0.745;0.016;12;1.000;0.987;0.993;0.016;9
XOR NEW;0.917;0.786;0.816;0.043;12;1.000;0.857;0.890;0.043;11
anlisis II;0.833;0.744;0.751;0.028;12;1.000;0.893;0.901;0.028;10
