CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.919;0.950;0.926;0.018;5;0.919;0.950;0.926;0.018;5
SVM_RBF[5.0];1.000;1.000;1.000;0.018;5;1.000;1.000;1.000;0.018;5
HoeffdingTree;0.274;0.227;0.182;0.018;5;0.343;0.284;0.228;0.022;4
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.018;5;1.000;1.000;1.000;0.018;5
REPTree;0.740;0.625;0.666;0.018;5;0.925;0.781;0.832;0.022;4
RandomForest;1.000;1.000;1.000;0.018;5;1.000;1.000;1.000;0.018;5
StochasticGradientDescend;0.000;0.000;0.000;0.018;5;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;1.000;1.000;0.018;5;1.000;1.000;1.000;0.018;5
NaiveBayesUpdateable;0.400;0.076;0.124;0.018;5;1.000;0.190;0.311;0.040;2
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.018;5;1.000;1.000;1.000;0.018;5
MultilayerPerceptron[a];1.000;0.884;0.937;0.018;5;1.000;0.884;0.937;0.018;5
J48;0.400;0.395;0.397;0.018;5;1.000;0.988;0.994;0.040;2


VALIDITY RATIO;(F)
min;0.002930
avg;0.018066
max;0.043457

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.728;0.680;0.686;0.018;60;0.929;0.868;0.876;0.021;47

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.606;0.596;0.598;0.004;24;0.909;0.894;0.897;0.004;16
Xor Example 2;0.864;0.796;0.795;0.036;12;0.943;0.869;0.867;0.036;11
Final model;0.646;0.625;0.624;0.003;12;0.861;0.833;0.831;0.003;9
XOR NEW;0.917;0.786;0.816;0.043;12;1.000;0.857;0.890;0.043;11
