CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.891;0.807;0.800;0.016;6;0.891;0.807;0.800;0.016;6
SVM_RBF[5.0];1.000;1.000;1.000;0.016;6;1.000;1.000;1.000;0.016;6
HoeffdingTree;0.230;0.221;0.154;0.016;6;0.276;0.265;0.184;0.018;5
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.016;6;1.000;1.000;1.000;0.016;6
REPTree;0.742;0.661;0.687;0.016;6;0.890;0.794;0.824;0.018;5
RandomForest;1.000;1.000;1.000;0.016;6;1.000;1.000;1.000;0.016;6
StochasticGradientDescend;0.000;0.000;0.000;0.016;6;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;0.896;0.924;0.016;6;1.000;0.896;0.924;0.016;6
NaiveBayesUpdateable;0.333;0.063;0.104;0.016;6;1.000;0.190;0.311;0.040;2
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.016;6;1.000;1.000;1.000;0.016;6
MultilayerPerceptron[a];1.000;0.898;0.945;0.016;6;1.000;0.898;0.945;0.016;6
J48;0.333;0.329;0.331;0.016;6;1.000;0.988;0.994;0.040;2


VALIDITY RATIO;(F)
min;0.002930
avg;0.015706
max;0.043457

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.711;0.656;0.662;0.016;72;0.914;0.844;0.851;0.018;56

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.606;0.596;0.598;0.004;24;0.909;0.894;0.897;0.004;16
Xor Example 2;0.864;0.796;0.795;0.036;12;0.943;0.869;0.867;0.036;11
Cell-Phone-SPL-2014-Mined;0.625;0.539;0.542;0.004;12;0.834;0.719;0.722;0.004;9
Final model;0.646;0.625;0.624;0.003;12;0.861;0.833;0.831;0.003;9
XOR NEW;0.917;0.786;0.816;0.043;12;1.000;0.857;0.890;0.043;11
