CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.971;0.939;0.946;0.025;7;0.971;0.939;0.946;0.025;7
SVM_RBF[5.0];1.000;1.000;1.000;0.025;7;1.000;1.000;1.000;0.025;7
HoeffdingTree;0.143;0.039;0.061;0.025;7;1.000;0.270;0.425;0.043;1
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.025;7;1.000;1.000;1.000;0.025;7
REPTree;0.698;0.698;0.697;0.025;7;0.977;0.977;0.976;0.033;5
RandomForest;1.000;1.000;1.000;0.025;7;1.000;1.000;1.000;0.025;7
StochasticGradientDescend;0.021;0.141;0.036;0.025;7;0.146;0.984;0.255;0.030;1
RandomCommittee;0.971;0.943;0.948;0.025;7;0.971;0.943;0.948;0.025;7
NaiveBayesUpdateable;0.571;0.124;0.196;0.025;7;1.000;0.218;0.343;0.037;4
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.025;7;1.000;1.000;1.000;0.025;7
MultilayerPerceptron[a];1.000;0.915;0.950;0.025;7;1.000;0.915;0.950;0.025;7
J48;0.714;0.698;0.706;0.025;7;1.000;0.977;0.988;0.033;5


VALIDITY RATIO;(F)
min;0.004883
avg;0.025181
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.758;0.708;0.712;0.025;84;0.979;0.915;0.920;0.027;65

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
E-SHOP;0.550;0.583;0.565;0.008;12;0.943;1.000;0.968;0.008;7
mo;0.846;0.854;0.809;0.030;12;0.922;0.931;0.882;0.030;11
Disenio;0.583;0.483;0.521;0.005;12;1.000;0.829;0.893;0.005;7
Phone;0.824;0.766;0.776;0.046;12;0.988;0.919;0.931;0.046;10
VOD feature model;0.750;0.740;0.745;0.016;12;1.000;0.987;0.993;0.016;9
XOR NEW;0.917;0.786;0.816;0.043;12;1.000;0.857;0.890;0.043;11
anlisis II;0.833;0.744;0.751;0.028;12;1.000;0.893;0.901;0.028;10
