CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.282;0.333;0.306;0.006;3;0.846;1.000;0.917;0.005;1
SVM_RBF[5.0];1.000;1.000;1.000;0.006;3;1.000;1.000;1.000;0.006;3
HoeffdingTree;0.000;0.030;0.001;0.006;3;0.000;0.045;0.001;0.005;2
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.006;3;1.000;1.000;1.000;0.006;3
REPTree;0.817;0.420;0.522;0.006;3;0.817;0.420;0.522;0.006;3
RandomForest;1.000;1.000;1.000;0.006;3;1.000;1.000;1.000;0.006;3
StochasticGradientDescend;0.000;0.000;0.000;0.006;3;0.000;0.000;0.000;0.000;0
RandomCommittee;0.667;0.417;0.467;0.006;3;1.000;0.625;0.700;0.007;2
NaiveBayesUpdateable;0.000;0.000;0.000;0.006;3;0.000;0.000;0.000;0.000;0
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.006;3;1.000;1.000;1.000;0.006;3
MultilayerPerceptron[a];1.000;0.928;0.962;0.006;3;1.000;0.928;0.962;0.006;3
J48;0.000;0.000;0.000;0.006;3;0.000;0.000;0.000;0.000;0


VALIDITY RATIO;(F)
min;0.003906
avg;0.005697
max;0.007813

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.564;0.511;0.521;0.006;36;0.882;0.799;0.816;0.006;23

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Sylvain Example;0.629;0.636;0.628;0.005;12;0.839;0.848;0.838;0.005;9
Telefono;0.563;0.458;0.486;0.008;12;0.964;0.786;0.833;0.008;7
Modelo;0.500;0.438;0.450;0.004;12;0.857;0.750;0.771;0.004;7
