CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.938;0.523;0.625;0.004;4;0.938;0.523;0.625;0.004;4
SVM_RBF[5.0];1.000;1.000;1.000;0.004;4;1.000;1.000;1.000;0.004;4
HoeffdingTree;0.001;0.047;0.003;0.004;4;0.002;0.063;0.004;0.004;3
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.004;4;1.000;1.000;1.000;0.004;4
REPTree;0.926;0.657;0.734;0.004;4;0.926;0.657;0.734;0.004;4
RandomForest;1.000;1.000;1.000;0.004;4;1.000;1.000;1.000;0.004;4
StochasticGradientDescend;0.000;0.000;0.000;0.004;4;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;0.625;0.745;0.004;4;1.000;0.625;0.745;0.004;4
NaiveBayesUpdateable;0.000;0.000;0.000;0.004;4;0.000;0.000;0.000;0.000;0
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.004;4;1.000;1.000;1.000;0.004;4
MultilayerPerceptron[a];1.000;0.697;0.804;0.004;4;1.000;0.697;0.804;0.004;4
J48;0.238;0.227;0.233;0.004;4;0.952;0.909;0.930;0.005;1


VALIDITY RATIO;(F)
min;0.001953
avg;0.003784
max;0.005371

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.675;0.565;0.595;0.004;48;0.900;0.753;0.794;0.004;36

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Implementacion;0.667;0.500;0.554;0.004;12;0.889;0.667;0.739;0.004;9
Pruebas;0.667;0.500;0.556;0.002;12;1.000;0.750;0.833;0.002;8
Cell-Phone-SPL-2014-Mined;0.625;0.539;0.542;0.004;12;0.834;0.719;0.722;0.004;9
FM with optional XOR;0.742;0.720;0.730;0.005;12;0.890;0.864;0.876;0.005;10
