CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;1.000;0.914;0.947;0.028;5;1.000;0.914;0.947;0.028;5
SVM_RBF[5.0];1.000;1.000;1.000;0.028;5;1.000;1.000;1.000;0.028;5
HoeffdingTree;0.200;0.054;0.085;0.028;5;1.000;0.270;0.425;0.043;1
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.028;5;1.000;1.000;1.000;0.028;5
REPTree;0.777;0.781;0.778;0.028;5;0.971;0.976;0.973;0.033;4
RandomForest;1.000;1.000;1.000;0.028;5;1.000;1.000;1.000;0.028;5
StochasticGradientDescend;0.000;0.000;0.000;0.028;5;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;0.920;0.950;0.028;5;1.000;0.920;0.950;0.028;5
NaiveBayesUpdateable;0.600;0.112;0.180;0.028;5;1.000;0.186;0.299;0.039;3
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.028;5;1.000;1.000;1.000;0.028;5
MultilayerPerceptron[a];1.000;0.885;0.932;0.028;5;1.000;0.885;0.932;0.028;5
J48;0.800;0.781;0.790;0.028;5;1.000;0.976;0.988;0.033;4


VALIDITY RATIO;(F)
min;0.004883
avg;0.027734
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.781;0.704;0.722;0.028;60;0.998;0.898;0.921;0.030;47

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Disenio;0.583;0.483;0.521;0.005;12;1.000;0.829;0.893;0.005;7
Phone;0.824;0.766;0.776;0.046;12;0.988;0.919;0.931;0.046;10
VOD feature model;0.750;0.740;0.745;0.016;12;1.000;0.987;0.993;0.016;9
XOR NEW;0.917;0.786;0.816;0.043;12;1.000;0.857;0.890;0.043;11
anlisis II;0.833;0.744;0.751;0.028;12;1.000;0.893;0.901;0.028;10
