CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;1.000;1.000;1.000;0.033;2;1.000;1.000;1.000;0.033;2
SVM_RBF[5.0];1.000;1.000;1.000;0.033;2;1.000;1.000;1.000;0.033;2
HoeffdingTree;0.500;0.100;0.167;0.033;2;1.000;0.200;0.333;0.020;1
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.033;2;1.000;1.000;1.000;0.033;2
REPTree;0.942;0.989;0.965;0.033;2;0.942;0.989;0.965;0.033;2
RandomForest;1.000;1.000;1.000;0.033;2;1.000;1.000;1.000;0.033;2
StochasticGradientDescend;0.000;0.000;0.000;0.033;2;0.000;0.000;0.000;0.000;0
RandomCommittee;1.000;1.000;1.000;0.033;2;1.000;1.000;1.000;0.033;2
NaiveBayesUpdateable;1.000;0.228;0.370;0.033;2;1.000;0.228;0.370;0.033;2
SVM_Puk[1.0, 0.1];1.000;1.000;1.000;0.033;2;1.000;1.000;1.000;0.033;2
MultilayerPerceptron[a];1.000;0.989;0.995;0.033;2;1.000;0.989;0.995;0.033;2
J48;1.000;0.989;0.995;0.033;2;1.000;0.989;0.995;0.033;2


VALIDITY RATIO;(F)
min;0.019531
avg;0.032715
max;0.045898

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.870;0.775;0.791;0.033;24;0.995;0.885;0.904;0.032;21

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
rtrt;0.917;0.783;0.806;0.020;12;1.000;0.855;0.879;0.020;11
Phone;0.824;0.766;0.776;0.046;12;0.988;0.919;0.931;0.046;10
