CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.382;0.358;0.360;0.003;38;0.908;0.850;0.854;0.006;16
SVM_Poly[3,2.0,0.5];1.000;1.000;1.000;0.003;38;1.000;1.000;1.000;0.003;38
REPTree;0.563;0.426;0.471;0.003;38;0.930;0.703;0.778;0.005;23
RandomForest;1.000;1.000;1.000;0.003;38;1.000;1.000;1.000;0.003;38
StochasticGradientDescend;0.004;0.095;0.008;0.003;38;0.033;0.722;0.062;0.015;5
RandomCommittee;0.767;0.674;0.675;0.003;38;0.940;0.827;0.827;0.004;31
NaiveBayesUpdateable;0.052;0.033;0.037;0.003;38;0.396;0.252;0.282;0.013;5
MultilayerPerceptron[a];0.921;0.860;0.885;0.003;38;1.000;0.934;0.961;0.003;35
J48;0.278;0.272;0.272;0.003;38;0.961;0.941;0.939;0.008;11


VALIDITY RATIO;(F)
min;0.000122
avg;0.003025
max;0.046143

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.552;0.524;0.523;0.003;342;0.935;0.888;0.886;0.004;202

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
iNavBasic;0.556;0.556;0.556;0.000;9;1.000;1.000;1.000;0.000;5
MobileMedia_LeonardoVasconcelos;0.444;0.361;0.378;0.001;9;1.000;0.813;0.850;0.001;4
Audio Player;0.528;0.519;0.517;0.000;9;0.950;0.933;0.931;0.000;5
Mobile Media;0.778;0.759;0.768;0.001;9;1.000;0.976;0.987;0.001;7
CPS;0.556;0.423;0.460;0.002;9;1.000;0.761;0.828;0.002;5
Urna eletronica Vinicius Cesar;0.333;0.315;0.323;0.000;9;1.000;0.944;0.970;0.000;3
Transmission;0.444;0.308;0.325;0.001;9;1.000;0.693;0.732;0.001;4
Metadata;0.768;0.869;0.774;0.016;9;0.865;0.977;0.871;0.016;8
Coff Feature Model;0.897;0.914;0.842;0.046;9;0.897;0.914;0.842;0.046;9
Cars xpto;0.533;0.400;0.437;0.002;9;0.960;0.719;0.786;0.002;5
Agile Simules;0.648;0.602;0.617;0.001;9;0.972;0.903;0.926;0.001;6
Venza;0.222;0.222;0.222;0.000;9;1.000;1.000;1.000;0.000;2
Web Content Delivery;0.444;0.367;0.395;0.001;9;1.000;0.826;0.888;0.001;4
MobileMedia_Ibraim;0.778;0.759;0.768;0.001;9;1.000;0.976;0.987;0.001;7
Test;0.510;0.550;0.528;0.002;9;0.918;0.990;0.950;0.002;5
e-commerce;0.651;0.756;0.693;0.007;9;0.651;0.756;0.693;0.007;9
SlotsForModules;0.333;0.296;0.311;0.000;9;1.000;0.889;0.933;0.000;3
Estudo Experimental 2;0.444;0.444;0.444;0.000;9;1.000;1.000;1.000;0.000;4
Proceso Analisis;0.444;0.400;0.417;0.000;9;1.000;0.900;0.938;0.000;4
UPT TAM;0.519;0.350;0.384;0.001;9;0.933;0.630;0.691;0.001;5
MobileMedia_Lenita;0.444;0.444;0.444;0.000;9;1.000;1.000;1.000;0.000;4
Technical Solution Process;0.727;0.667;0.684;0.002;9;0.817;0.750;0.769;0.002;8
ACARLOS_car;0.556;0.423;0.460;0.002;9;1.000;0.761;0.828;0.002;5
SD Voter pattern feature model;0.610;0.511;0.548;0.004;9;0.785;0.657;0.704;0.004;7
Pruebas Booleanas;0.333;0.333;0.333;0.001;9;1.000;1.000;1.000;0.001;3
Mobile media v5;0.333;0.333;0.333;0.000;9;1.000;1.000;1.000;0.000;3
smart phone;0.464;0.453;0.437;0.004;9;0.835;0.816;0.786;0.004;5
MobileMedia_MarinaMB;0.778;0.759;0.768;0.001;9;1.000;0.976;0.987;0.001;7
Automóvil;0.333;0.333;0.333;0.001;9;1.000;1.000;1.000;0.001;3
testmodel1;0.333;0.333;0.333;0.001;9;1.000;1.000;1.000;0.001;3
MobileMedia_CarlosEduardoPaulinoSilva;0.778;0.759;0.768;0.001;9;1.000;0.976;0.987;0.001;7
markke core asset testing;0.333;0.296;0.311;0.001;9;1.000;0.889;0.933;0.001;3
Flight Reservations;0.664;0.485;0.529;0.004;9;0.996;0.728;0.793;0.004;6
Cell Phone;0.571;0.556;0.550;0.002;9;0.857;0.833;0.826;0.002;6
robot experiment;0.444;0.444;0.444;0.000;9;1.000;1.000;1.000;0.000;4
MobileMedia_Bruno;0.778;0.759;0.768;0.001;9;1.000;0.976;0.987;0.001;7
VMS;0.769;0.889;0.774;0.001;9;0.865;1.000;0.870;0.001;8
Software-Product;0.894;0.975;0.899;0.008;9;0.894;0.975;0.899;0.008;9
