CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_Poly[3,2.0,0.5];Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
RandomForest;Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
REPTree;Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
LogisticModelTree;Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
J48;Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
NaiveBayesUpdateable;Combinatorial[0];Project Portal Suite;16384;0;0;245760;1.000;1.000;1.000
StochasticGradientDescend;Combinatorial[0];Project Portal Suite;16384;120784;0;124976;0.119;1.000;0.213
SVM_Poly[3,2.0,0.5];Combinatorial[0];Car Software System;70;0;0;262074;1.000;1.000;1.000
RandomForest;Combinatorial[0];Car Software System;70;0;0;262074;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Car Software System;60;0;10;262074;1.000;0.857;0.923
REPTree;Combinatorial[0];Car Software System;20;4;50;262070;0.833;0.286;0.426
LogisticModelTree;Combinatorial[0];Car Software System;0;0;70;262074;NaN;0.000;NaN
MultilayerPerceptron[a];Combinatorial[0];Car Software System;54;0;16;262074;1.000;0.771;0.871
J48;Combinatorial[0];Car Software System;0;0;70;262074;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];Car Software System;0;0;70;262074;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];Car Software System;0;0;70;262074;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
RandomForest;Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
REPTree;Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
LogisticModelTree;Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
MultilayerPerceptron[a];Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
J48;Combinatorial[0];IDE4OCL;896;0;0;261248;1.000;1.000;1.000
NaiveBayesUpdateable;Combinatorial[0];IDE4OCL;512;0;384;261248;1.000;0.571;0.727
StochasticGradientDescend;Combinatorial[0];IDE4OCL;896;130176;0;131072;0.007;1.000;0.014
SVM_Poly[3,2.0,0.5];Combinatorial[0];Software Engineering Course;6;0;0;262138;1.000;1.000;1.000
RandomForest;Combinatorial[0];Software Engineering Course;6;0;0;262138;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Software Engineering Course;6;0;0;262138;1.000;1.000;1.000
REPTree;Combinatorial[0];Software Engineering Course;0;0;6;262138;NaN;0.000;NaN
LogisticModelTree;Combinatorial[0];Software Engineering Course;0;0;6;262138;NaN;0.000;NaN
MultilayerPerceptron[a];Combinatorial[0];Software Engineering Course;0;0;6;262138;NaN;0.000;NaN
J48;Combinatorial[0];Software Engineering Course;0;0;6;262138;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];Software Engineering Course;0;0;6;262138;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];Software Engineering Course;0;0;6;262138;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];ISPW-6;24;0;0;262120;1.000;1.000;1.000
RandomForest;Combinatorial[0];ISPW-6;24;0;0;262120;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];ISPW-6;0;0;24;262120;NaN;0.000;NaN
REPTree;Combinatorial[0];ISPW-6;16;0;8;262120;1.000;0.667;0.800
LogisticModelTree;Combinatorial[0];ISPW-6;0;0;24;262120;NaN;0.000;NaN
MultilayerPerceptron[a];Combinatorial[0];ISPW-6;24;0;0;262120;1.000;1.000;1.000
J48;Combinatorial[0];ISPW-6;0;0;24;262120;NaN;0.000;NaN
NaiveBayesUpdateable;Combinatorial[0];ISPW-6;0;0;24;262120;NaN;0.000;NaN
StochasticGradientDescend;Combinatorial[0];ISPW-6;0;0;24;262120;NaN;0.000;NaN
SVM_Poly[3,2.0,0.5];Combinatorial[0];Editor de imagem;464;0;0;261680;1.000;1.000;1.000
RandomForest;Combinatorial[0];Editor de imagem;464;0;0;261680;1.000;1.000;1.000
RandomCommittee;Combinatorial[0];Editor de imagem;464;0;0;261680;1.000;1.000;1.000
REPTree;Combinatorial[0];Editor de imagem;448;0;16;261680;1.000;0.966;0.982
LogisticModelTree;Combinatorial[0];Editor de imagem;452;4;12;261676;0.991;0.974;0.983
MultilayerPerceptron[a];Combinatorial[0];Editor de imagem;448;0;16;261680;1.000;0.966;0.982
J48;Combinatorial[0];Editor de imagem;448;0;16;261680;1.000;0.966;0.982
NaiveBayesUpdateable;Combinatorial[0];Editor de imagem;4;4;460;261676;0.500;0.009;0.017
