CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Combinatorial[0];Aircraft PL;315;0;0;7877;1.000;1.000;1.000
SVM_RBF[2.0];Combinatorial[0];Aircraft PL;315;0;0;7877;1.000;1.000;1.000
SVM_Sigmoid[0.1];Combinatorial[0];Aircraft PL;0;36;315;7841;0.000;0.000;NaN
SVM_Linear;Combinatorial[0];Aircraft PL;0;0;315;7877;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Combinatorial[0];Aircraft PL;315;0;0;7877;1.000;1.000;1.000
HoeffdingTree;Combinatorial[0];Aircraft PL;0;4096;315;3781;0.000;0.000;NaN
IBk;Combinatorial[0];Aircraft PL;315;0;0;7877;1.000;1.000;1.000
KStar;Combinatorial[0];Aircraft PL;279;0;36;7877;1.000;0.886;0.939
LWL;Combinatorial[0];Aircraft PL;279;0;36;7877;1.000;0.886;0.939
SVM_RBF[5.0];Combinatorial[0];CFDP Library;319;0;0;7873;1.000;1.000;1.000
SVM_RBF[2.0];Combinatorial[0];CFDP Library;319;0;0;7873;1.000;1.000;1.000
SVM_Sigmoid[0.1];Combinatorial[0];CFDP Library;15;0;304;7873;1.000;0.047;0.090
SVM_Linear;Combinatorial[0];CFDP Library;175;69;144;7804;0.717;0.549;0.622
SVM_Puk[1.0, 0.1];Combinatorial[0];CFDP Library;319;0;0;7873;1.000;1.000;1.000
HoeffdingTree;Combinatorial[0];CFDP Library;238;6281;81;1592;0.037;0.746;0.070
IBk;Combinatorial[0];CFDP Library;319;0;0;7873;1.000;1.000;1.000
KStar;Combinatorial[0];CFDP Library;273;0;46;7873;1.000;0.856;0.922
LWL;Combinatorial[0];CFDP Library;273;0;46;7873;1.000;0.856;0.922
SVM_RBF[5.0];Combinatorial[0];CFDP Library;624;0;0;7568;1.000;1.000;1.000
SVM_RBF[2.0];Combinatorial[0];CFDP Library;624;0;0;7568;1.000;1.000;1.000
SVM_Sigmoid[0.1];Combinatorial[0];CFDP Library;187;211;437;7357;0.470;0.300;0.366
SVM_Linear;Combinatorial[0];CFDP Library;338;61;286;7507;0.847;0.542;0.661
SVM_Puk[1.0, 0.1];Combinatorial[0];CFDP Library;624;0;0;7568;1.000;1.000;1.000
HoeffdingTree;Combinatorial[0];CFDP Library;437;5028;187;2540;0.080;0.700;0.144
IBk;Combinatorial[0];CFDP Library;624;0;0;7568;1.000;1.000;1.000
