CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
Logistic;Combinatorial[0];Cell Phone;18;19;43;32688;0.486;0.295;0.367
Logistic;Combinatorial[0];Web Content Delivery;0;0;23;32745;NaN;0.000;NaN
Logistic;Combinatorial[0];Coff Feature Model;1128;320;384;30936;0.779;0.746;0.762
Logistic;Combinatorial[0];VMS;28;8;16;32716;0.778;0.636;0.700
Logistic;Combinatorial[0];Test;0;12;60;32696;0.000;0.000;NaN
Logistic;Combinatorial[0];Venza;0;0;4;32764;NaN;0.000;NaN
Logistic;Combinatorial[0];SD Voter pattern feature model;0;56;120;32592;0.000;0.000;NaN
Logistic;Combinatorial[0];Technical Solution Process;10;12;42;32704;0.455;0.192;0.270
Logistic;Combinatorial[0];iNavBasic;4;0;0;32764;1.000;1.000;1.000
Logistic;Combinatorial[0];Transmission;0;1;44;32723;0.000;0.000;NaN
Logistic;Combinatorial[0];Agile Simules;6;2;18;32742;0.750;0.250;0.375
Logistic;Combinatorial[0];MobileMedia_Lenita;2;0;4;32762;1.000;0.333;0.500
Logistic;Combinatorial[0];Estudo Experimental 2;2;0;4;32762;1.000;0.333;0.500
Logistic;Combinatorial[0];Flight Reservations;1;0;125;32642;1.000;0.008;0.016
Logistic;Combinatorial[0];MobileMedia_Ibraim;16;4;8;32740;0.800;0.667;0.727
Logistic;Combinatorial[0];MobileMedia_LeonardoVasconcelos;0;0;48;32720;NaN;0.000;NaN
Logistic;Combinatorial[0];MobileMedia_Bruno;16;4;8;32740;0.800;0.667;0.727
Logistic;Combinatorial[0];MobileMedia_MarinaMB;16;4;8;32740;0.800;0.667;0.727
Logistic;Combinatorial[0];Mobile Media;16;4;8;32740;0.800;0.667;0.727
Logistic;Combinatorial[0];MobileMedia_CarlosEduardoPaulinoSilva;16;4;8;32740;0.800;0.667;0.727
Logistic;Combinatorial[0];Mobile media v5;0;0;8;32760;NaN;0.000;NaN
Logistic;Combinatorial[0];ACARLOS_car;0;1;72;32695;0.000;0.000;NaN
Logistic;Combinatorial[0];Cars xpto;0;1;72;32695;0.000;0.000;NaN
Logistic;Combinatorial[0];UPT TAM;0;0;40;32728;NaN;0.000;NaN
Logistic;Combinatorial[0];Software-Product;256;0;0;32512;1.000;1.000;1.000
Logistic;Combinatorial[0];Pruebas Booleanas;0;0;24;32744;NaN;0.000;NaN
Logistic;Combinatorial[0];e-commerce;96;64;117;32491;0.600;0.451;0.515
Logistic;Combinatorial[0];testmodel1;0;0;18;32750;NaN;0.000;NaN
Logistic;Combinatorial[0];robot experiment;0;0;10;32758;NaN;0.000;NaN
Logistic;Combinatorial[0];Proceso Analisis;0;0;5;32763;NaN;0.000;NaN
Logistic;Combinatorial[0];Metadata;343;169;168;32088;0.670;0.671;0.671
Logistic;Combinatorial[0];Urna eletronica Vinicius Cesar;0;0;6;32762;NaN;0.000;NaN
Logistic;Combinatorial[0];markke core asset testing;0;0;24;32744;NaN;0.000;NaN
Logistic;Combinatorial[0];Automóvil;0;0;48;32720;NaN;0.000;NaN
Logistic;Combinatorial[0];CPS;0;1;72;32695;0.000;0.000;NaN
Logistic;Combinatorial[0];smart phone;8;8;108;32644;0.500;0.069;0.121
Logistic;Combinatorial[0];Audio Player;8;4;4;32752;0.667;0.667;0.667
Logistic;Combinatorial[0];SlotsForModules;0;0;6;32762;NaN;0.000;NaN
