CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
SVM_RBF[5.0];Combinatorial[0];Car PL;88;0;0;16296;1.000;1.000;1.000
SVM_RBF[2.0];Combinatorial[0];Car PL;88;0;0;16296;1.000;1.000;1.000
SVM_Sigmoid[0.1];Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
SVM_Linear;Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
SVM_Puk[1.0, 0.1];Combinatorial[0];Car PL;88;0;0;16296;1.000;1.000;1.000
HoeffdingTree;Combinatorial[0];Car PL;16;10224;72;6072;0.002;0.182;0.003
IBk;Combinatorial[0];Car PL;88;0;0;16296;1.000;1.000;1.000
KStar;Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
LWL;Combinatorial[0];Car PL;0;0;88;16296;NaN;0.000;NaN
SVM_RBF[5.0];Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
SVM_RBF[2.0];Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
SVM_Sigmoid[0.1];Combinatorial[0];IDE4OCL;0;0;64;16320;NaN;0.000;NaN
SVM_Linear;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
SVM_Puk[1.0, 0.1];Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
HoeffdingTree;Combinatorial[0];IDE4OCL;64;12224;0;4096;0.005;1.000;0.010
IBk;Combinatorial[0];IDE4OCL;64;0;0;16320;1.000;1.000;1.000
KStar;Combinatorial[0];IDE4OCL;0;0;64;16320;NaN;0.000;NaN
LWL;Combinatorial[0];IDE4OCL;0;0;64;16320;NaN;0.000;NaN
SVM_RBF[5.0];Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
SVM_RBF[2.0];Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
SVM_Sigmoid[0.1];Combinatorial[0];WB;5;160;635;15584;0.030;0.008;0.012
SVM_Linear;Combinatorial[0];WB;392;120;248;15624;0.766;0.613;0.681
SVM_Puk[1.0, 0.1];Combinatorial[0];WB;640;0;0;15744;1.000;1.000;1.000
HoeffdingTree;Combinatorial[0];WB;544;8336;96;7408;0.061;0.850;0.114
