CLASSIFIER;SAMPLING;MODEL;TP;FP;FN;TN;PRECISION;RECALL;F-SCORE
JRip;Combinatorial[0];Aircraft PL;105;7;210;7870;0.938;0.333;0.492
PART;Combinatorial[0];Aircraft PL;315;210;0;7667;0.600;1.000;0.750
JRip;Combinatorial[0];CFDP Library;318;0;1;7873;1.000;0.997;0.998
PART;Combinatorial[0];CFDP Library;319;1;0;7872;0.997;1.000;0.998
JRip;Combinatorial[0];CFDP Library;624;0;0;7568;1.000;1.000;1.000
PART;Combinatorial[0];CFDP Library;624;1;0;7567;0.998;1.000;0.999
JRip;Combinatorial[0];Tata Cars;8;8;16;8160;0.500;0.333;0.400
PART;Combinatorial[0];Tata Cars;16;4;8;8164;0.800;0.667;0.727
JRip;Combinatorial[0];KIModel;12;0;0;8180;1.000;1.000;1.000
PART;Combinatorial[0];KIModel;12;0;0;8180;1.000;1.000;1.000
JRip;Combinatorial[0];G10-music player;63;1;0;8128;0.984;1.000;0.992
PART;Combinatorial[0];G10-music player;63;1;0;8128;0.984;1.000;0.992
JRip;Combinatorial[0];RE;96;0;0;8096;1.000;1.000;1.000
PART;Combinatorial[0];RE;96;0;0;8096;1.000;1.000;1.000
JRip;Combinatorial[0];FM1;0;0;1;8191;NaN;0.000;NaN
PART;Combinatorial[0];FM1;1;1;0;8190;0.500;1.000;0.667
JRip;Combinatorial[0];Parking lot Manager;12;12;4;8164;0.500;0.750;0.600
PART;Combinatorial[0];Parking lot Manager;16;16;0;8160;0.500;1.000;0.667
JRip;Combinatorial[0];Veículo;80;24;0;8088;0.769;1.000;0.870
PART;Combinatorial[0];Veículo;80;80;0;8032;0.500;1.000;0.667
JRip;Combinatorial[0];Car;42;6;0;8144;0.875;1.000;0.933
PART;Combinatorial[0];Car;42;42;0;8108;0.500;1.000;0.667
JRip;Combinatorial[0];Homepage based on wiki;28;16;0;8148;0.636;1.000;0.778
PART;Combinatorial[0];Homepage based on wiki;28;24;0;8140;0.538;1.000;0.700
JRip;Combinatorial[0];Toyota Feature Model;11;5;5;8171;0.688;0.688;0.688
PART;Combinatorial[0];Toyota Feature Model;16;6;0;8170;0.727;1.000;0.842
JRip;Combinatorial[0];NCV_Simulation;0;0;18;8174;NaN;0.000;NaN
PART;Combinatorial[0];NCV_Simulation;18;18;0;8156;0.500;1.000;0.667
JRip;Combinatorial[0];i18n;0;0;18;8174;NaN;0.000;NaN
PART;Combinatorial[0];i18n;6;6;12;8168;0.500;0.333;0.400
JRip;Combinatorial[0];MiniRPG;16;0;0;8176;1.000;1.000;1.000
PART;Combinatorial[0];MiniRPG;16;0;0;8176;1.000;1.000;1.000
JRip;Combinatorial[0];Mobile Media;16;12;8;8156;0.571;0.667;0.615
PART;Combinatorial[0];Mobile Media;24;0;0;8168;1.000;1.000;1.000
JRip;Combinatorial[0];Analisis;0;0;8;8184;NaN;0.000;NaN
PART;Combinatorial[0];Analisis;8;8;0;8176;0.500;1.000;0.667
JRip;Combinatorial[0];Alarm System;19;19;23;8131;0.500;0.452;0.475
PART;Combinatorial[0];Alarm System;42;42;0;8108;0.500;1.000;0.667
JRip;Combinatorial[0];LMF;2;0;0;8190;1.000;1.000;1.000
PART;Combinatorial[0];LMF;2;0;0;8190;1.000;1.000;1.000
JRip;Combinatorial[0];Wewq;0;0;1;8191;NaN;0.000;NaN
PART;Combinatorial[0];Wewq;1;1;0;8190;0.500;1.000;0.667
JRip;Combinatorial[0];Video On Demand SPL FM;9;3;7;8173;0.750;0.563;0.643
PART;Combinatorial[0];Video On Demand SPL FM;16;2;0;8174;0.889;1.000;0.941
JRip;Combinatorial[0];Video On Demand FM;8;2;8;8174;0.800;0.500;0.615
PART;Combinatorial[0];Video On Demand FM;16;1;0;8175;0.941;1.000;0.970
JRip;Combinatorial[0];MyHolidays;54;4;58;8076;0.931;0.482;0.635
PART;Combinatorial[0];MyHolidays;0;0;112;8080;NaN;0.000;NaN
JRip;Combinatorial[0];PortafolioLopez;28;4;56;8104;0.875;0.333;0.483
PART;Combinatorial[0];PortafolioLopez;84;56;0;8052;0.600;1.000;0.750
