CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.307;0.245;0.259;0.005;715;0.949;0.758;0.800;0.012;231
HoeffdingTree;0.026;0.035;0.017;0.005;715;0.072;0.098;0.048;0.007;254
SVM_Poly[3,2.0,0.5];0.211;0.136;0.134;0.005;715;0.328;0.212;0.208;0.005;460
REPTree;0.322;0.240;0.262;0.005;715;0.951;0.710;0.775;0.011;242
RandomForest;1.000;1.000;1.000;0.005;715;1.000;1.000;1.000;0.005;715
StochasticGradientDescend;0.005;0.014;0.008;0.005;715;0.357;0.909;0.509;0.039;11
RandomCommittee;0.803;0.704;0.717;0.005;715;0.949;0.832;0.848;0.006;605
NaiveBayesUpdateable;0.046;0.010;0.016;0.005;715;1.000;0.206;0.336;0.039;33
MultilayerPerceptron[a];0.892;0.819;0.848;0.005;715;1.000;0.917;0.950;0.006;638
J48;0.106;0.096;0.100;0.005;715;0.984;0.891;0.928;0.025;77


VALIDITY RATIO;(F)
min;0.000122
avg;0.005416
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.372;0.330;0.336;0.005;7150;0.814;0.722;0.736;0.008;3266

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
teste;0.289;0.250;0.264;0.001;110;0.814;0.705;0.744;0.001;39
Visit Indonesia Apps;0.527;0.410;0.395;0.010;110;0.752;0.585;0.564;0.010;77
Smart Queue;0.400;0.400;0.400;0.000;110;0.936;0.936;0.936;0.000;47
Cell-Phone-SPL-2014-Part2;0.379;0.313;0.335;0.004;110;0.694;0.574;0.614;0.004;60
Phone sple;0.661;0.559;0.580;0.026;110;0.944;0.799;0.828;0.026;77
Final model;0.300;0.300;0.300;0.003;110;0.750;0.750;0.750;0.003;44
MobilePhone;0.333;0.313;0.317;0.002;110;0.762;0.716;0.727;0.002;48
FM with optional XOR;0.629;0.538;0.567;0.005;110;0.814;0.696;0.734;0.005;85
MoviesApp PL;0.300;0.300;0.300;0.003;110;0.767;0.767;0.767;0.003;43
