CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
PART;0.518;0.435;0.459;0.007;396;0.981;0.823;0.869;0.008;209
JRip;0.592;0.511;0.533;0.007;396;0.968;0.836;0.873;0.010;242
Logistic;0.549;0.387;0.424;0.007;396;0.899;0.632;0.694;0.008;242


VALIDITY RATIO;(F)
min;0.000244
avg;0.006877
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.553;0.444;0.472;0.007;1188;0.948;0.761;0.809;0.009;693

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Phone sple;0.967;0.716;0.735;0.026;33;0.967;0.716;0.735;0.026;33
Final model;0.829;0.485;0.579;0.003;33;0.829;0.485;0.579;0.003;33
FM with optional XOR;0.944;0.825;0.863;0.005;33;0.944;0.825;0.863;0.005;33
SmartHome_vConejero_r1;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
27-5-207 test;0.605;0.455;0.497;0.021;33;0.907;0.682;0.745;0.021;22
LXEP;0.000;0.000;0.000;0.002;33;0.000;0.000;0.000;0.000;0
Test;0.000;0.000;0.000;0.003;33;0.000;0.000;0.000;0.000;0
mon model;0.280;0.042;0.072;0.006;33;0.841;0.125;0.217;0.006;11
Xor Example;0.333;0.333;0.333;0.020;33;1.000;1.000;1.000;0.020;11
Implementacion;0.000;0.000;0.000;0.003;33;0.000;0.000;0.000;0.000;0
Xor Example 2;1.000;0.778;0.833;0.035;33;1.000;0.778;0.833;0.035;33
Text Editor;0.897;0.485;0.588;0.003;33;0.897;0.485;0.588;0.003;33
ID;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
Observatorio;0.000;0.000;0.000;0.004;33;0.000;0.000;0.000;0.000;0
CarExample;0.000;0.000;0.000;0.001;33;0.000;0.000;0.000;0.000;0
XOR NEW;0.985;0.879;0.921;0.043;33;0.985;0.879;0.921;0.043;33
Eval_board;0.000;0.000;0.000;0.002;33;0.000;0.000;0.000;0.000;0
Telecommunication_System;0.288;0.056;0.093;0.004;33;0.864;0.167;0.279;0.004;11
Disenio;0.333;0.167;0.222;0.004;33;1.000;0.500;0.667;0.004;11
CIMS PL;0.333;0.333;0.333;0.001;33;1.000;1.000;1.000;0.001;11
rotation;0.212;0.111;0.136;0.001;33;0.636;0.333;0.409;0.001;11
Rotation1;1.000;0.867;0.917;0.005;33;1.000;0.867;0.917;0.005;33
ZMUConcernExample;0.955;0.875;0.912;0.004;33;0.955;0.875;0.912;0.004;33
collapse_view_example;0.311;0.269;0.288;0.015;33;0.932;0.806;0.864;0.015;11
FeatureModelName;0.273;0.167;0.202;0.002;33;0.818;0.500;0.606;0.002;11
TW SPL Hard Choices;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Mobile Media v3;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Jogo;1.000;1.000;1.000;0.000;33;1.000;1.000;1.000;0.000;33
drupal sawsen;1.000;1.000;1.000;0.008;33;1.000;1.000;1.000;0.008;33
Basic Car;0.941;0.979;0.957;0.008;33;0.941;0.979;0.957;0.008;33
Sylvain Example;0.875;0.508;0.603;0.004;66;0.875;0.508;0.603;0.004;66
HandlingSystem;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
Modelo;0.333;0.167;0.222;0.004;33;1.000;0.500;0.667;0.004;11
Pruebas;0.333;0.095;0.148;0.002;33;1.000;0.286;0.444;0.002;11
E-commerce system1;0.333;0.222;0.267;0.001;33;1.000;0.667;0.800;0.001;11
