CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.308;0.264;0.277;0.002;143;1.000;0.857;0.900;0.002;44
HoeffdingTree;0.000;0.000;0.000;0.002;143;0.000;0.000;0.000;0.003;69
SVM_Poly[3,2.0,0.5];0.089;0.081;0.082;0.002;143;0.110;0.099;0.102;0.002;116
REPTree;0.293;0.173;0.202;0.002;143;0.952;0.561;0.656;0.003;44
RandomForest;1.000;1.000;1.000;0.002;143;1.000;1.000;1.000;0.002;143
StochasticGradientDescend;0.000;0.000;0.000;0.002;143;0.000;0.000;0.000;0.000;0
RandomCommittee;0.884;0.849;0.850;0.002;143;0.958;0.920;0.921;0.002;132
NaiveBayesUpdateable;0.000;0.000;0.000;0.002;143;0.000;0.000;0.000;0.000;0
MultilayerPerceptron[a];0.923;0.846;0.873;0.002;143;1.000;0.917;0.946;0.003;132
J48;0.073;0.055;0.063;0.002;143;0.949;0.714;0.815;0.005;11


VALIDITY RATIO;(F)
min;0.000244
avg;0.002329
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.357;0.327;0.335;0.002;1430;0.739;0.676;0.693;0.003;691

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Telecommunication_System;0.477;0.378;0.401;0.004;110;0.819;0.649;0.689;0.004;64
rotation;0.300;0.300;0.300;0.001;110;0.750;0.750;0.750;0.001;44
FeatureModelName;0.259;0.300;0.273;0.002;110;0.570;0.660;0.600;0.002;50
TW SPL Hard Choices;0.500;0.500;0.500;0.001;110;0.859;0.859;0.859;0.001;64
Final model;0.300;0.300;0.300;0.003;110;0.688;0.688;0.688;0.003;48
Jogo;0.400;0.400;0.400;0.000;110;0.815;0.815;0.815;0.000;54
FM with optional XOR;0.605;0.538;0.565;0.005;110;0.783;0.696;0.731;0.005;85
Sylvain Example;0.400;0.336;0.353;0.003;110;0.721;0.607;0.637;0.003;61
mon model;0.200;0.200;0.200;0.006;110;0.550;0.550;0.550;0.006;40
Pruebas;0.400;0.229;0.280;0.002;110;0.815;0.466;0.570;0.002;54
Text Editor;0.300;0.300;0.300;0.003;110;0.647;0.647;0.647;0.003;51
E-commerce system1;0.300;0.267;0.280;0.001;110;0.702;0.624;0.655;0.001;47
ID;0.200;0.200;0.200;0.000;110;0.759;0.759;0.759;0.000;29
