CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
PART;0.692;0.467;0.528;0.002;143;0.999;0.675;0.763;0.002;99
JRip;0.536;0.401;0.430;0.002;143;0.995;0.745;0.799;0.003;77
Logistic;0.683;0.363;0.421;0.002;143;0.987;0.525;0.608;0.002;99


VALIDITY RATIO;(F)
min;0.000244
avg;0.002329
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.637;0.410;0.460;0.002;429;0.993;0.640;0.717;0.002;275

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Telecommunication_System;0.333;0.056;0.095;0.004;33;1.000;0.167;0.286;0.004;11
rotation;0.333;0.111;0.167;0.001;33;1.000;0.333;0.500;0.001;11
FeatureModelName;0.318;0.167;0.217;0.002;33;0.955;0.500;0.652;0.002;11
TW SPL Hard Choices;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Final model;0.994;0.485;0.588;0.003;33;0.994;0.485;0.588;0.003;33
Jogo;1.000;1.000;1.000;0.000;33;1.000;1.000;1.000;0.000;33
FM with optional XOR;0.991;0.825;0.884;0.005;33;0.991;0.825;0.884;0.005;33
Sylvain Example;0.975;0.515;0.606;0.003;33;0.975;0.515;0.606;0.003;33
mon model;0.333;0.042;0.074;0.006;33;1.000;0.125;0.222;0.006;11
Pruebas;0.333;0.095;0.148;0.002;33;1.000;0.286;0.444;0.002;11
Text Editor;1.000;0.485;0.598;0.003;33;1.000;0.485;0.598;0.003;33
E-commerce system1;0.333;0.222;0.267;0.001;33;1.000;0.667;0.800;0.001;11
ID;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
