CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LWL;0.250;0.214;0.231;0.011;44;1.000;0.856;0.922;0.039;11
SVM_RBF[5.0];0.494;0.258;0.265;0.011;44;0.835;0.436;0.449;0.017;26
IBk;1.000;1.000;1.000;0.011;44;1.000;1.000;1.000;0.011;44
KStar;0.250;0.214;0.231;0.011;44;1.000;0.856;0.922;0.039;11
SVM_Puk[1.0, 0.1];0.750;0.750;0.750;0.011;44;1.000;1.000;1.000;0.014;33


VALIDITY RATIO;(F)
min;0.000122
avg;0.010620
max;0.038940

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.549;0.487;0.495;0.011;220;0.966;0.857;0.872;0.018;125

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Parking lot Manager;0.600;0.600;0.600;0.002;55;1.000;1.000;1.000;0.002;33
CFDP Library;0.995;0.749;0.781;0.039;55;0.995;0.749;0.781;0.039;55
FM1;0.200;0.200;0.200;0.000;55;0.846;0.846;0.846;0.000;13
KIModel;0.400;0.400;0.400;0.001;55;0.917;0.917;0.917;0.001;24
