CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
PART;0.674;0.467;0.525;0.002;143;0.974;0.675;0.758;0.002;99
JRip;0.499;0.401;0.420;0.002;143;0.927;0.745;0.780;0.003;77
Logistic;0.485;0.363;0.395;0.002;143;0.701;0.525;0.570;0.002;99


VALIDITY RATIO;(F)
min;0.000244
avg;0.002329
max;0.005859

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.553;0.410;0.447;0.002;429;0.862;0.640;0.697;0.002;275

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Telecommunication_System;0.280;0.056;0.092;0.004;33;0.841;0.167;0.277;0.004;11
rotation;0.131;0.111;0.116;0.001;33;0.394;0.333;0.348;0.001;11
FeatureModelName;0.242;0.167;0.192;0.002;33;0.727;0.500;0.576;0.002;11
TW SPL Hard Choices;1.000;1.000;1.000;0.001;33;1.000;1.000;1.000;0.001;33
Final model;0.777;0.485;0.574;0.003;33;0.777;0.485;0.574;0.003;33
Jogo;1.000;1.000;1.000;0.000;33;1.000;1.000;1.000;0.000;33
FM with optional XOR;0.921;0.825;0.852;0.005;33;0.921;0.825;0.852;0.005;33
Sylvain Example;0.752;0.515;0.578;0.003;33;0.752;0.515;0.578;0.003;33
mon model;0.258;0.042;0.072;0.006;33;0.773;0.125;0.215;0.006;11
Pruebas;0.333;0.095;0.148;0.002;33;1.000;0.286;0.444;0.002;11
Text Editor;0.824;0.485;0.581;0.003;33;0.824;0.485;0.581;0.003;33
E-commerce system1;0.333;0.222;0.267;0.001;33;1.000;0.667;0.800;0.001;11
ID;0.333;0.333;0.333;0.000;33;1.000;1.000;1.000;0.000;11
