CLASSIFIER;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
LogisticModelTree;0.445;0.378;0.400;0.011;176;0.891;0.756;0.801;0.018;88
HoeffdingTree;0.063;0.007;0.012;0.011;176;0.500;0.056;0.100;0.039;22
SVM_Poly[3,2.0,0.5];0.101;0.099;0.083;0.011;176;0.108;0.106;0.089;0.010;164
REPTree;0.461;0.375;0.402;0.011;176;0.922;0.750;0.804;0.017;88
RandomForest;1.000;1.000;1.000;0.011;176;1.000;1.000;1.000;0.011;176
StochasticGradientDescend;0.000;0.000;0.000;0.011;176;0.000;0.000;0.000;0.000;0
RandomCommittee;0.915;0.755;0.769;0.011;176;0.976;0.805;0.820;0.011;165
NaiveBayesUpdateable;0.125;0.024;0.039;0.011;176;1.000;0.192;0.314;0.039;22
MultilayerPerceptron[a];0.938;0.835;0.878;0.011;176;1.000;0.891;0.937;0.011;165
J48;0.250;0.225;0.234;0.011;176;1.000;0.900;0.938;0.026;44


VALIDITY RATIO;(F)
min;0.000488
avg;0.010651
max;0.042969

GENERATOR;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Combinatorial[0];0.430;0.370;0.382;0.011;1760;0.810;0.697;0.719;0.014;934

MODEL;PRECISION;RECALL;F-SCORE;VALID_RATIO;COUNT;PRECISION(F);RECALL(F);F-SCORE(F);VALID_RATIO(F);COUNT(F)
Rotation1;0.500;0.460;0.478;0.005;110;0.833;0.767;0.796;0.005;66
ZMUConcernExample;0.575;0.563;0.568;0.004;110;0.958;0.938;0.947;0.004;66
collapse_view_example;0.388;0.216;0.237;0.015;110;0.775;0.432;0.474;0.015;55
Mobile Media v3;0.313;0.350;0.320;0.001;110;0.781;0.875;0.800;0.001;44
Basic Car;0.613;0.606;0.608;0.008;110;0.875;0.866;0.869;0.008;77
SmartHome_vConejero_r1;0.300;0.300;0.300;0.001;110;0.750;0.750;0.750;0.001;44
Sylvain Example;0.438;0.380;0.398;0.005;110;0.740;0.643;0.674;0.005;65
27-5-207 test;0.350;0.330;0.315;0.021;110;0.700;0.659;0.630;0.021;55
Test;0.300;0.200;0.217;0.003;110;0.750;0.500;0.543;0.003;44
HandlingSystem;0.200;0.200;0.200;0.000;110;0.667;0.667;0.667;0.000;33
Xor Example;0.600;0.480;0.525;0.020;110;0.892;0.714;0.780;0.020;74
Implementacion;0.300;0.214;0.245;0.003;110;0.786;0.561;0.643;0.003;42
Xor Example 2;0.800;0.600;0.628;0.035;110;0.917;0.688;0.719;0.035;96
Observatorio;0.200;0.200;0.200;0.004;110;0.667;0.667;0.667;0.004;33
CarExample;0.300;0.200;0.230;0.001;110;0.750;0.500;0.575;0.001;44
XOR NEW;0.700;0.618;0.638;0.043;110;0.802;0.708;0.731;0.043;96
